program  protocol     partysize  latencies(ms)  bandwidths(Mbs)  input_size  packetdrops(%)  runtime_internal(ms)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  ALLdataSent(MB),AllDataRec(MB)  ALLmessagesSent,AllMessagesRec  multTripPresetup  multTripSetup  sharedPowerPresetup  sharedPowerSetup  sharedBitPresetup  sharedBitSetup  baseOT    otExtension  kk13OtExtension  preprocessingTime  gatesSetup  gatesOnline             
auction  boolean_gmw  3          0              25000            100         0               49430.385             67.46                15607         1044       211.259                         243.632                         1885582           1885582        88.001               406.725           236.016            236.016         623.222   623.222      0.000            Setup              Extension   1696.115     36194.260  11530.140
auction  boolean_gmw  3          0              25000            100         0               48594.746             65.18                13868         1096       211.259                         243.632                         1885582           1885582        76.634               441.907           223.378            223.378         645.399   645.399      0.000            Setup              Extension   1652.978     35307.796  11623.006
auction  boolean_gmw  3          0              25000            100         0               52320.897             70.05                13897         1037       211.259                         243.632                         1885582           1885582        69.720               441.877           206.534            206.534         658.044   658.044      0.000            Setup              Extension   1720.595     38913.829  11673.069
auction  boolean_gmw  3          0              25000            100         0               48407.471             62.08                13753         1189       211.259                         243.632                         1885582           1885582        82.023               395.610           212.443            212.443         600.770   600.770      0.000            Setup              Extension   1674.344     35085.159  11638.202
auction  boolean_gmw  3          0              25000            100         0               50730.510             68.45                13858         1048       211.259                         243.632                         1885582           1885582        80.269               421.887           211.510            211.510         590.069   590.069      0.000            Setup              Extension   1653.333     37720.796  11345.406
auction  boolean_gmw  3          0              25000            100         0               51638.059             69.03                13871         1045       211.259                         243.632                         1885582           1885582        89.976               412.243           228.427            228.427         621.275   621.275      0.000            Setup              Extension   1701.942     38494.732  11428.899
auction  boolean_gmw  3          0              25000            100         0               53465.222             70.78                13699         1044       211.259                         243.632                         1885582           1885582        91.832               420.497           227.992            227.992         605.533   605.533      0.000            Setup              Extension   1681.323     39939.088  11833.987
auction  boolean_gmw  3          0              25000            100         0               54855.906             68.43                13941         1094       211.259                         243.632                         1885582           1885582        70.898               407.286           223.166            223.166         615.168   615.168      0.000            Setup              Extension   1707.788     41615.080  11520.945
auction  boolean_gmw  3          0              25000            100         0               51751.889             69.09                14017         1091       211.259                         243.632                         1885582           1885582        71.161               433.423           219.571            219.571         648.572   648.572      0.000            Setup              Extension   1742.629     38350.103  11646.665
auction  boolean_gmw  3          0              25000            100         0               49776.581             67.41                13874         1107       211.259                         243.632                         1885582           1885582        92.452               422.692           217.526            217.526         631.630   631.630      0.000            Setup              Extension   1693.454     36534.561  11537.112
auction  boolean_gmw  3          25             25000            100         0               59902.289             74.08                14715         1007       211.259                         243.632                         1885582           1885582        92.552               1978.850          228.427            228.427         2968.578  2968.578     0.000            Setup              Extension   4532.204     42901.952  12460.018
auction  boolean_gmw  3          25             25000            100         0               58640.965             73.03                14712         1004       211.259                         243.632                         1885582           1885582        83.532               2002.886          221.008            221.008         3041.480  3041.480     0.000            Setup              Extension   4665.833     41618.034  12346.782
auction  boolean_gmw  3          25             25000            100         0               56268.227             70.57                14583         1013       211.259                         243.632                         1885582           1885582        73.034               2081.662          220.018            220.018         3020.493  3020.493     0.000            Setup              Extension   4684.489     38869.402  12704.165
auction  boolean_gmw  3          25             25000            100         0               57021.637             71.57                14777         1028       211.259                         243.632                         1885582           1885582        69.585               1951.992          221.629            221.629         2883.709  2883.709     0.000            Setup              Extension   4495.615     40119.041  12395.418
auction  boolean_gmw  3          25             25000            100         0               56643.338             70.93                14620         975        211.259                         243.632                         1885582           1885582        74.238               2025.129          221.188            221.188         3017.846  3017.846     0.000            Setup              Extension   4693.121     39714.105  12224.283
auction  boolean_gmw  3          25             25000            100         0               57019.221             71.55                14712         991        211.259                         243.632                         1885582           1885582        75.101               1925.414          200.006            200.006         2906.793  2906.793     0.000            Setup              Extension   4568.482     40135.584  12301.766
