comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  latencies(ms)  bandwidths(Mbs)  input_size  preprocess  splitroles  packetdrops(%)  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
2.27          262                1                  0    1        32        59        1         0         5         0         0         0              25000            300         0           0           0               16            .006550      NA          .008643           2.655150            2.655130           2.660000             4             0
2.07          263                1                  0    1        32        59        1         0         5         0         0         0              25000            300         0           0           0               16            .011954      NA          .008430           2.658614            2.658606           2.670000             4             0
2.05          262                1                  0    1        32        59        1         0         5         0         0         0              25000            300         0           0           0               16            .006492      NA          .009651           .030502             .030491            .040000              4             35
2.07          263                1                  0    1        32        59        1         0         5         0         0         0              25000            300         0           0           0               16            .011962      NA          .009706           2.529392            2.529382           2.540000             4             0
2.07          262                1                  0    1        32        59        1         0         5         0         0         0              25000            300         0           0           0               16            .005345      NA          .009060           2.569939            2.569922           2.580000             4             0
2.20          263                1                  0    1        32        59        1         0         5         0         0         0              25000            300         0           0           0               16            .006918      NA          .008940           2.998994            2.998982           3.010000             6             0
2.18          263                1                  0    1        32        59        1         0         5         0         0         0              25000            300         0           0           0               16            .006599      NA          .009165           2.571839            2.571829           2.580000             4             0
2.25          263                1                  0    1        32        59        1         0         5         0         0         0              25000            300         0           0           0               16            .007256      NA          .009133           1.656631            1.656627           1.660000             4             0
2.15          262                1                  0    1        32        59        1         0         5         0         0         0              25000            300         0           0           0               16            .006263      NA          .008233           .019310             .019290            .020000              4             44
2.02          263                1                  0    1        32        59        1         0         5         0         0         25             25000            300         0           0           0               16            .081022      NA          .009356           15.126353           15.126349          15.210000            4             0
2.24          263                1                  0    1        32        59        1         0         5         0         0         25             25000            300         0           0           0               16            .084548      NA          .011266           15.120461           15.120453          15.200000            4             0
2.20          263                1                  0    1        32        59        1         0         5         0         0         25             25000            300         0           0           0               16            .081316      NA          .009264           15.122121           15.122112          15.200000            4             0
2.05          262                1                  0    1        32        59        1         0         5         0         0         25             25000            300         0           0           0               16            .079280      NA          .013355           15.131346           15.131341          15.210000            4             0
2.03          262                1                  0    1        32        59        1         0         5         0         0         25             25000            300         0           0           0               16            .077329      NA          .011907           15.110513           15.110501          15.190000            4             0
2.04          263                1                  0    1        32        59        1         0         5         0         0         25             25000            300         0           0           0               16            .080991      NA          .009434           15.123444           15.123433          15.210000            4             0
2.20          262                1                  0    1        32        59        1         0         5         0         0         25             25000            300         0           0           0               16            .090216      NA          .007579           15.131455           15.131447          15.220000            4             0
