comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  latencies(ms)  bandwidths(Mbs)  input_size  preprocess  splitroles  packetdrops(%)  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.02          3                  1                  0    4        512       43        1         0         5         10000     10000     0              25000            27          0           1           0               1             .000263      NA          .000037           .000052             .000250            .000416              3             505
0.02          3                  1                  0    4        512       43        1         0         5         10000     10000     0              25000            27          0           1           1               1             .042254      NA          .000089           .005365             .042284            .051250              3             9
0.02          3                  1                  0    4        512       43        1         0         5         10000     10000     0              25000            27          0           1           2               1             .042784      NA          .000105           .004749             .017167            .051666              7             10
0.02          3                  1                  0    4        512       43        1         0         5         10000     10000     0              25000            27          0           1           5               1             .126269      NA          .000148           .055773             .659201            .701250              3             0
0.02          3                  1                  0    4        512       43        1         0         5         10000     10000     0              25000            27          1           1           0               1             .000477      .000016     .000022           .000029             .000065            .000833              3             436
0.03          3                  1                  0    4        512       43        1         0         5         10000     10000     0              25000            27          1           1           1               1             .050990      .042151     .000057           .002622             .018216            .060416              3             10
0.02          3                  1                  0    4        512       43        1         0         5         10000     10000     0              25000            27          1           1           2               1             .046243      .042664     .000062           .008591             .050520            .085833              3             6
0.02          3                  1                  0    4        512       43        1         0         5         10000     10000     0              25000            27          1           1           5               1             .212063      .083345     .000114           .034889             .255790            .298750              3             2
0.02          3                  1                  0    4        512       43        1         0         5         10000     10000     0              10000            27          0           1           0               1             .000265      NA          .000034           .000099             .000143            .000416              3             466
0.02          3                  1                  0    4        512       43        1         0         5         10000     10000     0              10000            27          0           1           1               1             .042867      NA          .000107           .006860             .042355            .042916              3             12
0.02          3                  1                  0    4        512       43        1         0         5         10000     10000     0              10000            27          0           1           2               1             .042600      NA          .000100           .014157             .083953            .084166              3             6
0.02          3                  1                  0    4        512       43        1         0         5         10000     10000     0              10000            27          0           1           5               1             .042930      NA          .000161           .022127             .101501            .142500              3             4
0.02          3                  1                  0    4        512       43        1         0         5         10000     10000     0              10000            27          1           1           0               1             .000483      .000018     .000023           .000039             .000063            .000833              3             535
0.02          3                  1                  0    4        512       43        1         0         5         10000     10000     0              10000            27          1           1           1               1             .045890      .041684     .000055           .005841             .042161            .082083              3             6
0.02          3                  1                  0    4        512       43        1         0         5         10000     10000     0              10000            27          1           1           2               1             .173301      .042219     .000095           .007078             .017464            .190833              3             3
0.02          3                  1                  0    4        512       43        1         0         5         10000     10000     0              10000            27          1           1           5               1             .127638      .042711     .000119           .031100             .287227            .330416              3             2
0.02          3                  1                  0    4        512       43        1         0         5         10000     10000     0              1000             27          0           1           0               1             .000301      NA          .000083           .000160             .000200            .000416              3             710
0.02          3                  1                  0    4        512       43        1         0         5         10000     10000     0              1000             27          0           1           1               1             .042576      NA          .000113           .004770             .050616            .051666              3             10
0.02          3                  1                  0    4        512       43        1         0         5         10000     10000     0              1000             27          0           1           2               1             .043351      NA          .000082           .012645             .051047            .084583              3             5
0.02          3                  1                  0    4        512       43        1         0         5         10000     10000     0              1000             27          0           1           5               1             .042845      NA          .000132           .039652             .151116            .151666              3             4
0.02          3                  1                  0    4        512       43        1         0         5         10000     10000     0              1000             27          1           1           0               1             .000476      .000025     .000020           .000049             .000067            .000833              3             480
0.02          3                  1                  0    4        512       43        1         0         5         10000     10000     0              1000             27          1           1           1               1             .043116      .042677     .000036           .001143             .008717            .043333              3             10
0.02          3                  1                  0    4        512       43        1         0         5         10000     10000     0              1000             27          1           1           2               1             .085309      .041677     .000103           .012541             .050747            .094166              3             7
0.02          3                  1                  0    4        512       43        1         0         5         10000     10000     0              1000             27          1           1           5               1             .339396      .042312     .000124           .025983             .119397            .357083              3             2
0.02          3                  1                  0    4        512       43        1         0         5         10000     10000     0              100              27          0           1           0               1             .000541      NA          .000098           .000724             .000885            .001250              3             322
0.02          3                  1                  0    4        512       43        1         0         5         10000     10000     0              100              27          0           1           1               1             .125944      NA          .000127           .005343             .050506            .126250              3             5
0.02          3                  1                  0    4        512       43        1         0         5         10000     10000     0              100              27          0           1           2               1             .084890      NA          .000077           .018006             .177835            .178333              3             2
0.02          3                  1                  0    4        512       43        1         0         5         10000     10000     0              100              27          0           1           5               1             .042944      NA          .000181           .041058             .302592            .302916              3             2
0.02          3                  1                  0    4        512       43        1         0         5         10000     10000     0              100              27          1           1           0               1             .000853      .000237     .000020           .000246             .000328            .001250              3             294
0.02          3                  1                  0    4        512       43        1         0         5         10000     10000     0              100              27          1           1           1               1             .052651      .042633     .000071           .007469             .051057            .085000              3             6
0.02          3                  1                  0    4        512       43        1         0         5         10000     10000     0              100              27          1           1           2               1             .085816      .042113     .000065           .014083             .059604            .096666              3             7
0.02          3                  1                  0    4        512       43        1         0         5         10000     10000     0              100              27          1           1           5               1             .128406      .167690     .000125           .020190             .102840            .314166              3             2
0.02          3                  1                  0    4        512       43        1         0         5         10000     10000     25             25000            27          0           1           0               1             .003165      NA          .000141           .018184             .018902            .022083              3             29
0.02          3                  1                  0    4        512       43        1         0         5         10000     10000     25             25000            27          0           1           1               1             .045125      NA          .000142           .023952             .060630            .063750              3             9
0.02          3                  1                  0    4        512       43        1         0         5         10000     10000     25             25000            27          0           1           2               1             .045520      NA          .000142           .032426             .112878            .116250              3             5
0.02          3                  1                  0    4        512       43        1         0         5         10000     10000     25             25000            27          0           1           5               1             .045364      NA          .000170           .034364             .071265            .077916              3             9
0.02          3                  1                  0    4        512       43        1         0         5         10000     10000     25             25000            27          1           1           0               1             .008087      .001071     .000142           .018424             .019939            .028333              3             28
0.02          3                  1                  0    4        512       43        1         0         5         10000     10000     25             25000            27          1           1           1               1             .084221      .041832     .000163           .026746             .101297            .110833              3             8
0.02          3                  1                  0    4        512       43        1         0         5         10000     10000     25             25000            27          1           1           2               1             .091315      .043514     .000153           .027510             .067565            .118750              3             7
0.02          3                  1                  0    4        512       43        1         0         5         10000     10000     25             25000            27          1           1           5               1             .135003      .085111     .000143           .047325             .213501            .263333              3             3
0.02          3                  1                  0    4        512       43        1         0         5         10000     10000     25             10000            27          0           1           0               1             .003318      NA          .000151           .018165             .018907            .022500              3             29
0.02          3                  1                  0    4        512       43        1         0         5         10000     10000     25             10000            27          0           1           1               1             .045586      NA          .000124           .025488             .063027            .074166              3             8
0.02          3                  1                  0    4        512       43        1         0         5         10000     10000     25             10000            27          0           1           2               1             .045070      NA          .000158           .028583             .167975            .171250              3             4
0.02          3                  1                  0    4        512       43        1         0         5         10000     10000     25             10000            27          0           1           5               1             .045754      NA          .000148           .042933             .109294            .154583              3             4
0.02          3                  1                  0    4        512       43        1         0         5         10000     10000     25             10000            27          1           1           0               1             .007635      .001095     .000165           .018435             .019924            .027916              3             32
0.02          3                  1                  0    4        512       43        1         0         5         10000     10000     25             10000            27          1           1           1               1             .091238      .043204     .000124           .029019             .072218            .108333              3             7
0.02          3                  1                  0    4        512       43        1         0         5         10000     10000     25             10000            27          1           1           2               1             .155410      .042742     .000160           .026233             .069324            .179166              3             5
0.02          3                  1                  0    4        512       43        1         0         5         10000     10000     25             10000            27          1           1           5               1             .160371      .044018     .000139           .034410             .061175            .193333              3             4
0.02          3                  1                  0    4        512       43        1         0         5         10000     10000     25             1000             27          0           1           0               1             .003694      NA          .000175           .018178             .018896            .022500              3             32
0.02          3                  1                  0    4        512       43        1         0         5         10000     10000     25             1000             27          0           1           1               1             .046028      NA          .000185           .022434             .059665            .064166              3             11
0.02          3                  1                  0    4        512       43        1         0         5         10000     10000     25             1000             27          0           1           2               1             .129777      NA          .000176           .066244             .816789            .946666              3             0
0.02          3                  1                  0    4        512       43        1         0         5         10000     10000     25             1000             27          0           1           5               1             .046276      NA          .000166           .045218             .198742            .202083              3             3
0.02          3                  1                  0    4        512       43        1         0         5         10000     10000     25             1000             27          1           1           0               1             .008107      .001080     .000147           .018329             .019957            .028333              3             30
0.02          3                  1                  0    4        512       43        1         0         5         10000     10000     25             1000             27          1           1           1               1             .050033      .043154     .000164           .022710             .059707            .089166              3             10
0.02          3                  1                  0    4        512       43        1         0         5         10000     10000     25             1000             27          1           1           2               1             .089454      .043788     .000148           .043814             .301990            .351250              3             2
