program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);latencies(ms);bandwidths(Mbs);input_size;packetdrops(%);runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB);System time (s)
62;RING;semihonest;rep4-ring;4;1.50;70;1;0;25000;100;0;0.0570228;0.14;20;79%;~60;0.990302;2.81762;0.04
62;RING;semihonest;rep4-ring;4;NA;NA;NA;0;25000;100;0;0.0586062;0.14;20;87%;~60;0.990302;2.81762;0.03
62;RING;semihonest;rep4-ring;4;NA;NA;NA;0;25000;100;0;0.0607253;0.15;19;89%;~60;0.990302;2.81762;0.03
62;RING;semihonest;rep4-ring;4;NA;NA;NA;0;25000;100;0;0.0604395;0.14;20;90%;~60;0.990302;2.81762;0.04
62;RING;semihonest;rep4-ring;4;NA;NA;NA;0;25000;100;0;0.0586871;0.14;22;89%;~60;0.990302;2.81762;0.03
62;RING;semihonest;rep4-ring;4;NA;NA;NA;0;25000;100;0;0.0603546;0.15;22;84%;~60;0.990302;2.81762;0.03
62;RING;semihonest;rep4-ring;4;NA;NA;NA;0;25000;100;0;0.0598471;0.15;22;87%;~60;0.990302;2.81762;0.06
62;RING;semihonest;rep4-ring;4;NA;NA;NA;0;25000;100;0;0.0588476;0.15;22;90%;~60;0.990302;2.81762;0.02
62;RING;semihonest;rep4-ring;4;NA;NA;NA;0;25000;100;0;0.0597677;0.15;22;90%;~60;0.990302;2.81762;0.04
62;RING;semihonest;rep4-ring;4;NA;NA;NA;0;25000;100;0;0.0603435;0.15;19;86%;~60;0.990302;2.81762;0.04
62;RING;semihonest;rep4-ring;4;NA;NA;NA;25;25000;100;0;1.71829;3.95;22;6%;~60;0.990302;2.81762;0.04
62;RING;semihonest;rep4-ring;4;NA;NA;NA;25;25000;100;0;1.71793;3.94;22;6%;~60;0.990302;2.81762;0.07
62;RING;semihonest;rep4-ring;4;NA;NA;NA;25;25000;100;0;1.7187;3.95;22;6%;~60;0.990302;2.81762;0.06
62;RING;semihonest;rep4-ring;4;NA;NA;NA;25;25000;100;0;1.71856;3.95;20;6%;~60;0.990302;2.81762;0.05
62;RING;semihonest;rep4-ring;4;NA;NA;NA;25;25000;100;0;1.71826;3.96;22;6%;~60;0.990302;2.81762;0.04
62;RING;semihonest;rep4-ring;4;NA;NA;NA;25;25000;100;0;1.69226;3.92;22;6%;~60;0.990302;2.81762;0.05
62;RING;semihonest;rep4-ring;4;NA;NA;NA;25;25000;100;0;1.71754;3.94;20;6%;~60;0.990302;2.81762;0.05
62;RING;semihonest;rep4-ring;4;NA;NA;NA;25;25000;100;0;1.71795;3.94;22;6%;~60;0.990302;2.81762;0.07
62;RING;semihonest;rep4-ring;4;NA;NA;NA;25;25000;100;0;1.71762;3.95;20;6%;~60;0.990302;2.81762;0.04
62;RING;semihonest;rep4-ring;4;NA;NA;NA;25;25000;100;0;1.71829;3.95;19;6%;~60;0.990302;2.81762;0.05
62;RING;semihonest;rep4-ring;4;NA;NA;NA;25;25000;100;0;1.71854;3.94;22;6%;~60;0.990302;2.81762;0.05
62;RING;semihonest;rep4-ring;4;NA;NA;NA;50;25000;100;0;3.31823;7.59;22;3%;~60;0.990302;2.81762;0.05
62;RING;semihonest;rep4-ring;4;NA;NA;NA;50;25000;100;0;3.31787;7.60;22;3%;~60;0.990302;2.81762;0.04
62;RING;semihonest;rep4-ring;4;NA;NA;NA;50;25000;100;0;3.31845;7.59;20;3%;~60;0.990302;2.81762;0.05
62;RING;semihonest;rep4-ring;4;NA;NA;NA;50;25000;100;0;3.31736;7.59;22;3%;~60;0.990302;2.81762;0.06
62;RING;semihonest;rep4-ring;4;NA;NA;NA;50;25000;100;0;3.31846;7.59;22;3%;~60;0.990302;2.81762;0.03
62;RING;semihonest;rep4-ring;4;NA;NA;NA;50;25000;100;0;3.31801;7.60;21;3%;~60;0.990302;2.81762;0.06
62;RING;semihonest;rep4-ring;4;NA;NA;NA;50;25000;100;0;3.31797;7.59;22;3%;~60;0.990302;2.81762;0.05
62;RING;semihonest;rep4-ring;4;NA;NA;NA;50;25000;100;0;3.31721;7.59;22;3%;~60;0.990302;2.81762;0.05
62;RING;semihonest;rep4-ring;4;NA;NA;NA;50;25000;100;0;3.31809;7.59;22;3%;~60;0.990302;2.81762;0.04
62;RING;semihonest;rep4-ring;4;NA;NA;NA;50;25000;100;0;3.31731;7.59;20;3%;~60;0.990302;2.81762;0.07
62;RING;semihonest;rep4-ring;4;NA;NA;NA;75;25000;100;0;4.91791;11.25;22;2%;~60;0.990302;2.81762;0.07
62;RING;semihonest;rep4-ring;4;NA;NA;NA;75;25000;100;0;4.91798;11.24;21;2%;~60;0.990302;2.81762;0.04
62;RING;semihonest;rep4-ring;4;NA;NA;NA;75;25000;100;0;4.91781;11.25;23;2%;~60;0.990302;2.81762;0.06
62;RING;semihonest;rep4-ring;4;NA;NA;NA;75;25000;100;0;4.91853;11.25;20;2%;~60;0.990302;2.81762;0.04
62;RING;semihonest;rep4-ring;4;NA;NA;NA;75;25000;100;0;4.91842;11.24;22;2%;~60;0.990302;2.81762;0.05
62;RING;semihonest;rep4-ring;4;NA;NA;NA;75;25000;100;0;4.91877;11.25;19;2%;~60;0.990302;2.81762;0.08
62;RING;semihonest;rep4-ring;4;NA;NA;NA;75;25000;100;0;4.9185;11.25;22;2%;~60;0.990302;2.81762;0.04
62;RING;semihonest;rep4-ring;4;NA;NA;NA;75;25000;100;0;4.91865;11.25;20;2%;~60;0.990302;2.81762;0.03
62;RING;semihonest;rep4-ring;4;NA;NA;NA;75;25000;100;0;4.91857;11.25;21;2%;~60;0.990302;2.81762;0.02
62;RING;semihonest;rep4-ring;4;NA;NA;NA;75;25000;100;0;4.91853;11.25;22;2%;~60;0.990302;2.81762;0.05
