comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  latencies(ms)  bandwidths(Mbs)  input_size  preprocess  splitroles  packetdrops(%)  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
2.32          266                1                  0    1        32        59        1         0         5         1         1         0              25000            300         0           0           0               16            .009473      NA          .277597           .408200             .408196            .420000              9             67
2.10          265                1                  0    1        32        59        1         0         5         1         1         0              25000            300         0           0           0               16            .020081      NA          .223857           .292040             .292031            .310000              9             73
2.32          265                1                  0    1        32        59        1         0         5         1         1         0              25000            300         0           0           0               16            .009209      NA          .257355           .383758             .383753            .390000              9             67
2.15          265                1                  0    1        32        59        1         0         5         1         1         0              25000            300         0           0           0               16            .009806      NA          .248501           .468131             .468119            .480000              9             53
2.02          265                1                  0    1        32        59        1         0         5         1         1         0              25000            300         0           0           0               16            .015064      NA          .233971           .170227             .170215            .190000              9             127
2.30          266                1                  0    1        32        59        1         0         5         1         1         0              25000            300         0           0           0               16            .014443      NA          .222022           .423649             .423645            .440000              9             51
2.02          266                1                  0    1        32        59        1         0         5         1         1         0              25000            300         0           0           0               16            .009660      NA          .237743           .306876             .306871            .320000              8             76
2.26          265                1                  0    1        32        59        1         0         5         1         1         0              25000            300         0           0           0               16            .020007      NA          .223840           .263438             .263430            .280000              9             80
2.30          265                1                  0    1        32        59        1         0         5         1         1         0              25000            300         0           0           0               16            .009298      NA          .272323           .440127             .440114            .450000              9             61
2.39          266                1                  0    1        32        59        1         0         5         1         1         25             25000            300         0           0           0               16            .097440      NA          .260332           15.340866           15.340857          15.440000            9             1
2.27          265                1                  0    1        32        59        1         0         5         1         1         25             25000            300         0           0           0               16            .083474      NA          .342605           15.352105           15.352100          15.440000            9             2
2.35          265                1                  0    1        32        59        1         0         5         1         1         25             25000            300         0           0           0               16            .084950      NA          .298562           15.350461           15.350440          15.440000            9             2
2.12          265                1                  0    1        32        59        1         0         5         1         1         25             25000            300         0           0           0               16            .084462      NA          .316440           15.343592           15.343588          15.430000            9             2
2.31          266                1                  0    1        32        59        1         0         5         1         1         25             25000            300         0           0           0               16            .087376      NA          .347142           15.341907           15.341895          15.430000            9             2
2.28          265                1                  0    1        32        59        1         0         5         1         1         25             25000            300         0           0           0               16            .085384      NA          .315304           15.342092           15.342070          15.430000            9             2
2.18          265                1                  0    1        32        59        1         0         5         1         1         25             25000            300         0           0           0               16            .086047      NA          .312339           15.329599           15.329587          15.420000            9             2
2.21          265                1                  0    1        32        59        1         0         5         1         1         25             25000            300         0           0           0               16            .085017      NA          .334397           16.440825           16.440813          16.530000            11            2
2.31          266                1                  0    1        32        59        1         0         5         1         1         25             25000            300         0           0           0               16            .078880      NA          .335849           16.421253           16.421248          16.500000            8             2
2.21          266                1                  0    1        32        59        1         0         5         1         1         25             25000            300         0           0           0               16            .091802      NA          .300120           15.355313           15.355307          15.450000            9             1
2.16          265                1                  0    1        32        59        1         0         5         1         1         50             25000            300         0           0           0               16            .144771      NA          .347424           30.415624           30.415611          30.560000            9             1
2.34          266                1                  0    1        32        59        1         0         5         1         1         50             25000            300         0           0           0               16            .153127      NA          .314822           30.408990           30.408972          30.560000            9             1
2.12          265                1                  0    1        32        59        1         0         5         1         1         50             25000            300         0           0           0               16            .157526      NA          .361653           30.411029           30.411024          30.570000            11            1
2.13          265                1                  0    1        32        59        1         0         5         1         1         50             25000            300         0           0           0               16            .156705      NA          .367502           30.394617           30.394612          30.550000            9             1
2.41          265                1                  0    1        32        59        1         0         5         1         1         50             25000            300         0           0           0               16            .159851      NA          .339535           30.406311           30.406290          30.570000            9             1
2.30          265                1                  0    1        32        59        1         0         5         1         1         50             25000            300         0           0           0               16            .163304      NA          .338992           30.413261           30.413240          30.580000            9             1
