program;protocol;partysize;latencies(ms);bandwidths(Mbs);input_size;packetdrops(%);runtime_internal(ms);runtime_external(s);peakRAM(MiB);jobCPU(%);ALLdataSent(MB),AllDataRec(MB);ALLmessagesSent,AllMessagesRec
min;boolean_gmw;3;0;25000;100;0;14745.204;19.45;1922;440;23.108;29.456;168797;168797
min;boolean_gmw;3;0;25000;100;0;16374.673;20.87;2072;400;23.108;29.456;168797;168797
min;boolean_gmw;3;0;25000;100;0;15902.100;20.48;2024;337;23.108;29.456;168797;168797
min;boolean_gmw;3;0;25000;100;0;16675.178;21.21;2017;392;23.108;29.456;168797;168797
min;boolean_gmw;3;0;25000;100;0;17286.461;19.00;2039;437;23.108;29.456;168797;168797
min;boolean_gmw;3;0;25000;100;0;16037.057;20.59;2030;369;23.108;29.456;168797;168797
min;boolean_gmw;3;0;25000;100;0;16706.772;21.36;1907;359;23.108;29.456;168797;168797
min;boolean_gmw;3;0;25000;100;0;16935.138;21.63;1976;380;23.108;29.456;168797;168797
min;boolean_gmw;3;0;25000;100;0;17255.702;21.94;2016;388;23.108;29.456;168797;168797
min;boolean_gmw;3;0;25000;100;0;19780.377;24.50;2070;374;23.108;29.456;168797;168797
min;boolean_gmw;3;25;25000;100;0;82028.938;83.92;2178;103;23.108;29.456;168797;168797
min;boolean_gmw;3;25;25000;100;0;85440.852;87.33;2169;111;23.108;29.456;168797;168797
min;boolean_gmw;3;25;25000;100;0;84405.793;86.30;2173;112;23.108;29.456;168797;168797
min;boolean_gmw;3;25;25000;100;0;83763.620;85.58;2188;101;23.108;29.456;168797;168797
min;boolean_gmw;3;25;25000;100;0;85348.022;87.23;2182;116;23.108;29.456;168797;168797
min;boolean_gmw;3;25;25000;100;0;83026.253;84.89;2177;105;23.108;29.456;168797;168797
min;boolean_gmw;3;25;25000;100;0;83516.079;85.43;2191;110;23.108;29.456;168797;168797
min;boolean_gmw;3;25;25000;100;0;84392.030;86.28;2185;105;23.108;29.456;168797;168797
min;boolean_gmw;3;25;25000;100;0;82665.220;84.54;2172;100;23.108;29.456;168797;168797
min;boolean_gmw;3;25;25000;100;0;83305.294;85.13;2176;107;23.108;29.456;168797;168797
min;boolean_gmw;3;50;25000;100;0;154728.645;156.77;2172;47;23.108;29.456;168797;168797
min;boolean_gmw;3;50;25000;100;0;156962.833;158.80;2176;54;23.108;29.456;168797;168797
min;boolean_gmw;3;50;25000;100;0;156404.452;158.47;2166;68;23.108;29.456;168797;168797
min;boolean_gmw;3;50;25000;100;0;155607.250;157.64;2175;57;23.108;29.456;168797;168797
min;boolean_gmw;3;50;25000;100;0;156530.389;158.64;2203;57;23.108;29.456;168797;168797
min;boolean_gmw;3;50;25000;100;0;157771.153;159.84;2168;58;23.108;29.456;168797;168797
min;boolean_gmw;3;50;25000;100;0;157665.073;159.73;2162;62;23.108;29.456;168797;168797
min;boolean_gmw;3;50;25000;100;0;156354.786;158.31;2190;58;23.108;29.456;168797;168797
min;boolean_gmw;3;50;25000;100;0;157008.483;159.06;2171;61;23.108;29.456;168797;168797
min;boolean_gmw;3;50;25000;100;0;159491.731;161.54;2183;63;23.108;29.456;168797;168797
min;boolean_gmw;3;75;25000;100;0;231306.239;233.46;2181;44;23.108;29.456;168797;168797
min;boolean_gmw;3;75;25000;100;0;230941.790;233.12;2173;39;23.108;29.456;168797;168797
min;boolean_gmw;3;75;25000;100;0;229320.010;231.50;2184;37;23.108;29.456;168797;168797
min;boolean_gmw;3;75;25000;100;0;230837.225;233.07;2190;39;23.108;29.456;168797;168797
min;boolean_gmw;3;75;25000;100;0;231492.213;233.66;2195;41;23.108;29.456;168797;168797
min;boolean_gmw;3;75;25000;100;0;230904.772;233.08;2188;41;23.108;29.456;168797;168797
min;boolean_gmw;3;75;25000;100;0;229845.273;232.00;2179;38;23.108;29.456;168797;168797
min;boolean_gmw;3;75;25000;100;0;235144.203;237.30;2170;40;23.108;29.456;168797;168797
min;boolean_gmw;3;75;25000;100;0;229973.107;232.18;2195;39;23.108;29.456;168797;168797
min;boolean_gmw;3;75;25000;100;0;232607.472;234.80;2172;41;23.108;29.456;168797;168797
