comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  latencies(ms)  bandwidths(Mbs)  input_size  preprocess  splitroles  packetdrops(%)  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
2.06          263                1                  0    1        32        59        1         0         5         0         0         0              25000            300         0           0           0               16            .006542      NA          .008845           3.085833            3.085822           3.090000             4             0
2.29          262                1                  0    1        32        59        1         0         5         0         0         0              25000            300         0           0           0               16            .007274      NA          .009066           1.755085            1.755073           1.760000             4             0
2.20          264                1                  0    1        32        59        1         0         5         0         0         0              25000            300         0           0           0               16            .006599      NA          .008164           .028347             .028336            .030000              4             35
2.02          262                1                  0    1        32        59        1         0         5         0         0         0              25000            300         0           0           0               16            .007316      NA          .009463           .023797             .023786            .030000              4             45
1.93          262                1                  0    1        32        59        1         0         5         0         0         0              25000            300         0           0           0               16            .007431      NA          .008927           .015891             .015886            .020000              4             57
1.94          264                1                  0    1        32        59        1         0         5         0         0         0              25000            300         0           0           0               16            .006470      NA          .009897           .023776             .023765            .030000              4             45
2.06          263                1                  0    1        32        59        1         0         5         0         0         0              25000            300         0           0           0               16            .012567      NA          .007471           .025209             .025200            .040000              4             30
2.06          263                1                  0    1        32        59        1         0         5         0         0         0              25000            300         0           0           0               16            .004937      NA          .010002           .137915             .137903            .140000              4             10
2.05          262                1                  0    1        32        59        1         0         5         0         0         0              25000            300         0           0           0               16            .017143      NA          .007663           .029004             .028987            .040000              4             25
2.29          263                1                  0    1        32        59        1         0         5         0         0         0              25000            300         0           0           0               16            .006543      NA          .008933           2.652771            2.652759           2.660000             4             0
2.05          262                1                  0    1        32        59        1         0         5         0         0         0              10000            300         0           0           0               16            .006599      NA          .008819           2.917208            2.917204           2.920000             4             0
2.21          263                1                  0    1        32        59        1         0         5         0         0         0              10000            300         0           0           0               16            .011661      NA          .006484           .259707             .259699            .270000              4             3
2.06          263                1                  0    1        32        59        1         0         5         0         0         0              10000            300         0           0           0               16            .012275      NA          .007056           3.002818            3.002815           3.010000             4             0
2.12          263                1                  0    1        32        59        1         0         5         0         0         0              10000            300         0           0           0               16            .006622      NA          .009581           2.444835            2.444824           2.450000             4             0
2.05          262                1                  0    1        32        59        1         0         5         0         0         0              10000            300         0           0           0               16            .007196      NA          .009336           .019124             .019120            .030000              4             48
2.04          263                1                  0    1        32        59        1         0         5         0         0         0              10000            300         0           0           0               16            .004880      NA          .009115           .116757             .116745            .120000              4             11
2.08          262                1                  0    1        32        59        1         0         5         0         0         0              10000            300         0           0           0               16            .006613      NA          .009385           .026032             .026011            .030000              4             40
2.05          263                1                  0    1        32        59        1         0         5         0         0         0              10000            300         0           0           0               16            .017236      NA          .007827           2.783108            2.783105           2.800000             4             0
2.21          263                1                  0    1        32        59        1         0         5         0         0         0              10000            300         0           0           0               16            .012723      NA          .008695           2.616590            2.616582           2.630000             4             0
2.07          262                1                  0    1        32        59        1         0         5         0         0         0              10000            300         0           0           0               16            .017322      NA          .008370           3.044747            3.044744           3.060000             4             0
2.27          263                1                  0    1        32        59        1         0         5         0         0         0              1000             300         0           0           0               16            .006643      NA          .007564           .026902             .026892            .030000              4             33
2.07          262                1                  0    1        32        59        1         0         5         0         0         0              1000             300         0           0           0               16            .006646      NA          .008802           .077386             .077381            .080000              4             15
2.09          263                1                  0    1        32        59        1         0         5         0         0         0              1000             300         0           0           0               16            .006988      NA          .008601           3.041792            3.041778           3.050000             4             0
2.24          263                1                  0    1        32        59        1         0         5         0         0         0              1000             300         0           0           0               16            .005024      NA          .009050           .118565             .118554            .120000              4             10
2.08          263                1                  0    1        32        59        1         0         5         0         0         0              1000             300         0           0           0               16            .006497      NA          .009242           .029334             .029323            .040000              4             36
2.10          263                1                  0    1        32        59        1         0         5         0         0         0              1000             300         0           0           0               16            .022689      NA          .008293           .019452             .019435            .040000              4             29
2.23          262                1                  0    1        32        59        1         0         5         0         0         0              1000             300         0           0           0               16            .004583      NA          .010164           .045557             .045544            .050000              4             24
2.04          263                1                  0    1        32        59        1         0         5         0         0         0              1000             300         0           0           0               16            .005275      NA          .009111           .032021             .032010            .040000              4             34
2.19          262                1                  0    1        32        59        1         0         5         0         0         0              1000             300         0           0           0               16            .006140      NA          .007744           2.313105            2.313101           2.320000             3             0
2.23          268                1                  0    1        32        59        1         0         5         0         0         0              1000             300         0           0           0               16            .006585      NA          .008158           .018198             .018183            .020000              4             46
2.07          262                1                  0    1        32        59        1         0         5         0         0         0              100              300         0           0           0               16            .011861      NA          .007786           .057445             .057436            .070000              4             19
2.05          263                1                  0    1        32        59        1         0         5         0         0         0              100              300         0           0           0               16            .017706      NA          .007763           .119414             .119411            .140000              4             9
2.04          262                1                  0    1        32        59        1         0         5         0         0         0              100              300         0           0           0               16            .006735      NA          .008547           .070089             .070078            .080000              4             18
2.03          262                1                  0    1        32        59        1         0         5         0         0         0              100              300         0           0           0               16            .006517      NA          .007298           .109904             .109900            .110000              4             8
2.06          262                1                  0    1        32        59        1         0         5         0         0         0              100              300         0           0           0               16            .006547      NA          .008196           .088367             .088362            .090000              4             12
2.05          262                1                  0    1        32        59        1         0         5         0         0         0              100              300         0           0           0               16            .011675      NA          .006726           .140183             .140173            .150000              4             6
2.18          263                1                  0    1        32        59        1         0         5         0         0         0              100              300         0           0           0               16            .005730      NA          .009486           .059159             .059148            .060000              4             22
2.23          263                1                  0    1        32        59        1         0         5         0         0         0              100              300         0           0           0               16            .006622      NA          .008557           .055256             .055245            .060000              4             21
2.04          263                1                  0    1        32        59        1         0         5         0         0         0              100              300         0           0           0               16            .006532      NA          .008792           .125261             .125249            .130000              4             10
2.07          263                1                  0    1        32        59        1         0         5         0         0         0              100              300         0           0           0               16            .017335      NA          .007900           .054067             .054059            .070000              4             17
2.06          263                1                  0    1        32        60        1         0         5         0         0         0              25000            300         0           0           0               16            .006277      NA          .007023           2.832865            2.832854           2.840000             4             0
2.23          263                1                  0    1        32        60        1         0         5         0         0         0              25000            300         0           0           0               16            .003316      NA          .009995           .120933             .120922            .120000              4             10
2.06          263                1                  0    1        32        60        1         0         5         0         0         0              25000            300         0           0           0               16            .006589      NA          .010069           2.739113            2.739102           2.740000             4             0
2.00          263                1                  0    1        32        60        1         0         5         0         0         0              25000            300         0           0           0               16            .006522      NA          .009013           .052097             .052087            .060000              4             25
2.20          263                1                  0    1        32        60        1         0         5         0         0         0              25000            300         0           0           0               16            .007358      NA          .009063           .108827             .108822            .120000              4             12
2.04          262                1                  0    1        32        60        1         0         5         0         0         0              25000            300         0           0           0               16            .012022      NA          .009204           3.044967            3.044956           3.060000             4             0
2.23          263                1                  0    1        32        60        1         0         5         0         0         0              25000            300         0           0           0               16            .017285      NA          .007719           .015150             .015142            .030000              4             32
2.18          263                1                  0    1        32        60        1         0         5         0         0         0              25000            300         0           0           0               16            .006528      NA          .009754           1.131971            1.131959           1.140000             4             1
2.22          263                1                  0    1        32        60        1         0         5         0         0         0              25000            300         0           0           0               16            .006192      NA          .008955           .122404             .122399            .130000              4             11
2.16          263                1                  0    1        32        60        1         0         5         0         0         0              25000            300         0           0           0               16            .006534      NA          .010611           .089091             .089086            .100000              4             16
2.07          263                1                  0    1        32        60        1         0         5         0         0         0              10000            300         0           0           0               16            .006507      NA          .008155           2.785339            2.785334           2.790000             3             0
1.95          263                1                  0    1        32        60        1         0         5         0         0         0              10000            300         0           0           0               16            .012303      NA          .008200           2.352910            2.352902           2.360000             4             0
2.06          263                1                  0    1        32        60        1         0         5         0         0         0              10000            300         0           0           0               16            .005824      NA          .009894           2.317055            2.317042           2.320000             4             0
