comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  latencies(ms)  bandwidths(Mbs)  input_size  preprocess  splitroles  packetdrops(%)  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     0              25000            2605        0           1           0               1             .000300      NA          .000064           .000108             .000141            .000416              5             555
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     0              25000            2605        0           1           0               1             .000488      NA          .000065           .000097             .000131            .000833              4             472
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     0              25000            2605        0           1           0               1             .000475      NA          .000065           .000145             .000272            .000833              4             476
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     0              25000            2605        0           1           0               1             .000472      NA          .000072           .000214             .000287            .000833              4             485
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     0              25000            2605        0           1           0               1             .000297      NA          .000084           .000092             .000119            .000416              4             756
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     0              25000            2605        0           1           0               1             .000468      NA          .000063           .000190             .000243            .000416              4             544
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     0              25000            2605        0           1           0               1             .000453      NA          .000071           .000100             .000161            .000833              4             550
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     0              25000            2605        0           1           0               1             .000249      NA          .000067           .000085             .000136            .000416              4             623
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     0              25000            2605        0           1           0               1             .000257      NA          .000058           .000075             .000130            .000416              4             522
0.03          3                  1                  0    4        512       41        1         0         5         10000     10000     0              25000            2605        0           1           0               1             .000472      NA          .000075           .000105             .000247            .000833              4             557
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     0              25000            2605        0           1           1               1             .000267      NA          .000091           .005306             .042170            .042500              4             11
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     0              25000            2605        0           1           1               1             .042807      NA          .000082           .001833             .042102            .043333              4             11
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     0              25000            2605        0           1           1               1             .043207      NA          .000099           .005805             .043104            .050833              4             9
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     0              25000            2605        0           1           1               1             .042472      NA          .000065           .000164             .000549            .042916              4             9
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     0              25000            2605        0           1           1               1             .042875      NA          .000090           .003602             .042058            .043333              4             11
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     0              25000            2605        0           1           1               1             .042104      NA          .000077           .005347             .042158            .084583              4             5
