program  c.domain  adv.model   protocol         partysize  comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  latencies(ms)  bandwidths(Mbs)  input_size  packetdrops(%)  runtime_internal(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)  System time (s)
62       RING      semihonest  replicated-ring  3          1.44          70                 1                  75             25000            100         0               2.8469               8.42                 18            1%         ~32           0.374093        1.12228          0.02
62       RING      semihonest  replicated-ring  3          NA            NA                 NA                 75             25000            100         0               2.92236              8.49                 16            1%         ~32           0.374093        1.12228          0.02
62       RING      semihonest  replicated-ring  3          NA            NA                 NA                 75             25000            100         0               2.84708              8.42                 16            1%         ~32           0.374093        1.12228          0.02
62       RING      semihonest  replicated-ring  3          NA            NA                 NA                 75             25000            100         0               2.84612              8.42                 15            1%         ~32           0.374093        1.12228          0.03
62       RING      semihonest  replicated-ring  3          NA            NA                 NA                 75             25000            100         0               2.84736              8.43                 16            1%         ~32           0.374093        1.12228          0.03
62       RING      semihonest  replicated-ring  3          NA            NA                 NA                 75             25000            100         0               2.8476               8.42                 18            1%         ~32           0.374093        1.12228          0.03
62       RING      semihonest  replicated-ring  3          NA            NA                 NA                 75             25000            100         0               2.84718              8.42                 16            1%         ~32           0.374093        1.12228          0.03
62       RING      semihonest  replicated-ring  3          NA            NA                 NA                 75             25000            100         0               2.84754              8.43                 18            1%         ~32           0.374093        1.12228          0.03
62       RING      semihonest  replicated-ring  3          NA            NA                 NA                 75             25000            100         0               2.84738              8.42                 16            1%         ~32           0.374093        1.12228          0.02
62       RING      semihonest  replicated-ring  3          NA            NA                 NA                 75             25000            100         0               2.8473               8.42                 16            1%         ~32           0.374093        1.12228          0.03
