comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  latencies(ms)  bandwidths(Mbs)  input_size  preprocess  splitroles  packetdrops(%)  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
2.40          282                1                  0    1        32        49        1         0         5         32        32        0              25000            1000        0           0           0               16            .007508      NA          .034911           .165584             .165572            .170000              4             23
2.60          281                1                  0    1        32        49        1         0         5         32        32        0              25000            1000        0           0           0               16            .006817      NA          .035335           .190210             .190205            .200000              4             19
2.41          281                1                  0    1        32        49        1         0         5         32        32        0              25000            1000        0           0           0               16            .004539      NA          .035005           .175730             .175718            .180000              5             21
2.28          283                1                  0    1        32        49        1         0         5         32        32        0              25000            1000        0           0           0               16            .007406      NA          .033723           .217592             .217581            .220000              4             17
2.40          281                1                  0    1        32        49        1         0         5         32        32        0              25000            1000        0           0           0               16            .005761      NA          .033475           .165220             .165200            .170000              5             21
2.40          282                1                  0    1        32        49        1         0         5         32        32        0              25000            1000        0           0           0               16            .007504      NA          .034648           .049794             .049783            .060000              5             66
2.54          282                1                  0    1        32        49        1         0         5         32        32        0              25000            1000        0           0           0               16            .013344      NA          .026379           .105923             .105914            .120000              5             26
2.40          281                1                  0    1        32        49        1         0         5         32        32        0              25000            1000        0           0           0               16            .006981      NA          .027667           .226873             .226865            .230000              4             13
2.56          281                1                  0    1        32        49        1         0         5         32        32        0              25000            1000        0           0           0               16            .006632      NA          .028133           .163788             .163779            .170000              5             19
2.51          282                1                  0    1        32        49        1         0         5         32        32        0              25000            1000        0           0           0               16            .005590      NA          .033299           .060872             .060861            .070000              5             54
2.41          282                1                  0    1        32        49        1         0         5         32        32        0              10000            1000        0           0           0               16            .017747      NA          .030246           .200319             .200311            .220000              5             15
2.53          282                1                  0    1        32        49        1         0         5         32        32        0              10000            1000        0           0           0               16            .004804      NA          .032994           .159304             .159294            .160000              5             23
2.49          282                1                  0    1        32        49        1         0         5         32        32        0              10000            1000        0           0           0               16            .006869      NA          .033443           .095498             .095487            .100000              4             36
2.50          282                1                  0    1        32        49        1         0         5         32        32        0              10000            1000        0           0           0               16            .017648      NA          .028658           .320529             .320512            .340000              5             9
2.41          282                1                  0    1        32        49        1         0         5         32        32        0              10000            1000        0           0           0               16            .006808      NA          .028254           .094490             .094487            .100000              5             30
2.56          282                1                  0    1        32        49        1         0         5         32        32        0              10000            1000        0           0           0               16            .017642      NA          .026949           .101065             .101062            .120000              4             25
2.42          281                1                  0    1        32        49        1         0         5         32        32        0              10000            1000        0           0           0               16            .003703      NA          .034125           .186179             .186167            .190000              5             21
2.27          281                1                  0    1        32        49        1         0         5         32        32        0              10000            1000        0           0           0               16            .007023      NA          .034709           .164803             .164798            .170000              4             22
2.58          281                1                  0    1        32        49        1         0         5         32        32        0              10000            1000        0           0           0               16            .006947      NA          .034213           .126400             .126388            .130000              5             28
2.62          281                1                  0    1        32        49        1         0         5         32        32        0              10000            1000        0           0           0               16            .007807      NA          .035120           .048537             .048526            .060000              5             70
2.43          282                1                  0    1        32        49        1         0         5         32        32        0              1000             1000        0           0           0               16            .018724      NA          .026852           .217768             .217765            .230000              5             13
2.40          281                1                  0    1        32        49        1         0         5         32        32        0              1000             1000        0           0           0               16            .013276      NA          .026415           .118689             .118685            .130000              4             24
2.45          282                1                  0    1        32        49        1         0         5         32        32        0              1000             1000        0           0           0               16            .017570      NA          .027224           .139018             .139015            .150000              5             19
2.47          281                1                  0    1        32        49        1         0         5         32        32        0              1000             1000        0           0           0               16            .006890      NA          .032451           .042083             .042072            .050000              4             73
2.40          281                1                  0    1        32        49        1         0         5         32        32        0              1000             1000        0           0           0               16            .006720      NA          .034434           .142117             .142106            .150000              5             25
2.37          282                1                  0    1        32        49        1         0         5         32        32        0              1000             1000        0           0           0               16            .007277      NA          .034117           .096509             .096504            .100000              4             37
2.38          282                1                  0    1        32        49        1         0         5         32        32        0              1000             1000        0           0           0               16            .007785      NA          .032373           .200356             .200345            .210000              5             17
2.57          282                1                  0    1        32        49        1         0         5         32        32        0              1000             1000        0           0           0               16            .006978      NA          .034910           .086911             .086890            .090000              4             41
2.36          282                1                  0    1        32        49        1         0         5         32        32        0              1000             1000        0           0           0               16            .007704      NA          .034586           .037567             .037563            .040000              5             83
2.55          282                1                  0    1        32        49        1         0         5         32        32        0              1000             1000        0           0           0               16            .007776      NA          .034607           .218544             .218531            .230000              5             18
2.36          281                1                  0    1        32        49        1         0         5         32        32        0              100              1000        0           0           0               16            .012470      NA          .027567           .278264             .278261            .290000              4             10
2.57          282                1                  0    1        32        49        1         0         5         32        32        0              100              1000        0           0           0               16            .007026      NA          .032945           .166880             .166860            .170000              5             21
2.54          281                1                  0    1        32        49        1         0         5         32        32        0              100              1000        0           0           0               16            .006979      NA          .031795           .235043             .235032            .240000              5             15
2.52          282                1                  0    1        32        49        1         0         5         32        32        0              100              1000        0           0           0               16            .007001      NA          .035438           .285626             .285615            .290000              4             13
2.40          281                1                  0    1        32        49        1         0         5         32        32        0              100              1000        0           0           0               16            .007464      NA          .033288           .269825             .269810            .280000              5             14
2.51          282                1                  0    1        32        49        1         0         5         32        32        0              100              1000        0           0           0               16            .008041      NA          .033781           .236553             .236542            .240000              4             16
2.41          282                1                  0    1        32        49        1         0         5         32        32        0              100              1000        0           0           0               16            .001731      NA          .035108           .254997             .254984            .260000              4             15
2.54          281                1                  0    1        32        49        1         0         5         32        32        0              100              1000        0           0           0               16            .006942      NA          .033292           .137547             .137535            .140000              5             25
2.66          281                1                  0    1        32        49        1         0         5         32        32        0              100              1000        0           0           0               16            .006644      NA          .033514           .185907             .185894            .190000              4             19
2.39          281                1                  0    1        32        49        1         0         5         32        32        0              100              1000        0           0           0               16            .004112      NA          .033847           .109571             .109559            .110000              5             32
2.61          284                1                  0    1        32        50        1         0         5         32        32        0              25000            1000        0           0           0               16            .007654      NA          .043947           .099822             .099812            .110000              5             45
2.60          284                1                  0    1        32        50        1         0         5         32        32        0              25000            1000        0           0           0               16            .012455      NA          .044715           .087619             .087607            .100000              5             48
2.48          282                1                  0    1        32        50        1         0         5         32        32        0              25000            1000        0           0           0               16            .007991      NA          .042349           .138980             .138968            .150000              5             32
2.51          282                1                  0    1        32        50        1         0         5         32        32        0              25000            1000        0           0           0               16            .005500      NA          .044994           .093269             .093264            .100000              5             49
2.56          286                1                  0    1        32        50        1         0         5         32        32        0              25000            1000        0           0           0               16            .007142      NA          .042531           .087036             .087025            .090000              5             48
2.43          284                1                  0    1        32        50        1         0         5         32        32        0              25000            1000        0           0           0               16            .007014      NA          .043072           .175455             .175441            .180000              5             26
2.63          283                1                  0    1        32        50        1         0         5         32        32        0              25000            1000        0           0           0               16            .007532      NA          .044274           .096270             .096258            .100000              9             48
