program  c.domain  adv.model      protocol  partysize  comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  comp.P0intin  comp.P1intin  comp.P2intin  comp.P0bitin  comp.P1bitin  compP2bitin  comp.intbits  comp.inttriples  comp.bittriples  comp.vmrounds  latencies(ms)  bandwidths(Mbs)  input_size  packetdrops(%)  runtime_internal(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)  System time (s)  Preprocessing Time(s)  Tx(MB)     Tx(rounds)  Tx(s)  Rx(MB)   Rx(rounds)  Rx(s)  Brcasting(MB)  Brcasting(rounds)  Brcasting(s)  TxRx(MB)  TxRx(rounds)  TxRx(s)  Passing(MB)  Passing(rounds)  Passing(s)  Part.Brcasting(MB)  Part.Brcasting(rounds)  Part.Brcasting(s)  Ex(MB)  Ex(rounds)  Ex(s)  Ex1to1(MB)  Ex1to1(rounds)  Ex1to1(s)  Rx1to1(MB)  Rx1to1(rounds)  Rx1to1(s)  Tx1to1(MB)  Tx1to1(rounds)  Tx1to1(s)  Txtoall(MB)  Txtoall(rounds)  Txtoall(s)
52       RING      semidishonest  semi2k    3          0.74          37                 1                  NA            NA            NA            NA            NA            NA           730000        278000           NA               20             0              25000            1000        0               10.7116              11.02                580           1378%      ~46140        10837           32399.4          111.584          3600                   0.113745   111.584     3600   4.74096  NA          NA     NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  one-to-one              in                 taking  7127.13     10572  11.4722     3598.3          14184      0           3598.3          14184      0           NA              NA         NA                            
52       RING      semidishonest  semi2k    3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             0              25000            1000        0               10.636               10.97                578           1406%      ~46140        10837           32399.4          111.584          3600                   0.105074   111.584     3600   4.4157   NA          NA     NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  one-to-one              in                 taking  7127.13     10572  10.9235     3598.3          14184      0           3598.3          14184      0           NA              NA         NA                            
52       RING      semidishonest  semi2k    3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             0              25000            1000        0               10.2422              10.59                575           1415%      ~46140        10837           32399.4          111.584          3600                   0.104052   111.584     3600   4.3855   NA          NA     NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  one-to-one              in                 taking  7127.13     10572  10.7454     3598.3          14184      0           3598.3          14184      0           NA              NA         NA                            
52       RING      semidishonest  semi2k    3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             0              25000            1000        0               9.93571              10.27                577           1422%      ~46140        10837           32399.4          111.584          3600                   0.101293   111.584     3600   4.21033  NA          NA     NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  one-to-one              in                 taking  7127.13     10572  10.6812     3598.3          14184      0           3598.3          14184      0           NA              NA         NA                            
52       RING      semidishonest  semi2k    3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             0              25000            1000        0               10.5378              10.88                568           1399%      ~46140        10837           32399.4          111.584          3600                   0.104728   111.584     3600   4.7912   NA          NA     NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  one-to-one              in                 taking  7127.13     10572  11.1785     3598.3          14184      0           3598.3          14184      0           NA              NA         NA                            
52       RING      semidishonest  semi2k    3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             0              25000            1000        0               10.2028              10.55                574           1408%      ~46140        10837           32399.4          111.584          3600                   0.102469   111.584     3600   4.38221  NA          NA     NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  one-to-one              in                 taking  7127.13     10572  11.2047     3598.3          14184      0           3598.3          14184      0           NA              NA         NA                            
52       RING      semidishonest  semi2k    3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             0              25000            1000        0               10.5417              10.87                577           1391%      ~46140        10837           32399.4          111.584          3600                   0.106825   111.584     3600   4.55897  NA          NA     NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  one-to-one              in                 taking  7127.13     10572  12.2484     3598.3          14184      0           3598.3          14184      0           NA              NA         NA                            
52       RING      semidishonest  semi2k    3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             0              25000            1000        0               10.1474              10.48                586           1405%      ~46140        10837           32399.4          111.584          3600                   0.102767   111.584     3600   4.2308   NA          NA     NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  one-to-one              in                 taking  7127.13     10572  10.7838     3598.3          14184      0           3598.3          14184      0           NA              NA         NA                            
52       RING      semidishonest  semi2k    3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             0              25000            1000        0               9.71019              10.04                577           1413%      ~46140        10837           32399.4          111.584          3600                   0.100369   111.584     3600   4.39604  NA          NA     NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  one-to-one              in                 taking  7127.13     10572  10.7368     3598.3          14184      0           3598.3          14184      0           NA              NA         NA                            
52       RING      semidishonest  semi2k    3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             25             25000            1000        0               62.9042              64.65                562           351%       ~46140        10837           32399.4          111.584          3600                   0.0854559  111.584     3600   85.1657  NA          NA     NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  one-to-one              in                 taking  7127.13     10572  360.124     3598.3          14184      0           3598.3          14184      0           NA              NA         NA                            
