program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);latencies(ms);bandwidths(Mbs);input_size;packetdrops(%);runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB);System time (s)
54;BINARY;semihonest;replicated-bin;3;36.03;1699;15;0;25000;10000;0;0.0217277;0.39;84;88%;~7;0.041288;0.123864;0.12
54;BINARY;semihonest;replicated-bin;3;NA;NA;NA;0;25000;10000;0;0.0209641;0.37;84;91%;~7;0.041288;0.123864;0.08
54;BINARY;semihonest;replicated-bin;3;NA;NA;NA;0;25000;10000;0;0.0217432;0.37;82;92%;~7;0.041288;0.123864;0.09
54;BINARY;semihonest;replicated-bin;3;NA;NA;NA;0;25000;10000;0;0.0292765;0.39;84;87%;~7;0.041288;0.123864;0.10
54;BINARY;semihonest;replicated-bin;3;NA;NA;NA;0;25000;10000;0;0.0204275;0.38;82;91%;~7;0.041288;0.123864;0.06
54;BINARY;semihonest;replicated-bin;3;NA;NA;NA;0;25000;10000;0;0.0207731;0.38;86;89%;~7;0.041288;0.123864;0.08
54;BINARY;semihonest;replicated-bin;3;NA;NA;NA;0;25000;10000;0;0.0212918;0.37;84;91%;~7;0.041288;0.123864;0.08
54;BINARY;semihonest;replicated-bin;3;NA;NA;NA;0;25000;10000;0;0.0215545;0.38;84;90%;~7;0.041288;0.123864;0.09
54;BINARY;semihonest;replicated-bin;3;NA;NA;NA;0;25000;10000;0;0.0217358;0.39;82;89%;~7;0.041288;0.123864;0.10
54;BINARY;semihonest;replicated-bin;3;NA;NA;NA;0;25000;10000;0;0.0199647;0.38;84;89%;~7;0.041288;0.123864;0.10
54;BINARY;semihonest;replicated-bin;3;NA;NA;NA;25;25000;10000;0;0.158189;2.17;82;21%;~7;0.041288;0.123864;0.14
54;BINARY;semihonest;replicated-bin;3;NA;NA;NA;25;25000;10000;0;0.159542;2.17;84;21%;~7;0.041288;0.123864;0.17
54;BINARY;semihonest;replicated-bin;3;NA;NA;NA;25;25000;10000;0;0.15763;2.17;82;21%;~7;0.041288;0.123864;0.14
54;BINARY;semihonest;replicated-bin;3;NA;NA;NA;25;25000;10000;0;0.159403;2.17;84;21%;~7;0.041288;0.123864;0.11
54;BINARY;semihonest;replicated-bin;3;NA;NA;NA;25;25000;10000;0;0.158768;2.18;84;21%;~7;0.041288;0.123864;0.18
54;BINARY;semihonest;replicated-bin;3;NA;NA;NA;25;25000;10000;0;0.159864;2.17;82;21%;~7;0.041288;0.123864;0.15
54;BINARY;semihonest;replicated-bin;3;NA;NA;NA;25;25000;10000;0;0.157986;2.17;82;21%;~7;0.041288;0.123864;0.10
54;BINARY;semihonest;replicated-bin;3;NA;NA;NA;25;25000;10000;0;0.158795;2.18;84;21%;~7;0.041288;0.123864;0.13
54;BINARY;semihonest;replicated-bin;3;NA;NA;NA;25;25000;10000;0;0.158744;2.18;82;21%;~7;0.041288;0.123864;0.15
54;BINARY;semihonest;replicated-bin;3;NA;NA;NA;25;25000;10000;0;0.158172;2.17;84;21%;~7;0.041288;0.123864;0.16
