program;protocol;partysize;latencies(ms);bandwidths(Mbs);input_size;packetdrops(%);runtime_internal(ms);runtime_external(s);peakRAM(MiB);jobCPU(%);ALLdataSent(MB);AllDataRec(MB);ALLmessagesSent;AllMessagesRec;multTripPresetup;multTripSetup;sharedPowerPresetup;sharedPowerSetup;sharedBitPresetup;sharedBitSetup;baseOT;otExtension;kk13OtExtension;preprocessingTime;gatesSetup;gatesOnline
psi;boolean_gmw;4;50;25000;100;0;22466.185;23.52;1382;153;10.705;13.879;44796;44796;80.613;408.140;17.542;17.542;697.904;697.904;0.000;Setup;Extension;2128.248;21.992;20302.043
psi;boolean_gmw;4;50;25000;100;0;22718.921;23.80;1373;145;10.705;13.879;44796;44796;80.017;391.251;21.071;21.071;662.798;662.798;0.000;Setup;Extension;2197.954;21.697;20486.232
psi;boolean_gmw;4;50;25000;100;0;21539.839;22.62;1378;148;10.705;13.879;44796;44796;80.095;467.377;18.792;18.792;727.084;727.084;0.000;Setup;Extension;2161.501;22.048;19342.463
psi;boolean_gmw;4;50;25000;100;0;21414.270;22.51;1384;154;10.705;13.879;44796;44796;82.115;423.718;21.028;21.028;680.454;680.454;0.000;Setup;Extension;2207.585;13.949;19176.516
psi;boolean_gmw;4;50;25000;100;0;22648.230;23.70;1383;129;10.705;13.879;44796;44796;80.808;492.199;20.858;20.858;749.661;749.661;0.000;Setup;Extension;2201.662;20.398;20410.294
psi;boolean_gmw;4;50;25000;100;0;22638.911;23.72;1372;120;10.705;13.879;44796;44796;78.001;261.473;18.756;18.756;537.064;537.064;0.000;Setup;Extension;2218.297;22.026;20384.118
psi;boolean_gmw;4;50;25000;100;0;23285.069;24.36;1385;138;10.705;13.879;44796;44796;80.517;461.224;18.792;18.792;748.668;748.668;0.000;Setup;Extension;2227.809;21.684;21020.347
psi;boolean_gmw;4;50;25000;100;0;22680.262;23.76;1374;147;10.705;13.879;44796;44796;81.156;414.393;18.748;18.748;677.352;677.352;0.000;Setup;Extension;2217.392;22.005;20429.519
psi;boolean_gmw;4;50;25000;100;0;21582.807;22.65;1377;148;10.705;13.879;44796;44796;79.218;420.310;20.656;20.656;679.432;679.432;0.000;Setup;Extension;2215.758;22.106;19331.575
psi;boolean_gmw;4;75;25000;100;0;33020.729;34.28;1385;95;10.705;13.879;44796;44796;79.552;471.225;20.930;20.930;906.602;906.602;0.000;Setup;Extension;3149.997;21.533;29837.820
psi;boolean_gmw;4;75;25000;100;0;31187.672;32.43;1374;101;10.705;13.879;44796;44796;78.942;511.949;19.339;19.339;892.696;892.696;0.000;Setup;Extension;3081.243;21.970;28071.376
psi;boolean_gmw;4;75;25000;100;0;30891.803;32.14;1385;100;10.705;13.879;44796;44796;63.916;623.871;18.477;18.477;1057.839;1057.839;0.000;Setup;Extension;3136.633;21.624;27718.316
psi;boolean_gmw;4;75;25000;100;0;32465.634;33.71;1385;105;10.705;13.879;44796;44796;78.138;561.290;18.153;18.153;996.661;996.661;0.000;Setup;Extension;3124.346;21.987;29302.372
psi;boolean_gmw;4;75;25000;100;0;30388.600;31.62;1368;97;10.705;13.879;44796;44796;62.165;621.184;17.962;17.962;1029.216;1029.216;0.000;Setup;Extension;3085.126;21.453;27269.761
psi;boolean_gmw;4;75;25000;100;0;31405.613;32.65;1370;106;10.705;13.879;44796;44796;80.041;704.019;19.103;19.103;1090.407;1090.407;0.000;Setup;Extension;3152.647;21.974;28218.563
psi;boolean_gmw;4;75;25000;100;0;32564.909;33.80;1370;96;10.705;13.879;44796;44796;78.682;637.243;18.400;18.400;1021.883;1021.883;0.000;Setup;Extension;3076.664;22.004;29451.760
psi;boolean_gmw;4;75;25000;100;0;31024.093;32.27;1385;105;10.705;13.879;44796;44796;75.473;452.073;19.884;19.884;853.920;853.920;0.000;Setup;Extension;3043.191;22.033;27943.135
psi;boolean_gmw;4;75;25000;100;0;31359.915;32.62;1369;102;10.705;13.879;44796;44796;69.054;639.869;17.613;17.613;1033.406;1033.406;0.000;Setup;Extension;3084.854;21.845;28241.384
psi;boolean_gmw;4;75;25000;100;0;30721.169;31.96;1377;114;10.705;13.879;44796;44796;83.272;627.585;20.152;20.152;1008.315;1008.315;0.000;Setup;Extension;3067.467;21.702;27620.289
