comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;latencies(ms);bandwidths(Mbs);input_size;preprocess;splitroles;packetdrops(%);verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
2.32;284;1;0;1;32;62;1;0;5;10000;10000;0;25000;500;0;0;0;1;.006203;NA;.001875;.009285;.009280;.010000;4;31
2.46;283;1;0;1;32;62;1;0;5;10000;10000;0;25000;500;0;0;0;1;.006244;NA;.002112;.013413;.013402;.020000;4;26
2.56;282;1;0;1;32;62;1;0;5;10000;10000;0;25000;500;0;0;0;1;.006218;NA;.001485;.012896;.012882;.020000;4;27
2.64;281;1;0;1;32;62;1;0;5;10000;10000;0;25000;500;0;0;0;1;.003055;NA;.002748;.003869;.003857;.010000;4;70
2.63;282;1;0;1;32;62;1;0;5;10000;10000;0;25000;500;0;0;0;1;.006215;NA;.002296;.010222;.010201;.020000;4;42
2.59;283;1;0;1;32;62;1;0;5;10000;10000;0;25000;500;0;0;0;1;.006256;NA;.002043;.015471;.015460;.020000;4;28
2.39;282;1;0;1;32;62;1;0;5;10000;10000;0;25000;500;0;0;0;1;.006268;NA;.001877;.006360;.006349;.010000;4;41
2.37;281;1;0;1;32;62;1;0;5;10000;10000;0;25000;500;0;0;0;1;.006268;NA;.002070;.013702;.013698;.020000;4;33
2.44;283;1;0;1;32;62;1;0;5;10000;10000;0;25000;500;0;0;0;1;.006256;NA;.002006;.008179;.008167;.010000;4;35
2.59;283;1;0;1;32;62;1;0;5;10000;10000;0;25000;500;0;0;0;1;.004326;NA;.003016;.010175;.010170;.010000;4;38
2.55;282;1;0;1;32;62;1;0;5;10000;10000;0;10000;500;0;0;0;1;.006241;NA;.001855;.011499;.011494;.020000;4;25
2.61;284;1;0;1;32;62;1;0;5;10000;10000;0;10000;500;0;0;0;1;.004881;NA;.002072;.012702;.012690;.020000;4;23
2.30;283;1;0;1;32;62;1;0;5;10000;10000;0;10000;500;0;0;0;1;.004795;NA;.002416;.009744;.009734;.010000;4;33
2.47;283;1;0;1;32;62;1;0;5;10000;10000;0;10000;500;0;0;0;1;.006044;NA;.001928;.009118;.009106;.010000;4;36
2.44;285;1;0;1;32;62;1;0;5;10000;10000;0;10000;500;0;0;0;1;.002296;NA;.002622;.013497;.013489;.020000;4;40
2.69;283;1;0;1;32;62;1;0;5;10000;10000;0;10000;500;0;0;0;1;.006160;NA;.001708;.009628;.009620;.010000;4;31
2.40;283;1;0;1;32;62;1;0;5;10000;10000;0;10000;500;0;0;0;1;.006139;NA;.001921;.012561;.012549;.020000;4;31
2.58;282;1;0;1;32;62;1;0;5;10000;10000;0;10000;500;0;0;0;1;.016813;NA;.001488;.011855;.011834;.030000;4;21
2.37;282;1;0;1;32;62;1;0;5;10000;10000;0;10000;500;0;0;0;1;.016969;NA;.001753;.010280;.010277;.020000;3;20
2.44;282;1;0;1;32;62;1;0;5;10000;10000;0;10000;500;0;0;0;1;.005007;NA;.002999;.009441;.009430;.010000;4;41
2.56;282;1;0;1;32;62;1;0;5;10000;10000;0;1000;500;0;0;0;1;.006333;NA;.002869;.009359;.009355;.020000;4;40
2.29;283;1;0;1;32;62;1;0;5;10000;10000;0;1000;500;0;0;0;1;.011400;NA;.001736;.010213;.010210;.020000;3;24
2.51;283;1;0;1;32;62;1;0;5;10000;10000;0;1000;500;0;0;0;1;.003425;NA;.002261;.009162;.009150;.010000;4;43
2.64;282;1;0;1;32;62;1;0;5;10000;10000;0;1000;500;0;0;0;1;.006393;NA;.002134;.005736;.005724;.010000;4;43
2.67;282;1;0;1;32;62;1;0;5;10000;10000;0;1000;500;0;0;0;1;.006318;NA;.001958;.009809;.009805;.020000;3;35
2.41;283;1;0;1;32;62;1;0;5;10000;10000;0;1000;500;0;0;0;1;.005297;NA;.002029;.009286;.009274;.010000;4;29
2.52;282;1;0;1;32;62;1;0;5;10000;10000;0;1000;500;0;0;0;1;.003144;NA;.002332;.011849;.011838;.010000;4;38
2.42;283;1;0;1;32;62;1;0;5;10000;10000;0;1000;500;0;0;0;1;.006229;NA;.002315;.010573;.010566;.020000;4;38
2.57;282;1;0;1;32;62;1;0;5;10000;10000;0;1000;500;0;0;0;1;.006387;NA;.002303;.010723;.010712;.020000;4;33
2.41;283;1;0;1;32;62;1;0;5;10000;10000;0;1000;500;0;0;0;1;.011402;NA;.001775;.009082;.009074;.020000;4;25
2.40;282;1;0;1;32;62;1;0;5;10000;10000;0;100;500;0;0;0;1;.006276;NA;.002095;.008807;.008795;.010000;4;38
2.40;283;1;0;1;32;62;1;0;5;10000;10000;0;100;500;0;0;0;1;.006397;NA;.002588;.014044;.014023;.020000;4;32
2.48;283;1;0;1;32;62;1;0;5;10000;10000;0;100;500;0;0;0;1;.006156;NA;.002396;.012485;.012480;.020000;3;36
2.52;283;1;0;1;32;62;1;0;5;10000;10000;0;100;500;0;0;0;1;.004848;NA;.002481;.013890;.013879;.020000;4;31
2.58;282;1;0;1;32;62;1;0;5;10000;10000;0;100;500;0;0;0;1;.016903;NA;.001890;.013754;.013751;.030000;3;21
2.42;282;1;0;1;32;62;1;0;5;10000;10000;0;100;500;0;0;0;1;.004473;NA;.002744;.015996;.015985;.020000;4;33
2.59;282;1;0;1;32;62;1;0;5;10000;10000;0;100;500;0;0;0;1;.005693;NA;.002382;.013178;.013167;.020000;4;31
2.43;282;1;0;1;32;62;1;0;5;10000;10000;0;100;500;0;0;0;1;.005573;NA;.001655;.011305;.011276;.020000;4;33
2.39;283;1;0;1;32;62;1;0;5;10000;10000;0;100;500;0;0;0;1;.005990;NA;.001770;.010408;.010404;.020000;4;30
2.41;282;1;0;1;32;62;1;0;5;10000;10000;0;100;500;0;0;0;1;.006550;NA;.002131;.011492;.011487;.020000;4;31
2.43;283;1;0;1;32;63;1;0;5;10000;10000;0;25000;500;0;0;0;1;.006144;NA;.001208;.003342;.003332;.010000;4;46
2.55;282;1;0;1;32;63;1;0;5;10000;10000;0;25000;500;0;0;0;1;.011542;NA;.001806;.003530;.003521;.010000;4;33
2.73;283;1;0;1;32;63;1;0;5;10000;10000;0;25000;500;0;0;0;1;.006110;NA;.002291;.003541;.003536;.010000;3;50
2.57;283;1;0;1;32;63;1;0;5;10000;10000;0;25000;500;0;0;0;1;.011436;NA;.001859;.005067;.005058;.010000;4;31
2.42;283;1;0;1;32;63;1;0;5;10000;10000;0;25000;500;0;0;0;1;.006389;NA;.002053;.005068;.005048;.010000;4;40
2.42;282;1;0;1;32;63;1;0;5;10000;10000;0;25000;500;0;0;0;1;.006299;NA;.002083;.007359;.007355;.010000;4;44
2.54;283;1;0;1;32;63;1;0;5;10000;10000;0;25000;500;0;0;0;1;.006299;NA;.002040;.003588;.003578;.010000;4;50
2.43;283;1;0;1;32;63;1;0;5;10000;10000;0;25000;500;0;0;0;1;.016919;NA;.001901;.004496;.004490;.020000;4;28
2.61;284;1;0;1;32;63;1;0;5;10000;10000;0;25000;500;0;0;0;1;.005972;NA;.001161;.006662;.006658;.010000;3;21
2.34;283;1;0;1;32;63;1;0;5;10000;10000;0;25000;500;0;0;0;1;.003171;NA;.001963;.004568;.004557;.010000;4;66
2.75;282;1;0;1;32;63;1;0;5;10000;10000;0;10000;500;0;0;0;1;.006254;NA;.001889;.007480;.007469;.010000;4;31
2.56;283;1;0;1;32;63;1;0;5;10000;10000;0;10000;500;0;0;0;1;.006229;NA;.001293;.004235;.004231;.010000;4;46
2.48;287;1;0;1;32;63;1;0;5;10000;10000;0;10000;500;0;0;0;1;.003456;NA;.002200;.003376;.003371;.010000;3;70
2.69;284;1;0;1;32;63;1;0;5;10000;10000;0;10000;500;0;0;0;1;.006306;NA;.002120;.007891;.007880;.010000;4;37
2.62;283;1;0;1;32;63;1;0;5;10000;10000;0;10000;500;0;0;0;1;.003321;NA;.002142;.004765;.004754;.010000;4;54
2.66;283;1;0;1;32;63;1;0;5;10000;10000;0;10000;500;0;0;0;1;.006295;NA;.001928;.003386;.003376;.010000;4;57
2.43;283;1;0;1;32;63;1;0;5;10000;10000;0;10000;500;0;0;0;1;.006437;NA;.001919;.003972;.003961;.010000;4;50
