comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  latencies(ms)  bandwidths(Mbs)  input_size  preprocess  splitroles  packetdrops(%)  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
2.55          279                1                  0    1        32        49        1         0         5         0         0         0              25000            1000        0           0           0               16            .006992      NA          .009145           .225440             .225428            .230000              4             6
2.33          280                1                  0    1        32        49        1         0         5         0         0         0              25000            1000        0           0           0               16            .004653      NA          .009634           .178832             .178821            .180000              4             7
2.48          281                1                  0    1        32        49        1         0         5         0         0         0              25000            1000        0           0           0               16            .017442      NA          .008324           .140655             .140647            .160000              4             7
2.58          279                1                  0    1        32        49        1         0         5         0         0         0              25000            1000        0           0           0               16            .007535      NA          .007076           .180694             .180686            .190000              4             6
2.34          280                1                  0    1        32        49        1         0         5         0         0         0              25000            1000        0           0           0               16            .003789      NA          .009260           .021567             .021555            .020000              4             51
2.36          280                1                  0    1        32        49        1         0         5         0         0         0              25000            1000        0           0           0               16            .005910      NA          .008708           .127558             .127538            .130000              4             10
2.37          280                1                  0    1        32        49        1         0         5         0         0         0              25000            1000        0           0           0               16            .005760      NA          .008286           .115816             .115803            .120000              4             11
2.24          280                1                  0    1        32        49        1         0         5         0         0         0              25000            1000        0           0           0               16            .007031      NA          .008814           .132778             .132773            .140000              4             10
2.54          280                1                  0    1        32        49        1         0         5         0         0         0              25000            1000        0           0           0               16            .012069      NA          .007424           .027613             .027605            .040000              4             26
2.55          280                1                  0    1        32        49        1         0         5         0         0         25             25000            1000        0           0           0               16            .078910      NA          .011130           16.853109           16.853089          16.930000            4             0
2.35          281                1                  0    1        32        49        1         0         5         0         0         25             25000            1000        0           0           0               16            .080916      NA          .009108           16.848679           16.848667          16.930000            4             0
2.64          281                1                  0    1        32        49        1         0         5         0         0         25             25000            1000        0           0           0               16            .078512      NA          .008807           16.849592           16.849580          16.930000            4             0
2.36          280                1                  0    1        32        49        1         0         5         0         0         25             25000            1000        0           0           0               16            .077477      NA          .008617           16.853822           16.853809          16.930000            4             0
2.51          281                1                  0    1        32        49        1         0         5         0         0         25             25000            1000        0           0           0               16            .076935      NA          .008041           16.849245           16.849241          16.930000            4             0
2.51          279                1                  0    1        32        49        1         0         5         0         0         25             25000            1000        0           0           0               16            .078278      NA          .008887           16.848976           16.848970          16.930000            4             0
2.45          280                1                  0    1        32        49        1         0         5         0         0         25             25000            1000        0           0           0               16            .081687      NA          .006941           16.834323           16.834315          16.920000            6             0
2.44          281                1                  0    1        32        49        1         0         5         0         0         25             25000            1000        0           0           0               16            .079430      NA          .008942           16.854780           16.854769          16.930000            4             0
2.40          280                1                  0    1        32        49        1         0         5         0         0         25             25000            1000        0           0           0               16            .074445      NA          .009510           16.850442           16.850437          16.920000            4             0
2.32          281                1                  0    1        32        49        1         0         5         0         0         25             25000            1000        0           0           0               16            .074288      NA          .008661           16.852824           16.852819          16.930000            4             0
2.51          280                1                  0    1        32        49        1         0         5         0         0         50             25000            1000        0           0           0               16            .158100      NA          .008162           33.458533           33.458529          33.620000            4             0
2.32          281                1                  0    1        32        49        1         0         5         0         0         50             25000            1000        0           0           0               16            .151315      NA          .008932           33.557464           33.557452          33.710000            4             0
2.56          281                1                  0    1        32        49        1         0         5         0         0         50             25000            1000        0           0           0               16            .151056      NA          .009363           33.456499           33.456491          33.610000            4             0
2.52          279                1                  0    1        32        49        1         0         5         0         0         50             25000            1000        0           0           0               16            .150920      NA          .009230           33.558366           33.558353          33.710000            4             0
2.35          281                1                  0    1        32        49        1         0         5         0         0         50             25000            1000        0           0           0               16            .157693      NA          .011713           33.486177           33.486166          33.640000            4             0
2.33          280                1                  0    1        32        49        1         0         5         0         0         50             25000            1000        0           0           0               16            .155014      NA          .008123           33.458431           33.458409          33.610000            4             0
2.46          281                1                  0    1        32        49        1         0         5         0         0         50             25000            1000        0           0           0               16            .151289      NA          .008954           33.557028           33.557015          33.710000            4             0
2.51          281                1                  0    1        32        49        1         0         5         0         0         50             25000            1000        0           0           0               16            .156130      NA          .007862           33.458438           33.458425          33.610000            4             0
