program   protocol     partysize  latencies(ms)  bandwidths(Mbs)  input_size  packetdrops(%)  runtime_internal(ms)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  ALLdataSent(MB)  AllDataRec(MB)  ALLmessagesSent  AllMessagesRec  multTripPresetup  multTripSetup  sharedPowerPresetup  sharedPowerSetup  sharedBitPresetup  sharedBitSetup  baseOT  otExtension  kk13OtExtension  preprocessingTime  gatesSetup  gatesOnline
division  boolean_gmw  3          0              25000            10000       2               42144.017             48.27                6554          38         220.932          220.932         3196             3196            811.520           1652.517       0.000                0.000             0.000              0.000           0.000   Setup        Extension        6475.825           1.264       35651.960
division  boolean_gmw  3          0              25000            10000       5               81597.867             88.17                6414          19         220.932          220.932         3196             3196            985.263           1202.121       0.000                0.000             0.000              0.000           0.000   Setup        Extension        7083.661           0.625       74501.961
division  boolean_gmw  3          0              25000            10000       5               82520.547             85.46                6371          19         220.932          220.932         3196             3196            554.700           4317.502       0.000                0.000             0.000              0.000           0.000   Setup        Extension        10126.998          1.241       72376.817
division  boolean_gmw  3          0              25000            10000       5               72067.520             78.29                6491          21         220.932          220.932         3196             3196            585.813           2741.256       0.000                0.000             0.000              0.000           0.000   Setup        Extension        7736.834           0.588       64319.326
division  boolean_gmw  3          0              25000            10000       5               73229.512             77.42                6439          21         220.932          220.932         3196             3196            734.400           2610.361       0.000                0.000             0.000              0.000           0.000   Setup        Extension        7160.420           0.778       66057.538
division  boolean_gmw  3          0              25000            10000       5               75565.937             81.51                6403          20         220.932          220.932         3196             3196            572.646           1650.759       0.000                0.000             0.000              0.000           0.000   Setup        Extension        8178.656           1.128       67371.187
division  boolean_gmw  3          0              25000            10000       5               83583.540             89.73                6403          18         220.932          220.932         3196             3196            953.602           1528.439       0.000                0.000             0.000              0.000           0.000   Setup        Extension        8745.794           0.629       74829.502
division  boolean_gmw  3          0              25000            10000       5               77134.038             83.05                6302          21         220.932          220.932         3196             3196            952.392           1630.607       0.000                0.000             0.000              0.000           0.000   Setup        Extension        6460.791           0.906       70652.413
division  boolean_gmw  3          0              25000            10000       5               77407.244             83.35                6369          20         220.932          220.932         3196             3196            950.181           1618.537       0.000                0.000             0.000              0.000           0.000   Setup        Extension        8157.989           1.281       69234.155
division  boolean_gmw  3          0              25000            10000       5               77358.225             83.33                6734          21         220.932          220.932         3196             3196            590.859           2579.761       0.000                0.000             0.000              0.000           0.000   Setup        Extension        8016.898           1.151       69326.024
division  boolean_gmw  3          0              25000            10000       5               76396.894             82.51                6453          21         220.932          220.932         3196             3196            962.100           1200.565       0.000                0.000             0.000              0.000           0.000   Setup        Extension        6512.804           0.905       69872.296
