program;protocol;partysize;latencies(ms);bandwidths(Mbs);input_size;packetdrops(%);runtime_internal(ms);runtime_external(s);peakRAM(MiB);jobCPU(%);ALLdataSent(MB),AllDataRec(MB);ALLmessagesSent,AllMessagesRec
min;boolean_gmw;3;0;25000;100;0;20873.821;24.71;1386;223;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;0;19003.845;22.84;1398;167;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;0;16648.940;20.49;1395;225;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;0;18917.747;22.77;1393;226;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;0;17390.095;21.22;1389;238;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;0;16038.712;19.89;1386;222;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;0;19003.841;19.84;1378;284;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;0;17236.366;18.07;1391;244;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;0;17809.554;21.65;1387;219;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;0;17217.092;21.07;1382;217;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;1;66285.359;70.14;1406;83;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;1;63500.436;67.33;1393;90;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;1;62006.200;62.83;1398;69;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;1;58985.423;63.03;1398;76;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;1;59164.270;63.02;1400;82;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;1;60321.450;64.16;1396;74;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;1;62041.678;65.81;1397;77;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;1;58444.361;62.29;1394;79;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;1;57194.756;61.22;1397;79;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;1;60075.573;63.93;1394;86;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;2;81039.940;84.88;1388;56;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;2;82826.627;86.69;1394;61;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;2;84262.186;88.10;1395;55;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;2;83327.164;87.18;1393;57;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;2;81863.414;85.69;1397;59;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;2;83128.575;83.98;1396;55;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;2;81172.402;85.01;1389;62;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;2;84060.781;87.91;1396;49;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;2;87454.778;91.24;1389;62;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;2;87165.301;91.00;1399;55;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;5;148779.214;150.55;1397;39;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;5;131917.522;135.75;1391;41;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;5;146813.766;150.86;1405;33;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;5;140596.558;142.49;1411;31;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;5;139991.356;143.86;1396;35;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;5;141882.940;146.24;1399;47;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;5;141574.351;146.86;1401;41;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;5;143716.411;147.56;1401;35;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;5;140665.056;144.51;1407;34;15.837;25.359;74797;74797
min;boolean_gmw;3;0;25000;100;5;138734.858;142.57;1402;35;15.837;25.359;74797;74797
