comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  latencies(ms)  bandwidths(Mbs)  input_size  preprocess  splitroles  packetdrops(%)  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.02          3                  1                  0    4        512       44        1         0         5         10000     10000     0              25000            2605        0           1           0               1             .000271      NA          .000041           .000036             .000054            .000416              4             660
0.02          3                  1                  0    4        512       44        1         0         5         10000     10000     0              25000            2605        0           1           1               1             .042188      NA          .000045           .007213             .042829            .043333              4             9
0.02          3                  1                  0    4        512       44        1         0         5         10000     10000     0              25000            2605        0           1           2               1             .042302      NA          .000059           .003695             .042879            .043333              4             9
0.02          3                  1                  0    4        512       44        1         0         5         10000     10000     0              25000            2605        0           1           5               1             .126227      NA          .000068           .007099             .042307            .126666              4             3
0.02          3                  1                  0    4        512       44        1         0         5         10000     10000     0              25000            2605        1           1           0               1             .000901      .000105     .000016           .000012             .000034            .000833              4             382
0.02          3                  1                  0    4        512       44        1         0         5         10000     10000     0              25000            2605        1           1           1               1             .128652      .041136     .000031           .000018             .000046            .128750              4             4
0.02          3                  1                  0    4        512       44        1         0         5         10000     10000     0              25000            2605        1           1           2               1             .085651      .043084     .000037           .000027             .000115            .086666              4             7
0.02          3                  1                  0    4        512       44        1         0         5         10000     10000     0              25000            2605        1           1           5               1             .128250      .042827     .000050           .003646             .044678            .128333              4             5
0.02          3                  1                  0    4        512       44        1         0         5         10000     10000     0              10000            2605        0           1           0               1             .000720      NA          .000042           .000077             .000160            .000833              4             350
0.02          3                  1                  0    4        512       44        1         0         5         10000     10000     0              10000            2605        0           1           1               1             .126350      NA          .000043           .003652             .042567            .126666              4             3
0.02          3                  1                  0    4        512       44        1         0         5         10000     10000     0              10000            2605        0           1           2               1             .042677      NA          .000050           .003535             .041828            .042916              4             10
0.02          3                  1                  0    4        512       44        1         0         5         10000     10000     0              10000            2605        0           1           5               1             .126308      NA          .000071           .011883             .064773            .126666              4             3
0.02          3                  1                  0    4        512       44        1         0         5         10000     10000     0              10000            2605        1           1           0               1             .000485      .000046     .000015           .000011             .000025            .000833              4             652
0.02          3                  1                  0    4        512       44        1         0         5         10000     10000     0              10000            2605        1           1           1               1             .083951      .041843     .000034           .000052             .000149            .085000              4             5
0.02          3                  1                  0    4        512       44        1         0         5         10000     10000     0              10000            2605        1           1           2               1             .085281      .041999     .000045           .004842             .042419            .085416              4             8
0.03          3                  1                  0    4        512       44        1         0         5         10000     10000     0              10000            2605        1           1           5               1             .303999      .042048     .000049           .005373             .043368            .304166              4             2
0.02          3                  1                  0    4        512       44        1         0         5         10000     10000     0              1000             2605        0           1           0               1             .000304      NA          .000036           .000145             .000243            .000416              4             478
0.02          3                  1                  0    4        512       44        1         0         5         10000     10000     0              1000             2605        0           1           1               1             .042541      NA          .000076           .000123             .000217            .042916              4             11
0.02          3                  1                  0    4        512       44        1         0         5         10000     10000     0              1000             2605        0           1           2               1             .043018      NA          .000074           .012470             .126101            .126666              4             3
0.02          3                  1                  0    4        512       44        1         0         5         10000     10000     0              1000             2605        0           1           5               1             .126818      NA          .000081           .017945             .288451            .289166              4             1
0.02          3                  1                  0    4        512       44        1         0         5         10000     10000     0              1000             2605        1           1           0               1             .001017      .000289     .000012           .000023             .000092            .001250              4             253
0.02          3                  1                  0    4        512       44        1         0         5         10000     10000     0              1000             2605        1           1           1               1             .056172      .042400     .000037           .000032             .000126            .057083              4             10
0.02          3                  1                  0    4        512       44        1         0         5         10000     10000     0              1000             2605        1           1           2               1             .085727      .042894     .000031           .001780             .042001            .085833              4             6
0.02          3                  1                  0    4        512       44        1         0         5         10000     10000     0              1000             2605        1           1           5               1             .085015      .125911     .000043           .003561             .042635            .168750              4             3
0.02          3                  1                  0    4        512       44        1         0         5         10000     10000     0              100              2605        0           1           0               1             .001229      NA          .000066           .001751             .003002            .004166              4             98
0.02          3                  1                  0    4        512       44        1         0         5         10000     10000     0              100              2605        0           1           1               1             .041963      NA          .000065           .004350             .041945            .042916              4             10
0.02          3                  1                  0    4        512       44        1         0         5         10000     10000     0              100              2605        0           1           2               1             .043373      NA          .000069           .002918             .042506            .043750              4             10
0.02          3                  1                  0    4        512       44        1         0         5         10000     10000     0              100              2605        0           1           5               1             .294621      NA          .000080           .014123             .127227            .295000              4             1
0.02          3                  1                  0    4        512       44        1         0         5         10000     10000     0              100              2605        1           1           0               1             .003170      .002043     .000034           .000030             .000156            .003333              4             162
0.02          3                  1                  0    4        512       44        1         0         5         10000     10000     0              100              2605        1           1           1               1             .045206      .002375     .000045           .001781             .041299            .045416              4             14
0.02          3                  1                  0    4        512       44        1         0         5         10000     10000     0              100              2605        1           1           2               1             .128395      .083312     .000049           .003554             .042501            .128750              4             4
