comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;latencies(ms);bandwidths(Mbs);input_size;preprocess;splitroles;packetdrops(%);verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
2.45;282;1;0;1;32;49;1;0;5;1000;1000;0;25000;1000;0;0;0;16;.006836;NA;.010089;.120228;.120212;.130000;4;12
2.54;281;1;0;1;32;49;1;0;5;1000;1000;0;25000;1000;0;0;0;16;.006821;NA;.010971;.170520;.170509;.180000;4;8
2.43;282;1;0;1;32;49;1;0;5;1000;1000;0;25000;1000;0;0;0;16;.008063;NA;.009001;.230423;.230416;.240000;4;6
2.39;281;1;0;1;32;49;1;0;5;1000;1000;0;25000;1000;0;0;0;16;.017647;NA;.009978;.495199;.495196;.510000;4;2
2.55;281;1;0;1;32;49;1;0;5;1000;1000;0;25000;1000;0;0;0;16;.007163;NA;.009792;.211198;.211180;.220000;4;6
2.56;282;1;0;1;32;49;1;0;5;1000;1000;0;25000;1000;0;0;0;16;.006628;NA;.011422;.487398;.487387;.490000;4;3
2.43;282;1;0;1;32;49;1;0;5;1000;1000;0;25000;1000;0;0;0;16;.006387;NA;.006404;.139440;.139429;.140000;4;7
2.55;282;1;0;1;32;49;1;0;5;1000;1000;0;25000;1000;0;0;0;16;.007516;NA;.010324;.323607;.323596;.330000;4;5
2.39;281;1;0;1;32;49;1;0;5;1000;1000;0;25000;1000;0;0;0;16;.006467;NA;.011030;.180385;.180377;.190000;4;8
2.59;281;1;0;1;32;49;1;0;5;1000;1000;0;25000;1000;0;0;0;16;.006915;NA;.011748;.262265;.262253;.270000;4;6
2.69;281;1;0;1;32;49;1;0;5;1000;1000;0;25000;1000;0;0;1;16;.013271;NA;.009164;2.652448;2.652440;2.670000;4;0
2.57;282;1;0;1;32;49;1;0;5;1000;1000;0;25000;1000;0;0;1;16;.004134;NA;.012769;2.045028;2.045016;2.050000;4;0
2.65;281;1;0;1;32;49;1;0;5;1000;1000;0;25000;1000;0;0;1;16;.013178;NA;.007226;3.230180;3.230170;3.240000;4;0
2.39;282;1;0;1;32;49;1;0;5;1000;1000;0;25000;1000;0;0;1;16;.017423;NA;.009438;3.506606;3.506603;3.520000;4;0
2.54;282;1;0;1;32;49;1;0;5;1000;1000;0;25000;1000;0;0;1;16;.005995;NA;.010964;2.211413;2.211401;2.220000;4;0
2.56;282;1;0;1;32;49;1;0;5;1000;1000;0;25000;1000;0;0;1;16;.007676;NA;.007887;2.059306;2.059299;2.070000;4;0
2.60;281;1;0;1;32;49;1;0;5;1000;1000;0;25000;1000;0;0;1;16;.018576;NA;.008864;3.686240;3.686233;3.700000;4;0
2.40;282;1;0;1;32;49;1;0;5;1000;1000;0;25000;1000;0;0;1;16;.012144;NA;.010758;2.323122;2.323113;2.340000;4;0
2.58;283;1;0;1;32;49;1;0;5;1000;1000;0;25000;1000;0;0;1;16;.007843;NA;.009662;3.578892;3.578881;3.590000;4;0
2.55;281;1;0;1;32;49;1;0;5;1000;1000;0;25000;1000;0;0;1;16;.005846;NA;.012394;3.262886;3.262874;3.270000;4;0
2.55;283;1;0;1;32;49;1;0;5;1000;1000;0;25000;1000;0;0;2;16;.017512;NA;.009738;7.740683;7.740674;7.760000;4;0
2.37;281;1;0;1;32;49;1;0;5;1000;1000;0;25000;1000;0;0;2;16;.007802;NA;.007805;8.503441;8.503438;8.510000;4;0
2.53;281;1;0;1;32;49;1;0;5;1000;1000;0;25000;1000;0;0;2;16;.012774;NA;.009802;5.025638;5.025630;5.040000;4;0
2.38;281;1;0;1;32;49;1;0;5;1000;1000;0;25000;1000;0;0;2;16;1.012941;NA;.017663;6.102244;6.102232;7.110000;4;0
2.52;282;1;0;1;32;49;1;0;5;1000;1000;0;25000;1000;0;0;2;16;.007555;NA;.010039;3.394822;3.394817;3.400000;4;0
2.57;281;1;0;1;32;49;1;0;5;1000;1000;0;25000;1000;0;0;2;16;.005079;NA;.010909;6.116593;6.116581;6.120000;4;0
2.68;282;1;0;1;32;49;1;0;5;1000;1000;0;25000;1000;0;0;2;16;.007160;NA;.006759;5.755218;5.755207;5.760000;6;0
2.36;281;1;0;1;32;49;1;0;5;1000;1000;0;25000;1000;0;0;2;16;.006843;NA;.011029;6.257061;6.257049;6.260000;4;0
2.58;281;1;0;1;32;49;1;0;5;1000;1000;0;25000;1000;0;0;2;16;.012115;NA;.009061;11.173739;11.173736;11.180000;4;0
2.60;282;1;0;1;32;49;1;0;5;1000;1000;0;25000;1000;0;0;2;16;.017580;NA;.009482;4.398954;4.398946;4.410000;4;0
2.40;281;1;0;1;32;49;1;0;5;1000;1000;0;25000;1000;0;0;5;16;1.011925;NA;.020972;16.494889;16.494869;17.510000;4;0
2.58;281;1;0;1;32;49;1;0;5;1000;1000;0;25000;1000;0;0;5;16;.994552;NA;.012829;13.565354;13.565335;14.560000;4;0
2.62;282;1;0;1;32;49;1;0;5;1000;1000;0;25000;1000;0;0;5;16;.012677;NA;.008836;12.978198;12.978190;12.990000;4;0
2.56;282;1;0;1;32;49;1;0;5;1000;1000;0;25000;1000;0;0;5;16;2.027098;NA;.016987;19.351076;19.351068;21.380000;4;0
2.55;282;1;0;1;32;49;1;0;5;1000;1000;0;25000;1000;0;0;5;16;1.005700;NA;.013275;13.656074;13.656063;14.660000;4;0
2.39;282;1;0;1;32;49;1;0;5;1000;1000;0;25000;1000;0;0;5;16;1.015785;NA;.019400;15.088189;15.088168;16.100000;4;0
2.39;282;1;0;1;32;49;1;0;5;1000;1000;0;25000;1000;0;0;5;16;1.023619;NA;.020934;13.451271;13.451250;14.470000;4;0
2.56;283;1;0;1;32;49;1;0;5;1000;1000;0;25000;1000;0;0;5;16;.005861;NA;.009933;12.393467;12.393463;12.400000;4;0
2.38;282;1;0;1;32;49;1;0;5;1000;1000;0;25000;1000;0;0;5;16;1.027875;NA;.012128;14.026474;14.026452;15.050000;4;0
2.58;281;1;0;1;32;49;1;0;5;1000;1000;0;25000;1000;0;0;5;16;1.007968;NA;.018605;15.788227;15.788219;16.800000;4;0
2.63;282;1;0;1;32;50;1;0;5;1000;1000;0;25000;1000;0;0;0;16;.005383;NA;.011005;.164570;.164549;.170000;4;10
2.43;283;1;0;1;32;50;1;0;5;1000;1000;0;25000;1000;0;0;0;16;.007392;NA;.011419;.155810;.155805;.160000;4;10
2.57;283;1;0;1;32;50;1;0;5;1000;1000;0;25000;1000;0;0;0;16;.006400;NA;.009222;.161480;.161462;.170000;4;9
2.47;283;1;0;1;32;50;1;0;5;1000;1000;0;25000;1000;0;0;0;16;.007005;NA;.011315;.159049;.159038;.170000;4;10
2.59;283;1;0;1;32;50;1;0;5;1000;1000;0;25000;1000;0;0;0;16;.007107;NA;.012149;.206821;.206809;.210000;4;7
2.59;284;1;0;1;32;50;1;0;5;1000;1000;0;25000;1000;0;0;0;16;.005301;NA;.011821;.104102;.104090;.110000;4;15
2.59;282;1;0;1;32;50;1;0;5;1000;1000;0;25000;1000;0;0;0;16;.018042;NA;.009399;.155360;.155356;.170000;4;8
2.58;284;1;0;1;32;50;1;0;5;1000;1000;0;25000;1000;0;0;0;16;.007006;NA;.011055;.157074;.157070;.160000;4;9
