program  c.domain  adv.model      protocol         partysize  comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  latencies(ms)  bandwidths(Mbs)  input_size  packetdrops(%)  runtime_internal(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)  System time (s)
61       RING      semidishonest  semi2k           3          0.59          32                 1                  0              25000            10000       0               0.434375             0.58                 27            231%       ~608          0.7028          2.10523          0.84
61       RING      semidishonest  semi2k           3          NA            NA                 NA                 0              25000            10000       0               0.441975             0.57                 25            247%       ~608          0.7028          2.10523          0.86
61       RING      semidishonest  semi2k           3          NA            NA                 NA                 0              25000            10000       0               0.449692             0.58                 29            242%       ~608          0.7028          2.10523          0.85
61       RING      semidishonest  semi2k           3          NA            NA                 NA                 0              25000            10000       0               0.379195             0.52                 25            201%       ~608          0.7028          2.10523          0.67
61       RING      semidishonest  semi2k           3          NA            NA                 NA                 0              25000            10000       0               0.439878             0.58                 27            221%       ~608          0.7028          2.10523          0.71
61       RING      semidishonest  semi2k           3          NA            NA                 NA                 0              25000            10000       0               0.45118              0.60                 29            226%       ~608          0.7028          2.10523          0.92
61       RING      semidishonest  semi2k           3          NA            NA                 NA                 0              25000            10000       0               0.456827             0.60                 27            226%       ~608          0.7028          2.10523          0.66
61       RING      semidishonest  semi2k           3          NA            NA                 NA                 0              25000            10000       0               0.453557             0.58                 25            239%       ~608          0.7028          2.10523          0.84
61       RING      semidishonest  semi2k           3          NA            NA                 NA                 0              25000            10000       0               0.440263             0.58                 29            234%       ~608          0.7028          2.10523          0.86
61       RING      semidishonest  semi2k           3          NA            NA                 NA                 0              25000            10000       0               0.435245             0.56                 29            216%       ~608          0.7028          2.10523          0.70
61       RING      semidishonest  semi2k           3          NA            NA                 NA                 0              10000            10000       0               0.441992             0.58                 29            235%       ~608          0.7028          2.10523          0.85
61       RING      semidishonest  semi2k           3          NA            NA                 NA                 0              10000            10000       0               0.432367             0.57                 29            222%       ~608          0.7028          2.10523          0.64
61       RING      semidishonest  semi2k           3          NA            NA                 NA                 0              10000            10000       0               0.426521             0.55                 29            217%       ~608          0.7028          2.10523          0.72
