program  protocol     partysize  latencies(ms)  bandwidths(Mbs)  input_size  packetdrops(%)  runtime_internal(ms)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  ALLdataSent(MB)  AllDataRec(MB)  ALLmessagesSent  AllMessagesRec
BitAnd   boolean_gmw  3          0              25000            10000       0               100.944               3.12                 27            11         0.184            0.184           392              392
BitAnd   boolean_gmw  3          0              25000            10000       0               103.754               3.12                 26            11         0.184            0.184           392              392
BitAnd   boolean_gmw  3          0              25000            10000       0               191.363               3.25                 27            11         0.184            0.184           392              392
