comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;latencies(ms);bandwidths(Mbs);input_size;preprocess;splitroles;packetdrops(%);verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
2.55;282;1;0;1;32;49;1;0;5;1;1;0;25000;1000;0;0;0;16;.013295;NA;.419649;.388661;.388649;.400000;15;106
2.35;281;1;0;1;32;49;1;0;5;1;1;0;25000;1000;0;0;0;16;.014699;NA;.390272;.396748;.396726;.410000;15;97
2.36;281;1;0;1;32;49;1;0;5;1;1;0;25000;1000;0;0;0;16;.024013;NA;.343033;.461076;.461068;.490000;15;72
2.40;282;1;0;1;32;49;1;0;5;1;1;0;25000;1000;0;0;0;16;.013399;NA;.489983;.558164;.558153;.570000;15;87
2.55;282;1;0;1;32;49;1;0;5;1;1;0;25000;1000;0;0;0;16;.013558;NA;.408479;.427185;.427180;.440000;16;94
2.47;282;1;0;1;32;49;1;0;5;1;1;0;25000;1000;0;0;0;16;.014805;NA;.423309;.495282;.495269;.510000;15;85
2.53;281;1;0;1;32;49;1;0;5;1;1;0;25000;1000;0;0;0;16;.014547;NA;.393490;.469064;.469051;.480000;16;83
2.54;281;1;0;1;32;49;1;0;5;1;1;0;25000;1000;0;0;0;16;.018783;NA;.418563;.493352;.493340;.510000;16;83
2.28;281;1;0;1;32;49;1;0;5;1;1;0;25000;1000;0;0;0;16;.013746;NA;.461843;.294243;.294231;.310000;15;151
2.38;281;1;0;1;32;49;1;0;5;1;1;0;25000;1000;0;0;0;16;.012618;NA;.330424;.474062;.474049;.490000;16;69
2.46;281;1;0;1;32;49;1;0;5;1;1;0;10000;1000;0;0;0;16;.013478;NA;.344944;.251842;.251829;.260000;15;132
2.59;282;1;0;1;32;49;1;0;5;1;1;0;10000;1000;0;0;0;16;.014299;NA;.412322;.406587;.406582;.420000;15;100
2.62;281;1;0;1;32;49;1;0;5;1;1;0;10000;1000;0;0;0;16;.013624;NA;.538930;.463152;.463147;.480000;15;114
2.56;281;1;0;1;32;49;1;0;5;1;1;0;10000;1000;0;0;0;16;.023531;NA;.365199;.445504;.445500;.470000;15;79
2.40;283;1;0;1;32;49;1;0;5;1;1;0;10000;1000;0;0;0;16;.013014;NA;.336281;.478729;.478710;.490000;15;70
2.48;282;1;0;1;32;49;1;0;5;1;1;0;10000;1000;0;0;0;16;.018122;NA;.395083;.387581;.387577;.410000;14;99
2.41;281;1;0;1;32;49;1;0;5;1;1;0;10000;1000;0;0;0;16;.018872;NA;.428435;.428451;.428445;.450000;15;97
2.56;282;1;0;1;32;49;1;0;5;1;1;0;10000;1000;0;0;0;16;.013561;NA;.409863;.338837;.338826;.350000;16;118
2.39;282;1;0;1;32;49;1;0;5;1;1;0;10000;1000;0;0;0;16;.013682;NA;.447328;.579869;.579856;.590000;15;76
2.36;282;1;0;1;32;49;1;0;5;1;1;0;10000;1000;0;0;0;16;.013935;NA;.467966;.491264;.491250;.510000;15;94
2.49;281;1;0;1;32;49;1;0;5;1;1;0;1000;1000;0;0;0;16;.014052;NA;.460550;.428435;.428422;.440000;16;106
2.49;282;1;0;1;32;49;1;0;5;1;1;0;1000;1000;0;0;0;16;.012380;NA;.353490;.529296;.529277;.540000;16;66
2.46;282;1;0;1;32;49;1;0;5;1;1;0;1000;1000;0;0;0;16;.013740;NA;.384649;.472839;.472827;.490000;16;81
2.39;282;1;0;1;32;49;1;0;5;1;1;0;1000;1000;0;0;0;16;.015390;NA;.287702;.402051;.402044;.420000;15;70
2.48;282;1;0;1;32;49;1;0;5;1;1;0;1000;1000;0;0;0;16;.011425;NA;.413646;.347056;.347044;.360000;15;117
2.57;281;1;0;1;32;49;1;0;5;1;1;0;1000;1000;0;0;0;16;.013920;NA;.358387;.254002;.253993;.270000;14;136
2.53;282;1;0;1;32;49;1;0;5;1;1;0;1000;1000;0;0;0;16;.022486;NA;.317511;.396109;.396091;.420000;15;77
2.40;281;1;0;1;32;49;1;0;5;1;1;0;1000;1000;0;0;0;16;.017712;NA;.345284;.437948;.437939;.460000;14;77
2.37;282;1;0;1;32;49;1;0;5;1;1;0;1000;1000;0;0;0;16;.013234;NA;.391721;.502720;.502716;.520000;14;77
2.52;283;1;0;1;32;49;1;0;5;1;1;0;1000;1000;0;0;0;16;.009935;NA;.391959;.420153;.420141;.430000;15;93
2.57;281;1;0;1;32;49;1;0;5;1;1;0;100;1000;0;0;0;16;.013958;NA;.450094;.346429;.346416;.360000;15;126
2.38;281;1;0;1;32;49;1;0;5;1;1;0;100;1000;0;0;0;16;.023010;NA;.440562;.394698;.394694;.420000;15;107
2.35;282;1;0;1;32;49;1;0;5;1;1;0;100;1000;0;0;0;16;.014048;NA;.458693;.351776;.351763;.370000;15;127
2.58;282;1;0;1;32;49;1;0;5;1;1;0;100;1000;0;0;0;16;.013383;NA;.407730;.482846;.482825;.500000;14;83
2.43;282;1;0;1;32;49;1;0;5;1;1;0;100;1000;0;0;0;16;.013845;NA;.412941;.446078;.446065;.460000;16;91
2.52;282;1;0;1;32;49;1;0;5;1;1;0;100;1000;0;0;0;16;.022183;NA;.314036;.317343;.317340;.340000;15;94
2.56;282;1;0;1;32;49;1;0;5;1;1;0;100;1000;0;0;0;16;.010288;NA;.389928;.463049;.463036;.470000;15;84
2.54;281;1;0;1;32;49;1;0;5;1;1;0;100;1000;0;0;0;16;.014002;NA;.464719;.439520;.439515;.450000;14;104
2.38;281;1;0;1;32;49;1;0;5;1;1;0;100;1000;0;0;0;16;.011571;NA;.434817;.446584;.446579;.460000;15;96
2.27;282;1;0;1;32;49;1;0;5;1;1;0;100;1000;0;0;0;16;.013992;NA;.404545;.492911;.492897;.510000;15;81
2.42;283;1;0;1;32;50;1;0;5;1;1;0;25000;1000;0;0;0;16;.013712;NA;.448615;.340953;.340948;.360000;17;128
