program;protocol;partysize;latencies(ms);bandwidths(Mbs);input_size;packetdrops(%);runtime_internal(ms);runtime_external(s);peakRAM(MiB);jobCPU(%);ALLdataSent(MB),AllDataRec(MB);ALLmessagesSent,AllMessagesRec
psi;boolean_gmw;3;0;25000;100;0;51631.395;56.93;10595;561;41.049;44.223;658596;658596
psi;boolean_gmw;3;0;25000;100;0;52636.877;60.68;10705;582;41.049;44.223;658596;658596
psi;boolean_gmw;3;0;25000;100;0;52386.071;61.16;10701;552;41.049;44.223;658596;658596
psi;boolean_gmw;3;0;25000;100;0;50554.818;58.68;10762;571;41.049;44.223;658596;658596
psi;boolean_gmw;3;0;25000;100;0;46120.152;54.78;10855;622;41.049;44.223;658596;658596
psi;boolean_gmw;3;0;25000;100;0;45376.622;50.57;10583;616;41.049;44.223;658596;658596
psi;boolean_gmw;3;0;25000;100;0;48654.194;57.22;10601;611;41.049;44.223;658596;658596
psi;boolean_gmw;3;0;25000;100;0;47184.461;52.57;10832;637;41.049;44.223;658596;658596
psi;boolean_gmw;3;0;25000;100;0;43530.503;52.08;10632;614;41.049;44.223;658596;658596
psi;boolean_gmw;3;0;25000;100;0;53087.398;61.63;10576;549;41.049;44.223;658596;658596
psi;boolean_gmw;3;0;10000;100;0;48797.383;57.48;10817;584;41.049;44.223;658596;658596
psi;boolean_gmw;3;0;10000;100;0;46357.051;54.43;10695;587;41.049;44.223;658596;658596
psi;boolean_gmw;3;0;10000;100;0;48411.576;57.01;10572;571;41.049;44.223;658596;658596
psi;boolean_gmw;3;0;10000;100;0;50719.184;59.26;10643;564;41.049;44.223;658596;658596
psi;boolean_gmw;3;0;10000;100;0;45143.174;53.69;10580;590;41.049;44.223;658596;658596
psi;boolean_gmw;3;0;10000;100;0;44192.700;52.93;10863;626;41.049;44.223;658596;658596
psi;boolean_gmw;3;0;10000;100;0;46955.826;55.53;10680;577;41.049;44.223;658596;658596
psi;boolean_gmw;3;0;10000;100;0;48191.648;56.73;10565;545;41.049;44.223;658596;658596
psi;boolean_gmw;3;0;10000;100;0;48447.319;57.00;10576;563;41.049;44.223;658596;658596
psi;boolean_gmw;3;0;10000;100;0;48446.333;56.93;10566;580;41.049;44.223;658596;658596
psi;boolean_gmw;3;0;1000;100;0;50926.054;59.52;10581;543;41.049;44.223;658596;658596
psi;boolean_gmw;3;0;1000;100;0;45853.004;51.07;10615;653;41.049;44.223;658596;658596
psi;boolean_gmw;3;0;1000;100;0;46150.920;54.67;10583;599;41.049;44.223;658596;658596
psi;boolean_gmw;3;0;1000;100;0;51773.315;60.51;10771;578;41.049;44.223;658596;658596
psi;boolean_gmw;3;0;1000;100;0;45553.344;54.16;10599;611;41.049;44.223;658596;658596
psi;boolean_gmw;3;0;1000;100;0;52507.263;61.21;10835;566;41.049;44.223;658596;658596
psi;boolean_gmw;3;0;1000;100;0;49528.520;57.64;10798;573;41.049;44.223;658596;658596
psi;boolean_gmw;3;0;1000;100;0;48991.869;54.22;10582;604;41.049;44.223;658596;658596
psi;boolean_gmw;3;0;1000;100;0;53951.732;62.47;10585;538;41.049;44.223;658596;658596
psi;boolean_gmw;3;0;1000;100;0;46679.633;52.26;10750;639;41.049;44.223;658596;658596
psi;boolean_gmw;3;0;100;100;0;48963.180;54.11;10639;622;41.049;44.223;658596;658596
psi;boolean_gmw;3;0;100;100;0;50134.377;55.42;10718;606;41.049;44.223;658596;658596
psi;boolean_gmw;3;0;100;100;0;48968.201;57.59;10855;563;41.049;44.223;658596;658596
psi;boolean_gmw;3;0;100;100;0;47485.626;56.01;10601;567;41.049;44.223;658596;658596
psi;boolean_gmw;3;0;100;100;0;49757.924;58.43;10822;563;41.049;44.223;658596;658596
psi;boolean_gmw;3;0;100;100;0;54455.019;63.09;10794;547;41.049;44.223;658596;658596
psi;boolean_gmw;3;0;100;100;0;49216.307;57.83;10605;548;41.049;44.223;658596;658596
psi;boolean_gmw;3;0;100;100;0;48912.017;54.29;10666;604;41.049;44.223;658596;658596
psi;boolean_gmw;3;0;100;100;0;45221.642;53.74;10609;591;41.049;44.223;658596;658596
psi;boolean_gmw;3;0;100;100;0;50832.251;56.23;10615;571;41.049;44.223;658596;658596
