program  c.domain  adv.model      protocol  partysize  comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  comp.P0intin  comp.P1intin  comp.P2intin  comp.P0bitin  comp.P1bitin  compP2bitin  comp.intbits  comp.inttriples  comp.bittriples  comp.vmrounds  latencies(ms)  bandwidths(Mbs)  input_size  packetdrops(%)  runtime_internal(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)  System time (s)  Preprocessing Time(s)  Online Phase(s)  Tx(MB)   Tx(rounds)  Tx(s)    Rx(MB)  Rx(rounds)  Rx(s)  Brcasting(MB)  Brcasting(rounds)  Brcasting(s)  TxRx(MB)  TxRx(rounds)  TxRx(s)  Passing(MB)  Passing(rounds)  Passing(s)  Part.Brcasting(MB)  Part.Brcasting(rounds)  Part.Brcasting(s)  Ex(MB)  Ex(rounds)  Ex(s)    Ex1to1(MB)  Ex1to1(rounds)  Ex1to1(s)  Rx1to1(MB)  Rx1to1(rounds)  Rx1to1(s)  Tx1to1(MB)  Tx1to1(rounds)  Tx1to1(s)  Txtoall(MB)  Txtoall(rounds)  Txtoall(s)
62       RING      semidishonest  semi2k    3          15.26         448                4                  NA            NA            NA            NA            NA            NA           NA            10000            1650000          607            0              25000            100         5               391.744              392.22               101           22%        ~39028        249.127         744.631          2.75078          1422                   0.0369664        2.75078  1422        16.2098  NA      NA          NA     NA             NA                 NA            NA        NA            NA       NA           NA               NA          one-to-one          in                      taking             126.26  9864        203.269  120.116     13160           0          120.116     13160           0          NA          NA              NA                                       
62       RING      semidishonest  semi2k    3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             0              25000            100         5               374.19               375.11               97            24%        ~39028        249.127         744.631          2.75078          1422                   0.0368078        2.75078  1422        15.0859  NA      NA          NA     NA             NA                 NA            NA        NA            NA       NA           NA               NA          one-to-one          in                      taking             126.26  9864        207.867  120.116     13160           0          120.116     13160           0          NA          NA              NA                                       
62       RING      semidishonest  semi2k    3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             0              25000            100         5               378.769              380.76               98            23%        ~39028        249.127         744.631          2.75078          1422                   0.0370232        2.75078  1422        14.1502  NA      NA          NA     NA             NA                 NA            NA        NA            NA       NA           NA               NA          one-to-one          in                      taking             126.26  9864        190.102  120.116     13160           0          120.116     13160           0          NA          NA              NA                                       
62       RING      semidishonest  semi2k    3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             0              25000            100         5               372.973              373.88               105           24%        ~39028        249.127         744.631          2.75078          1422                   0.0371372        2.75078  1422        13.329   NA      NA          NA     NA             NA                 NA            NA        NA            NA       NA           NA               NA          one-to-one          in                      taking             126.26  9864        203.509  120.116     13160           0          120.116     13160           0          NA          NA              NA                                       
62       RING      semidishonest  semi2k    3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             0              25000            100         5               362.654              366.40               107           24%        ~39028        249.127         744.631          2.75078          1422                   0.0371318        2.75078  1422        14.7353  NA      NA          NA     NA             NA                 NA            NA        NA            NA       NA           NA               NA          one-to-one          in                      taking             126.26  9864        201.855  120.116     13160           0          120.116     13160           0          NA          NA              NA                                       
62       RING      semidishonest  semi2k    3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             0              25000            100         5               372.401              374.16               104           24%        ~39028        249.127         744.631          2.75078          1422                   0.0371005        2.75078  1422        15.9245  NA      NA          NA     NA             NA                 NA            NA        NA            NA       NA           NA               NA          one-to-one          in                      taking             126.26  9864        188.975  120.116     13160           0          120.116     13160           0          NA          NA              NA                                       
62       RING      semidishonest  semi2k    3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             0              25000            100         5               375.848              376.96               104           23%        ~39028        249.127         744.631          2.75078          1422                   0.0370656        2.75078  1422        16.3128  NA      NA          NA     NA             NA                 NA            NA        NA            NA       NA           NA               NA          one-to-one          in                      taking             126.26  9864        204.518  120.116     13160           0          120.116     13160           0          NA          NA              NA                                       
62       RING      semidishonest  semi2k    3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             0              25000            100         5               376.357              379.12               104           23%        ~39028        249.127         744.631          2.75078          1422                   0.036957         2.75078  1422        18.6375  NA      NA          NA     NA             NA                 NA            NA        NA            NA       NA           NA               NA          one-to-one          in                      taking             126.26  9864        195.391  120.116     13160           0          120.116     13160           0          NA          NA              NA                                       
62       RING      semidishonest  semi2k    3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             0              25000            100         5               358.998              361.77               104           25%        ~39028        249.127         744.631          2.75078          1422                   0.0371894        2.75078  1422        14.6383  NA      NA          NA     NA             NA                 NA            NA        NA            NA       NA           NA               NA          one-to-one          in                      taking             126.26  9864        200.812  120.116     13160           0          120.116     13160           0          NA          NA              NA                                       
62       RING      semidishonest  semi2k    3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             0              25000            100         5               353.112              355.48               108           25%        ~39028        249.127         744.631          2.75078          1422                   0.0376388        2.75078  1422        16.9422  NA      NA          NA     NA             NA                 NA            NA        NA            NA       NA           NA               NA          one-to-one          in                      taking             126.26  9864        182.155  120.116     13160           0          120.116     13160           0          NA          NA              NA                                       
