program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);latencies(ms);bandwidths(Mbs);input_size;packetdrops(%);runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB);System time (s);Preprocessing Time(s);Online Phase(s)
62;RING;semidishonest;semi2k;3;15.26;448;4;0;25000;100;5;391.744;392.22;101;22%;~39028;249.127;744.631;50.68;377.946,13.7919
62;RING;semidishonest;semi2k;3;NA;NA;NA;0;25000;100;5;374.19;375.11;97;24%;~39028;249.127;744.631;52.33;361.569,12.6157
62;RING;semidishonest;semi2k;3;NA;NA;NA;0;25000;100;5;378.769;380.76;98;23%;~39028;249.127;744.631;52.68;367.16,11.6035
62;RING;semidishonest;semi2k;3;NA;NA;NA;0;25000;100;5;372.973;373.88;105;24%;~39028;249.127;744.631;51.99;360.964,12.003
62;RING;semidishonest;semi2k;3;NA;NA;NA;0;25000;100;5;362.654;366.40;107;24%;~39028;249.127;744.631;52.00;349.22,13.4282
62;RING;semidishonest;semi2k;3;NA;NA;NA;0;25000;100;5;372.401;374.16;104;24%;~39028;249.127;744.631;53.24;358.867,13.5282
62;RING;semidishonest;semi2k;3;NA;NA;NA;0;25000;100;5;375.848;376.96;104;23%;~39028;249.127;744.631;51.49;361.375,14.4662
62;RING;semidishonest;semi2k;3;NA;NA;NA;0;25000;100;5;376.357;379.12;104;23%;~39028;249.127;744.631;52.00;360.811,15.5394
62;RING;semidishonest;semi2k;3;NA;NA;NA;0;25000;100;5;358.998;361.77;104;25%;~39028;249.127;744.631;52.58;346.406,12.5855
62;RING;semidishonest;semi2k;3;NA;NA;NA;0;25000;100;5;353.112;355.48;108;25%;~39028;249.127;744.631;52.86;338.753,14.3524
