comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;latencies(ms);bandwidths(Mbs);input_size;preprocess;splitroles;packetdrops(%);verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
8.05;511;1;0;4;512;82;1;0;5;10000;10000;0;25000;1;0;0;0;1;.001158;NA;.004707;.044936;.103037;.105000;16;23
8.04;508;1;0;4;512;82;1;0;5;10000;10000;0;25000;1;0;0;1;1;.253938;NA;.004392;.254594;.518978;.772500;14;2
8.01;509;1;0;4;512;82;1;0;5;10000;10000;0;25000;1;0;0;2;1;.253826;NA;.004757;.619851;.959435;.962500;14;2
7.93;509;1;0;4;512;82;1;0;5;10000;10000;0;25000;1;0;0;5;1;.253716;NA;.005022;1.079139;1.194703;1.382500;14;1
8.90;512;1;0;4;512;82;1;0;5;10000;10000;0;25000;1;1;0;0;1;.002561;.004446;.001711;.083643;.111095;.117500;20;24
8.74;511;1;0;4;512;82;1;0;5;10000;10000;0;25000;1;1;0;1;1;.251779;.005706;.002144;.253826;.405596;.452500;20;6
8.81;512;1;0;4;512;82;1;0;5;10000;10000;0;25000;1;1;0;2;1;.003092;.007604;.001709;.551786;.647519;.655000;20;4
8.75;515;1;0;4;512;82;1;0;5;10000;10000;0;25000;1;1;0;5;1;.506302;.058680;.003021;1.317164;1.576116;1.845000;25;2
7.90;508;1;0;4;512;82;1;0;5;10000;10000;0;10000;1;0;0;0;1;.001817;NA;.004398;.084025;.107285;.110000;14;19
7.92;508;1;0;4;512;82;1;0;5;10000;10000;0;10000;1;0;0;1;1;.001547;NA;.004466;.292756;.325472;.327500;14;7
8.02;508;1;0;4;512;82;1;0;5;10000;10000;0;10000;1;0;0;2;1;.251170;NA;.004590;.603566;.710325;.795000;14;2
7.87;509;1;0;4;512;82;1;0;5;10000;10000;0;10000;1;0;0;5;1;.255105;NA;.006023;1.383030;1.857549;2.110000;14;1
8.72;511;1;0;4;512;82;1;0;5;10000;10000;0;10000;1;1;0;0;1;.004724;.004982;.001749;.087772;.112319;.122500;20;23
8.87;512;1;0;4;512;82;1;0;5;10000;10000;0;10000;1;1;0;1;1;.253803;.005576;.002021;.311226;.498261;.617500;20;5
8.95;516;1;0;4;512;82;1;0;5;10000;10000;0;10000;1;1;0;2;1;.506639;.008017;.002172;.603231;.803836;1.140000;20;3
8.76;511;1;0;4;512;82;1;0;5;10000;10000;0;10000;1;1;0;5;1;.508022;.007191;.002674;1.443971;2.284429;2.552500;20;1
7.91;509;1;0;4;512;82;1;0;5;10000;10000;0;1000;1;0;0;0;1;.004438;NA;.003686;.107239;.128377;.132500;14;14
7.76;509;1;0;4;512;82;1;0;5;10000;10000;0;1000;1;0;0;1;1;.001632;NA;.003954;.387335;.715285;.717500;14;2
7.94;508;1;0;4;512;82;1;0;5;10000;10000;0;1000;1;0;0;2;1;.762770;NA;.004297;.659869;.936799;1.700000;14;1
7.90;508;1;0;4;512;82;1;0;5;10000;10000;0;1000;1;0;0;5;1;.257990;NA;.005554;1.424024;1.694503;1.810000;14;1
8.78;512;1;0;4;512;82;1;0;5;10000;10000;0;1000;1;1;0;0;1;.017155;.017040;.002647;.068201;.118303;.145000;20;23
8.78;511;1;0;4;512;82;1;0;5;10000;10000;0;1000;1;1;0;1;1;.245604;.020570;.002715;.366432;.756102;.782500;20;4
8.92;512;1;0;4;512;82;1;0;5;10000;10000;0;1000;1;1;0;2;1;.263439;.262414;.002581;.648677;.702729;1.220000;20;2
8.77;511;1;0;4;512;82;1;0;5;10000;10000;0;1000;1;1;0;5;1;1.007123;.511282;.002473;1.415463;1.722476;2.737500;20;1
7.87;508;1;0;4;512;82;1;0;5;10000;10000;0;100;1;0;0;0;1;.001686;NA;.004550;.259893;.313991;.315000;14;7
