program  c.domain  adv.model      protocol  partysize  comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  comp.P0intin  comp.P1intin  comp.P2intin  comp.P0bitin  comp.P1bitin  compP2bitin  comp.intbits  comp.inttriples  comp.bittriples  comp.vmrounds  latencies(ms)  bandwidths(Mbs)  input_size  packetdrops(%)  runtime_internal(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)  System time (s)  Preprocessing Time(s)  Tx(MB)    Tx(rounds)  Tx(s)  Rx(MB)   Rx(rounds)  Rx(s)  Brcasting(MB)  Brcasting(rounds)  Brcasting(s)  TxRx(MB)  TxRx(rounds)  TxRx(s)  Passing(MB)  Passing(rounds)  Passing(s)  Part.Brcasting(MB)  Part.Brcasting(rounds)  Part.Brcasting(s)  Ex(MB)  Ex(rounds)  Ex(s)   Ex1to1(MB)  Ex1to1(rounds)  Ex1to1(s)  Rx1to1(MB)  Rx1to1(rounds)  Rx1to1(s)  Tx1to1(MB)  Tx1to1(rounds)  Tx1to1(s)  Txtoall(MB)  Txtoall(rounds)  Txtoall(s)
52       RING      semidishonest  semi2k    3          0.77          37                 1                  NA            NA            NA            NA            NA            NA           7300000       2780000          NA               20             0              25000            10000       0               99.0644              99.38                714           1454%      ~442780       108241          323607           1115.84          29880                  0.947059  1115.84     29880  39.0081  NA          NA     NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  one-to-one              in                 taking  71189.3     104412  105.457     35935.8         139304     0           35935.8         139304     0           NA              NA         NA                            
52       RING      semidishonest  semi2k    3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             0              25000            10000       0               98.9569              99.30                709           1452%      ~442780       108241          323607           1115.84          29880                  0.939656  1115.84     29880  40.526   NA          NA     NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  one-to-one              in                 taking  71189.3     104412  105.917     35935.8         139304     0           35935.8         139304     0           NA              NA         NA                            
52       RING      semidishonest  semi2k    3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             0              25000            10000       0               99.1381              99.47                710           1452%      ~442780       108241          323607           1115.84          29880                  0.946168  1115.84     29880  39.8301  NA          NA     NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  one-to-one              in                 taking  71189.3     104412  104.185     35935.8         139304     0           35935.8         139304     0           NA              NA         NA                            
52       RING      semidishonest  semi2k    3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             0              25000            10000       0               100.864              101.18               733           1447%      ~442780       108241          323607           1115.84          29880                  0.950328  1115.84     29880  40.2242  NA          NA     NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  one-to-one              in                 taking  71189.3     104412  104.953     35935.8         139304     0           35935.8         139304     0           NA              NA         NA                            
52       RING      semidishonest  semi2k    3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             0              25000            10000       0               99.1609              99.51                722           1458%      ~442780       108241          323607           1115.84          29880                  0.947137  1115.84     29880  38.5574  NA          NA     NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  one-to-one              in                 taking  71189.3     104412  104.849     35935.8         139304     0           35935.8         139304     0           NA              NA         NA                            
52       RING      semidishonest  semi2k    3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             0              25000            10000       0               98.5727              98.91                732           1458%      ~442780       108241          323607           1115.84          29880                  0.946306  1115.84     29880  39.5115  NA          NA     NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  one-to-one              in                 taking  71189.3     104412  104.776     35935.8         139304     0           35935.8         139304     0           NA              NA         NA                            
52       RING      semidishonest  semi2k    3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             0              25000            10000       0               100.511              100.84               717           1450%      ~442780       108241          323607           1115.84          29880                  0.958845  1115.84     29880  39.5967  NA          NA     NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  one-to-one              in                 taking  71189.3     104412  105.225     35935.8         139304     0           35935.8         139304     0           NA              NA         NA                            
52       RING      semidishonest  semi2k    3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             0              25000            10000       0               100.808              101.15               710           1452%      ~442780       108241          323607           1115.84          29880                  0.956599  1115.84     29880  40.2289  NA          NA     NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  one-to-one              in                 taking  71189.3     104412  105.376     35935.8         139304     0           35935.8         139304     0           NA              NA         NA                            
52       RING      semidishonest  semi2k    3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             0              25000            10000       0               101.828              102.17               726           1448%      ~442780       108241          323607           1115.84          29880                  0.961306  1115.84     29880  40.5126  NA          NA     NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  one-to-one              in                 taking  71189.3     104412  106.169     35935.8         139304     0           35935.8         139304     0           NA              NA         NA                            
52       RING      semidishonest  semi2k    3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             0              25000            10000       0               99.1608              99.48                715           1456%      ~442780       108241          323607           1115.84          29880                  0.95343   1115.84     29880  38.5374  NA          NA     NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  one-to-one              in                 taking  71189.3     104412  104.423     35935.8         139304     0           35935.8         139304     0           NA              NA         NA                            
