comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;latencies(ms);bandwidths(Mbs);input_size;preprocess;splitroles;packetdrops(%);verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
2.54;281;1;0;1;32;49;1;0;5;5000;5000;0;25000;1000;0;0;0;16;.005532;NA;.008203;.162807;.162794;.170000;4;8
2.55;284;1;0;1;32;49;1;0;5;5000;5000;0;25000;1000;0;0;0;16;.007609;NA;.011445;.122751;.122739;.130000;4;12
2.55;284;1;0;1;32;49;1;0;5;5000;5000;0;25000;1000;0;0;0;16;.006444;NA;.012086;.197617;.197605;.200000;4;8
2.57;281;1;0;1;32;49;1;0;5;5000;5000;0;25000;1000;0;0;0;16;.006686;NA;.007582;.157814;.157799;.160000;4;8
2.42;282;1;0;1;32;49;1;0;5;5000;5000;0;25000;1000;0;0;0;16;.006860;NA;.010332;.254205;.254193;.260000;4;5
2.59;282;1;0;1;32;49;1;0;5;5000;5000;0;25000;1000;0;0;0;16;.003707;NA;.009657;.125932;.125919;.130000;4;11
2.56;282;1;0;1;32;49;1;0;5;5000;5000;0;25000;1000;0;0;0;16;.005330;NA;.010753;.199248;.199243;.200000;4;7
2.58;281;1;0;1;32;49;1;0;5;5000;5000;0;25000;1000;0;0;0;16;.006696;NA;.009814;.118893;.118881;.120000;4;10
2.59;282;1;0;1;32;49;1;0;5;5000;5000;0;25000;1000;0;0;0;16;.017392;NA;.012047;.171054;.171047;.190000;4;7
2.39;282;1;0;1;32;49;1;0;5;5000;5000;0;25000;1000;0;0;0;16;.007103;NA;.007547;.116769;.116764;.120000;4;10
2.38;282;1;0;1;32;49;1;0;5;5000;5000;0;10000;1000;0;0;0;16;.004970;NA;.009531;.179347;.179336;.180000;4;7
2.46;282;1;0;1;32;49;1;0;5;5000;5000;0;10000;1000;0;0;0;16;.006688;NA;.010821;.148409;.148385;.150000;4;10
2.55;283;1;0;1;32;49;1;0;5;5000;5000;0;10000;1000;0;0;0;16;.003896;NA;.010354;.123216;.123205;.130000;4;12
2.39;281;1;0;1;32;49;1;0;5;5000;5000;0;10000;1000;0;0;0;16;.007420;NA;.008864;.144325;.144320;.150000;4;9
2.38;282;1;0;1;32;49;1;0;5;5000;5000;0;10000;1000;0;0;0;16;.006457;NA;.009618;.024459;.024447;.030000;4;39
2.39;282;1;0;1;32;49;1;0;5;5000;5000;0;10000;1000;0;0;0;16;.007548;NA;.008887;.023519;.023515;.030000;4;44
2.43;282;1;0;1;32;49;1;0;5;5000;5000;0;10000;1000;0;0;0;16;.007240;NA;.009283;.122823;.122812;.130000;10;13
