program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);latencies(ms);bandwidths(Mbs);input_size;packetdrops(%);runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB);System time (s)
61;RING;semidishonest;semi2k;3;0.35;30;1;0;25000;1000;0;5.96801;6.11;75;128%;~34712;23.279;69.5649;4.61
61;RING;semidishonest;semi2k;3;NA;NA;NA;0;25000;1000;0;5.9918;6.13;71;131%;~34712;23.279;69.5649;4.77
61;RING;semidishonest;semi2k;3;NA;NA;NA;0;25000;1000;0;6.16197;6.30;74;133%;~34712;23.279;69.5649;5.03
61;RING;semidishonest;semi2k;3;NA;NA;NA;0;25000;1000;0;6.21794;6.35;76;136%;~34712;23.279;69.5649;5.27
61;RING;semidishonest;semi2k;3;NA;NA;NA;0;25000;1000;0;5.81696;5.95;75;137%;~34712;23.279;69.5649;4.90
61;RING;semidishonest;semi2k;3;NA;NA;NA;0;25000;1000;0;6.01465;6.15;76;133%;~34712;23.279;69.5649;5.30
61;RING;semidishonest;semi2k;3;NA;NA;NA;0;25000;1000;0;5.69266;5.83;77;134%;~34712;23.279;69.5649;4.48
61;RING;semidishonest;semi2k;3;NA;NA;NA;0;25000;1000;0;5.98975;6.13;74;139%;~34712;23.279;69.5649;5.23
61;RING;semidishonest;semi2k;3;NA;NA;NA;0;25000;1000;0;6.00733;6.14;76;140%;~34712;23.279;69.5649;5.50
61;RING;semidishonest;semi2k;3;NA;NA;NA;0;25000;1000;0;6.0102;6.15;73;135%;~34712;23.279;69.5649;5.03
61;RING;semidishonest;semi2k;3;NA;NA;NA;25;25000;1000;0;446.138;447.79;74;2%;~34712;23.279;69.5649;5.28
61;RING;semidishonest;semi2k;3;NA;NA;NA;25;25000;1000;0;445.846;447.50;72;1%;~34712;23.279;69.5649;4.97
61;RING;semidishonest;semi2k;3;NA;NA;NA;25;25000;1000;0;446.136;447.79;76;2%;~34712;23.279;69.5649;5.33
61;RING;semidishonest;semi2k;3;NA;NA;NA;25;25000;1000;0;446.243;447.89;73;2%;~34712;23.279;69.5649;5.31
61;RING;semidishonest;semi2k;3;NA;NA;NA;25;25000;1000;0;446.289;447.94;80;2%;~34712;23.279;69.5649;5.75
61;RING;semidishonest;semi2k;3;NA;NA;NA;25;25000;1000;0;446.133;447.79;77;2%;~34712;23.279;69.5649;5.83
61;RING;semidishonest;semi2k;3;NA;NA;NA;25;25000;1000;0;446.226;447.88;78;2%;~34712;23.279;69.5649;5.58
61;RING;semidishonest;semi2k;3;NA;NA;NA;25;25000;1000;0;446.159;447.81;77;2%;~34712;23.279;69.5649;5.64
61;RING;semidishonest;semi2k;3;NA;NA;NA;25;25000;1000;0;446.256;447.90;80;2%;~34712;23.279;69.5649;5.75
61;RING;semidishonest;semi2k;3;NA;NA;NA;25;25000;1000;0;446.172;447.82;72;2%;~34712;23.279;69.5649;5.50
61;RING;semidishonest;semi2k;3;NA;NA;NA;50;25000;1000;0;885.984;889.15;77;1%;~34712;23.279;69.5649;5.82
61;RING;semidishonest;semi2k;3;NA;NA;NA;50;25000;1000;0;886.791;889.95;77;1%;~34712;23.279;69.5649;5.66
61;RING;semidishonest;semi2k;3;NA;NA;NA;50;25000;1000;0;885.552;888.72;75;1%;~34712;23.279;69.5649;5.83
61;RING;semidishonest;semi2k;3;NA;NA;NA;50;25000;1000;0;885.792;888.95;80;1%;~34712;23.279;69.5649;5.81
61;RING;semidishonest;semi2k;3;NA;NA;NA;50;25000;1000;0;885.653;888.81;76;1%;~34712;23.279;69.5649;5.80
61;RING;semidishonest;semi2k;3;NA;NA;NA;50;25000;1000;0;887.219;890.37;80;1%;~34712;23.279;69.5649;5.83
61;RING;semidishonest;semi2k;3;NA;NA;NA;50;25000;1000;0;885.724;888.88;77;1%;~34712;23.279;69.5649;5.85
61;RING;semidishonest;semi2k;3;NA;NA;NA;50;25000;1000;0;886.344;889.51;76;1%;~34712;23.279;69.5649;5.91
61;RING;semidishonest;semi2k;3;NA;NA;NA;50;25000;1000;0;886.061;889.22;76;1%;~34712;23.279;69.5649;5.96
61;RING;semidishonest;semi2k;3;NA;NA;NA;50;25000;1000;0;885.626;888.79;79;1%;~34712;23.279;69.5649;5.90
61;RING;semihonest;replicated-ring;3;0.35;30;1;0;25000;1000;0;3.64852;3.72;11;98%;~8005;0.057416;0.172248;2.30
61;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;1000;0;3.6814;3.76;13;94%;~8005;0.057416;0.172248;2.36
61;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;1000;0;3.67797;3.75;11;100%;~8005;0.057416;0.172248;2.42
61;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;1000;0;3.67389;3.75;11;99%;~8005;0.057416;0.172248;2.27
61;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;1000;0;3.6835;3.76;11;96%;~8005;0.057416;0.172248;2.33
61;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;1000;0;3.62307;3.69;11;101%;~8005;0.057416;0.172248;2.39
61;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;1000;0;3.74242;3.82;11;97%;~8005;0.057416;0.172248;2.17
61;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;1000;0;3.55537;3.63;11;98%;~8005;0.057416;0.172248;2.26
61;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;1000;0;3.61671;3.69;11;95%;~8005;0.057416;0.172248;2.25
61;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;1000;0;3.49332;3.56;11;100%;~8005;0.057416;0.172248;2.14
61;RING;semihonest;replicated-ring;3;NA;NA;NA;25;25000;1000;0;204.28;206.17;11;2%;~8005;0.057416;0.172248;2.69
61;RING;semihonest;replicated-ring;3;NA;NA;NA;25;25000;1000;0;204.237;206.13;13;2%;~8005;0.057416;0.172248;2.63
61;RING;semihonest;replicated-ring;3;NA;NA;NA;25;25000;1000;0;204.281;206.17;11;2%;~8005;0.057416;0.172248;2.87
61;RING;semihonest;replicated-ring;3;NA;NA;NA;25;25000;1000;0;204.298;206.19;13;2%;~8005;0.057416;0.172248;2.74
61;RING;semihonest;replicated-ring;3;NA;NA;NA;25;25000;1000;0;204.292;206.19;11;2%;~8005;0.057416;0.172248;2.97
61;RING;semihonest;replicated-ring;3;NA;NA;NA;25;25000;1000;0;204.371;206.27;13;2%;~8005;0.057416;0.172248;2.76
61;RING;semihonest;replicated-ring;3;NA;NA;NA;25;25000;1000;0;204.38;206.27;13;2%;~8005;0.057416;0.172248;2.59
61;RING;semihonest;replicated-ring;3;NA;NA;NA;25;25000;1000;0;204.27;206.17;13;2%;~8005;0.057416;0.172248;2.85
61;RING;semihonest;replicated-ring;3;NA;NA;NA;25;25000;1000;0;204.28;206.17;15;2%;~8005;0.057416;0.172248;2.87
61;RING;semihonest;replicated-ring;3;NA;NA;NA;25;25000;1000;0;204.339;206.23;11;2%;~8005;0.057416;0.172248;2.72
61;RING;semihonest;replicated-ring;3;NA;NA;NA;50;25000;1000;0;404.4;408.05;11;1%;~8005;0.057416;0.172248;2.62
61;RING;semihonest;replicated-ring;3;NA;NA;NA;50;25000;1000;0;404.308;407.94;11;1%;~8005;0.057416;0.172248;2.88
61;RING;semihonest;replicated-ring;3;NA;NA;NA;50;25000;1000;0;404.354;408.00;13;1%;~8005;0.057416;0.172248;2.70
61;RING;semihonest;replicated-ring;3;NA;NA;NA;50;25000;1000;0;404.379;408.02;13;1%;~8005;0.057416;0.172248;2.54
61;RING;semihonest;replicated-ring;3;NA;NA;NA;50;25000;1000;0;404.218;407.87;11;1%;~8005;0.057416;0.172248;2.55
61;RING;semihonest;replicated-ring;3;NA;NA;NA;50;25000;1000;0;404.428;408.08;11;1%;~8005;0.057416;0.172248;2.53
61;RING;semihonest;replicated-ring;3;NA;NA;NA;50;25000;1000;0;404.276;407.92;13;1%;~8005;0.057416;0.172248;2.72
61;RING;semihonest;replicated-ring;3;NA;NA;NA;50;25000;1000;0;404.348;408.00;13;1%;~8005;0.057416;0.172248;2.78
61;RING;semihonest;replicated-ring;3;NA;NA;NA;50;25000;1000;0;404.382;408.03;11;1%;~8005;0.057416;0.172248;2.77
61;RING;semihonest;replicated-ring;3;NA;NA;NA;50;25000;1000;0;404.425;408.07;11;1%;~8005;0.057416;0.172248;2.80
