comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;latencies(ms);bandwidths(Mbs);input_size;preprocess;splitroles;packetdrops(%);verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
2.29;265;1;0;1;32;59;1;0;5;10000;10000;0;25000;300;0;0;0;16;.006628;NA;.008906;.129255;.129243;.130000;4;9
2.34;266;1;0;1;32;59;1;0;5;10000;10000;0;25000;300;1;0;0;16;.013479;.002987;.001892;.016003;.015999;.030000;4;36
2.21;266;1;0;1;32;59;1;0;5;10000;10000;0;25000;300;0;0;0;16;.007420;NA;.009461;.025189;.025179;.030000;4;41
2.28;266;1;0;1;32;59;1;0;5;10000;10000;0;25000;300;1;0;0;16;.012644;.003310;.001668;.017261;.017258;.030000;4;30
2.30;265;1;0;1;32;59;1;0;5;10000;10000;0;25000;300;0;0;0;16;.005182;NA;.010054;2.740383;2.740372;2.750000;4;0
2.31;267;1;0;1;32;59;1;0;5;10000;10000;0;25000;300;1;0;0;16;.012584;.002384;.001815;.019007;.019003;.030000;4;27
2.14;266;1;0;1;32;59;1;0;5;10000;10000;0;25000;300;0;0;0;16;.011841;NA;.007626;2.958921;2.958918;2.970000;4;0
2.43;267;1;0;1;32;59;1;0;5;10000;10000;0;25000;300;1;0;0;16;.012669;.003538;.001681;2.829372;2.829369;2.840000;4;0
2.13;266;1;0;1;32;59;1;0;5;10000;10000;0;25000;300;0;0;0;16;.007277;NA;.007178;.028782;.028774;.030000;4;33
2.32;267;1;0;1;32;59;1;0;5;10000;10000;0;25000;300;1;0;0;16;.009339;.003537;.002132;2.996773;2.996770;3.010000;4;0
2.09;265;1;0;1;32;59;1;0;5;10000;10000;0;25000;300;0;0;0;16;.005919;NA;.009189;2.825125;2.825114;2.830000;4;0
2.12;267;1;0;1;32;59;1;0;5;10000;10000;0;25000;300;1;0;0;16;.023376;.003079;.002362;.025708;.025705;.050000;3;20
2.28;265;1;0;1;32;59;1;0;5;10000;10000;0;25000;300;0;0;0;16;.005964;NA;.009225;4.631538;4.631527;4.640000;4;0
2.37;266;1;0;1;32;59;1;0;5;10000;10000;0;25000;300;1;0;0;16;.022401;.003292;.002342;.018313;.018311;.040000;3;23
2.31;266;1;0;1;32;59;1;0;5;10000;10000;0;25000;300;0;0;0;16;.012410;NA;.007130;.029496;.029488;.040000;4;28
2.18;266;1;0;1;32;59;1;0;5;10000;10000;0;25000;300;1;0;0;16;.012382;.002731;.001792;3.042452;3.042449;3.060000;4;0
2.13;265;1;0;1;32;59;1;0;5;10000;10000;0;25000;300;0;0;0;16;.017203;NA;.008272;.824664;.824655;.840000;4;1
2.19;267;1;0;1;32;59;1;0;5;10000;10000;0;25000;300;1;0;0;16;.013210;.003487;.001906;.073974;.073970;.090000;4;13
2.33;265;1;0;1;32;59;1;0;5;10000;10000;0;25000;300;0;0;0;16;.012583;NA;.008877;.035224;.035213;.050000;4;30
2.43;266;1;0;1;32;59;1;0;5;10000;10000;0;25000;300;1;0;0;16;.017945;.004708;.001381;.024133;.024131;.040000;4;20
2.14;265;1;0;1;32;59;1;0;5;10000;10000;25;25000;300;0;0;0;16;.090801;NA;.009944;15.126922;15.126914;15.220000;4;0
2.14;267;1;0;1;32;59;1;0;5;10000;10000;25;25000;300;1;0;0;16;.332115;.052980;.002558;15.127543;15.127539;15.510000;4;0
2.24;265;1;0;1;32;59;1;0;5;10000;10000;25;25000;300;0;0;0;16;.076068;NA;.012630;15.112329;15.112317;15.190000;4;0
2.15;266;1;0;1;32;59;1;0;5;10000;10000;25;25000;300;1;0;0;16;.342509;.055176;.003825;15.128466;15.128460;15.520000;4;0
2.13;265;1;0;1;32;59;1;0;5;10000;10000;25;25000;300;0;0;0;16;.075804;NA;.009408;15.109554;15.109549;15.180000;4;0
2.16;266;1;0;1;32;59;1;0;5;10000;10000;25;25000;300;1;0;0;16;.327309;.053187;.003765;15.127469;15.127464;15.510000;4;0
2.25;265;1;0;1;32;59;1;0;5;10000;10000;25;25000;300;0;0;0;16;.076981;NA;.011627;15.114101;15.114096;15.190000;4;0
2.35;267;1;0;1;32;59;1;0;5;10000;10000;25;25000;300;1;0;0;16;.337985;.052707;.003276;15.131519;15.131515;15.520000;4;0
2.30;266;1;0;1;32;59;1;0;5;10000;10000;25;25000;300;0;0;0;16;.078037;NA;.010326;15.127770;15.127766;15.200000;4;0
2.40;266;1;0;1;32;59;1;0;5;10000;10000;25;25000;300;1;0;0;16;.333979;.052757;.003120;15.123742;15.123736;15.510000;4;0
2.41;265;1;0;1;32;59;1;0;5;10000;10000;25;25000;300;0;0;0;16;.082468;NA;.010766;15.121609;15.121588;15.200000;4;0
2.35;266;1;0;1;32;59;1;0;5;10000;10000;25;25000;300;1;0;0;16;.342341;.053092;.003576;15.128110;15.128105;15.520000;4;0
2.41;266;1;0;1;32;59;1;0;5;10000;10000;25;25000;300;0;0;0;16;.078909;NA;.009262;15.130449;15.130439;15.210000;4;0
2.14;267;1;0;1;32;59;1;0;5;10000;10000;25;25000;300;1;0;0;16;.327556;.052936;.003413;15.129704;15.129698;15.510000;4;0
2.29;266;1;0;1;32;59;1;0;5;10000;10000;25;25000;300;0;0;0;16;.077458;NA;.012025;15.108932;15.108928;15.190000;4;0
2.16;266;1;0;1;32;59;1;0;5;10000;10000;25;25000;300;1;0;0;16;.331547;.053130;.002172;15.129136;15.129133;15.510000;4;0
2.15;266;1;0;1;32;59;1;0;5;10000;10000;25;25000;300;0;0;0;16;.087904;NA;.013875;15.112650;15.112647;15.200000;4;0
2.13;266;1;0;1;32;59;1;0;5;10000;10000;25;25000;300;1;0;0;16;.332296;.053277;.003123;15.128365;15.128360;15.510000;4;0
2.23;265;1;0;1;32;59;1;0;5;10000;10000;25;25000;300;0;0;0;16;.077630;NA;.009522;15.109649;15.109644;15.190000;4;0
2.30;267;1;0;1;32;59;1;0;5;10000;10000;25;25000;300;1;0;0;16;.343008;.052771;.003290;15.128703;15.128698;15.520000;4;0
2.13;266;1;0;1;32;59;1;0;5;10000;10000;50;25000;300;0;0;0;16;.150083;NA;.014400;30.114415;30.114408;30.260000;4;0
2.40;267;1;0;1;32;59;1;0;5;10000;10000;50;25000;300;1;0;0;16;.658697;.102715;.003326;30.131599;30.131594;30.890000;4;0
2.37;266;1;0;1;32;59;1;0;5;10000;10000;50;25000;300;0;0;0;16;.165910;NA;.010759;30.130716;30.130709;30.300000;4;0
2.34;266;1;0;1;32;59;1;0;5;10000;10000;50;25000;300;1;0;0;16;.652373;.102744;.003426;30.130237;30.130232;30.890000;4;0
2.27;265;1;0;1;32;59;1;0;5;10000;10000;50;25000;300;0;0;0;16;.151323;NA;.014415;30.111884;30.111872;30.260000;4;0
2.14;267;1;0;1;32;59;1;0;5;10000;10000;50;25000;300;1;0;0;16;.651997;.105423;.003791;30.133045;30.133041;30.890000;4;0
2.30;265;1;0;1;32;59;1;0;5;10000;10000;50;25000;300;0;0;0;16;.153239;NA;.015103;30.115422;30.115402;30.270000;4;0
2.16;269;1;0;1;32;59;1;0;5;10000;10000;50;25000;300;1;0;0;16;.655416;.103224;.003241;30.131932;30.131928;30.890000;4;0
2.35;266;1;0;1;32;59;1;0;5;10000;10000;50;25000;300;0;0;0;16;.154422;NA;.012910;30.126781;30.126770;30.280000;4;0
2.13;267;1;0;1;32;59;1;0;5;10000;10000;50;25000;300;1;0;0;16;.659849;.106787;.003577;30.133415;30.133409;30.900000;4;0
2.37;265;1;0;1;32;59;1;0;5;10000;10000;50;25000;300;0;0;0;16;.151887;NA;.013522;30.113851;30.113838;30.270000;4;0
2.15;268;1;0;1;32;59;1;0;5;10000;10000;50;25000;300;1;0;0;16;.653073;.104603;.003179;30.131502;30.131497;30.890000;4;0
2.29;266;1;0;1;32;59;1;0;5;10000;10000;50;25000;300;0;0;0;16;.147257;NA;.011642;30.117391;30.117379;30.260000;4;0
2.32;267;1;0;1;32;59;1;0;5;10000;10000;50;25000;300;1;0;0;16;.655596;.104859;.003078;30.131630;30.131625;30.890000;4;0
2.29;266;1;0;1;32;59;1;0;5;10000;10000;50;25000;300;0;0;0;16;.158125;NA;.011338;30.127594;30.127577;30.280000;4;0
2.32;266;1;0;1;32;59;1;0;5;10000;10000;50;25000;300;1;0;0;16;.653402;.102992;.003293;30.131766;30.131761;30.890000;4;0
2.29;266;1;0;1;32;59;1;0;5;10000;10000;50;25000;300;0;0;0;16;.157303;NA;.016599;30.107604;30.107585;30.260000;4;0
2.28;267;1;0;1;32;59;1;0;5;10000;10000;50;25000;300;1;0;0;16;.654589;.105564;.003410;30.132201;30.132195;30.890000;4;0
2.27;266;1;0;1;32;59;1;0;5;10000;10000;50;25000;300;0;0;0;16;.157767;NA;.011352;30.124888;30.124866;30.280000;4;0
2.31;266;1;0;1;32;59;1;0;5;10000;10000;50;25000;300;1;0;0;16;.652860;.102740;.002510;30.131765;30.131760;30.890000;4;0
2.30;266;1;0;1;32;59;1;0;5;10000;10000;75;25000;300;0;0;0;16;.221628;NA;.013382;45.115072;45.115051;45.340000;4;0
2.29;266;1;0;1;32;59;1;0;5;10000;10000;75;25000;300;1;0;0;16;.981600;.155163;.004052;45.131133;45.131127;46.270000;4;0
2.29;264;1;0;1;32;59;1;0;5;10000;10000;75;25000;300;0;0;0;16;.229409;NA;.015148;45.107983;45.107971;45.340000;4;0
2.34;267;1;0;1;32;59;1;0;5;10000;10000;75;25000;300;1;0;0;16;.978119;.153729;.003080;45.131592;45.131587;46.260000;4;0
2.35;265;1;0;1;32;59;1;0;5;10000;10000;75;25000;300;0;0;0;16;.228485;NA;.012626;45.129648;45.129628;45.360000;4;0
2.13;266;1;0;1;32;59;1;0;5;10000;10000;75;25000;300;1;0;0;16;.978034;.154547;.003333;45.131701;45.131695;46.260000;4;0
2.32;266;1;0;1;32;59;1;0;5;10000;10000;75;25000;300;0;0;0;16;.227024;NA;.009688;45.113394;45.113383;45.340000;4;0
2.12;266;1;0;1;32;59;1;0;5;10000;10000;75;25000;300;1;0;0;16;.980884;.154165;.003261;45.131376;45.131370;46.270000;4;0
2.10;265;1;0;1;32;59;1;0;5;10000;10000;75;25000;300;0;0;0;16;.233322;NA;.009370;45.111737;45.111728;45.340000;4;0
2.13;267;1;0;1;32;59;1;0;5;10000;10000;75;25000;300;1;0;0;16;.979147;.152866;.003606;45.131309;45.131304;46.260000;4;0
2.25;266;1;0;1;32;59;1;0;5;10000;10000;75;25000;300;0;0;0;16;.229008;NA;.016879;45.122423;45.122403;45.350000;4;0
