program  c.domain  adv.model      protocol         partysize  comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  latencies(ms)  bandwidths(Mbs)  input_size  packetdrops(%)  runtime_internal(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)  System time (s)
61       RING      semihonest     replicated-ring  3          2.41          74                 1                  0              25000            1000        0               0.988098             1.07                 13            112%       ~8005         0.057416        0.172248         0.77
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              25000            1000        0               3.63173              3.71                 15            100%       ~8005         0.057416        0.172248         2.32
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              25000            1000        0               3.56629              3.65                 12            100%       ~8005         0.057416        0.172248         2.43
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              25000            1000        0               2.67548              2.77                 12            76%        ~8005         0.057416        0.172248         1.36
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              25000            1000        0               3.55602              3.63                 13            97%        ~8005         0.057416        0.172248         2.40
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              25000            1000        0               3.43695              3.52                 13            97%        ~8005         0.057416        0.172248         2.20
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              25000            1000        0               3.51558              3.60                 13            94%        ~8005         0.057416        0.172248         2.22
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              25000            1000        0               3.12409              3.21                 13            92%        ~8005         0.057416        0.172248         1.86
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              25000            1000        0               3.12256              3.21                 12            105%       ~8005         0.057416        0.172248         2.19
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              25000            1000        0               3.56662              3.64                 11            99%        ~8005         0.057416        0.172248         2.18
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              25000            1000        1               18.6278              19.17                13            15%        ~8005         0.057416        0.172248         1.61
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              25000            1000        1               17.6764              17.76                13            18%        ~8005         0.057416        0.172248         2.23
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              25000            1000        1               16.6802              16.76                12            19%        ~8005         0.057416        0.172248         2.00
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              25000            1000        1               16.6211              16.70                15            23%        ~8005         0.057416        0.172248         2.17
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              25000            1000        1               15.6997              16.85                13            23%        ~8005         0.057416        0.172248         2.47
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              25000            1000        1               16.7394              18.30                13            21%        ~8005         0.057416        0.172248         2.41
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              25000            1000        1               15.2945              15.58                13            24%        ~8005         0.057416        0.172248         2.29
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              25000            1000        1               16.2534              16.55                13            24%        ~8005         0.057416        0.172248         2.36
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              25000            1000        1               13.9597              15.33                13            26%        ~8005         0.057416        0.172248         2.55
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              25000            1000        1               15.7275              16.04                13            22%        ~8005         0.057416        0.172248         2.14
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              25000            1000        2               33.9036              34.21                11            12%        ~8005         0.057416        0.172248         2.57
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              25000            1000        2               32.4899              33.01                13            10%        ~8005         0.057416        0.172248         2.12
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              25000            1000        2               30.9752              33.56                15            12%        ~8005         0.057416        0.172248         2.63
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              25000            1000        2               31.0634              32.21                15            10%        ~8005         0.057416        0.172248         2.02
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              25000            1000        2               35.7123              36.84                13            11%        ~8005         0.057416        0.172248         2.62
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              25000            1000        2               32.8473              32.93                12            12%        ~8005         0.057416        0.172248         2.51
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              25000            1000        2               34.1254              36.31                13            11%        ~8005         0.057416        0.172248         2.54
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              25000            1000        2               28.5343              31.65                13            13%        ~8005         0.057416        0.172248         2.51
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              25000            1000        2               29.3662              29.45                13            14%        ~8005         0.057416        0.172248         2.28
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              25000            1000        2               29.3442              29.64                12            13%        ~8005         0.057416        0.172248         2.39
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              25000            1000        5               90.545               94.01                14            4%         ~8005         0.057416        0.172248         2.56
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              25000            1000        5               98.7194              99.24                15            4%         ~8005         0.057416        0.172248         2.77
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              25000            1000        5               99.5961              103.57               15            4%         ~8005         0.057416        0.172248         2.62
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              25000            1000        5               96.6319              99.44                13            4%         ~8005         0.057416        0.172248         2.52
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              25000            1000        5               95.7591              97.55                13            4%         ~8005         0.057416        0.172248         2.73
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              25000            1000        5               86.6764              88.66                15            4%         ~8005         0.057416        0.172248         2.56
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              25000            1000        5               94.6522              98.85                13            4%         ~8005         0.057416        0.172248         2.51
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              25000            1000        5               91.835               96.86                13            4%         ~8005         0.057416        0.172248         2.38
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              25000            1000        5               101.76               104.79               13            4%         ~8005         0.057416        0.172248         2.76
61       RING      semihonest     replicated-ring  3          NA            NA                 NA                 0              25000            1000        5               104.107              105.70               15            4%         ~8005         0.057416        0.172248         2.83
61       RING      semidishonest  semi2k           3          2.41          74                 1                  0              25000            1000        0               6.03478              6.19                 76            139%       ~34712        23.279          69.5649          5.36
61       RING      semidishonest  semi2k           3          NA            NA                 NA                 0              25000            1000        0               5.66937              5.83                 81            136%       ~34712        23.279          69.5649          4.75
61       RING      semidishonest  semi2k           3          NA            NA                 NA                 0              25000            1000        0               6.33104              6.49                 76            134%       ~34712        23.279          69.5649          5.29
61       RING      semidishonest  semi2k           3          NA            NA                 NA                 0              25000            1000        0               6.18668              6.33                 78            132%       ~34712        23.279          69.5649          5.19
