program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);latencies(ms);bandwidths(Mbs);input_size;packetdrops(%);runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB);System time (s)
65;RING;semihonest;replicated-ring;3;43.23;771;1;0;25000;1;0;13.4638;17.14;2500;565%;~14327;597.118;714.832;3.72
65;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;1;0;13.694;17.37;2499;571%;~14327;597.118;714.832;4.36
65;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;1;0;13.7777;16.76;2499;591%;~14327;597.118;714.832;6.23
65;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;1;0;13.718;17.56;2501;577%;~14327;597.118;714.832;7.08
65;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;1;0;13.9711;17.03;2496;591%;~14327;597.118;714.832;7.04
65;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;1;0;13.8659;17.56;2502;569%;~14327;597.118;714.832;7.29
65;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;1;0;13.7564;17.34;2499;566%;~14327;597.118;714.832;4.50
65;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;1;0;13.6418;17.36;2500;568%;~14327;597.118;714.832;4.65
65;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;1;0;13.6324;17.48;2492;570%;~14327;597.118;714.832;5.79
65;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;1;0;13.6748;16.86;2492;578%;~14327;597.118;714.832;4.28
65;RING;semihonest;replicated-ring;3;NA;NA;NA;0;10000;1;0;13.4842;16.42;2503;591%;~14327;597.118;714.832;3.74
65;RING;semihonest;replicated-ring;3;NA;NA;NA;0;10000;1;0;13.7051;17.46;2499;569%;~14327;597.118;714.832;5.20
65;RING;semihonest;replicated-ring;3;NA;NA;NA;0;10000;1;0;12.9829;16.80;2493;579%;~14327;597.118;714.832;4.30
65;RING;semihonest;replicated-ring;3;NA;NA;NA;0;10000;1;0;13.6422;17.40;2500;565%;~14327;597.118;714.832;4.30
65;RING;semihonest;replicated-ring;3;NA;NA;NA;0;10000;1;0;14.4032;17.27;2496;573%;~14327;597.118;714.832;4.01
65;RING;semihonest;replicated-ring;3;NA;NA;NA;0;10000;1;0;13.4258;16.61;2492;589%;~14327;597.118;714.832;3.97
65;RING;semihonest;replicated-ring;3;NA;NA;NA;0;10000;1;0;13.9325;17.35;2492;579%;~14327;597.118;714.832;6.99
65;RING;semihonest;replicated-ring;3;NA;NA;NA;0;10000;1;0;13.4634;17.17;2500;567%;~14327;597.118;714.832;3.96
65;RING;semihonest;replicated-ring;3;NA;NA;NA;0;10000;1;0;13.274;17.07;2494;575%;~14327;597.118;714.832;4.29
65;RING;semihonest;replicated-ring;3;NA;NA;NA;0;10000;1;0;13.4139;17.31;2499;565%;~14327;597.118;714.832;4.48
65;RING;semihonest;replicated-ring;3;NA;NA;NA;0;1000;1;0;15.6049;19.52;2495;532%;~14327;597.118;714.832;4.22
65;RING;semihonest;replicated-ring;3;NA;NA;NA;0;1000;1;0;15.2581;19.02;2499;582%;~14327;597.118;714.832;14.05
65;RING;semihonest;replicated-ring;3;NA;NA;NA;0;1000;1;0;15.1358;18.91;2501;552%;~14327;597.118;714.832;6.30
65;RING;semihonest;replicated-ring;3;NA;NA;NA;0;1000;1;0;15.0386;18.86;2489;543%;~14327;597.118;714.832;4.56
65;RING;semihonest;replicated-ring;3;NA;NA;NA;0;1000;1;0;15.0742;18.92;2502;542%;~14327;597.118;714.832;4.54
65;RING;semihonest;replicated-ring;3;NA;NA;NA;0;1000;1;0;15.4267;19.24;2500;537%;~14327;597.118;714.832;6.07
65;RING;semihonest;replicated-ring;3;NA;NA;NA;0;1000;1;0;15.4097;19.16;2496;540%;~14327;597.118;714.832;4.79
65;RING;semihonest;replicated-ring;3;NA;NA;NA;0;1000;1;0;14.8692;18.65;2498;543%;~14327;597.118;714.832;4.41
