program  protocol     partysize  latencies(ms)  bandwidths(Mbs)  input_size  packetdrops(%)  runtime_internal(ms)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  ALLdataSent(MB),AllDataRec(MB)  ALLmessagesSent,AllMessagesRec  multTripPresetup  multTripSetup  sharedPowerPresetup  sharedPowerSetup  sharedBitPresetup  sharedBitSetup  baseOT    otExtension  kk13OtExtension  preprocessingTime  gatesSetup  gatesOnline           
psi      boolean_gmw  3          0              25000            100         0               48486.717             57.14                10716         588        41.049                          44.223                          658596            658596         47.064               77.940            18.378             18.378          97.631    97.631       0.000            Setup              Extension   354.794      106.365  48007.077
psi      boolean_gmw  3          0              25000            100         0               48720.697             57.41                10787         580        41.049                          44.223                          658596            658596         42.175               108.880           17.623             17.623          129.635   129.635      0.000            Setup              Extension   415.184      119.177  48155.285
psi      boolean_gmw  3          0              25000            100         0               48790.744             56.93                10705         582        41.049                          44.223                          658596            658596         26.860               102.045           15.090             15.090          117.967   117.967      0.000            Setup              Extension   335.300      142.154  48294.276
psi      boolean_gmw  3          0              25000            100         0               48160.595             56.72                10724         586        41.049                          44.223                          658596            658596         26.116               101.192           14.945             14.945          119.878   119.878      0.000            Setup              Extension   343.158      102.885  47684.279
psi      boolean_gmw  3          0              25000            100         0               48870.363             57.61                10836         577        41.049                          44.223                          658596            658596         40.802               88.115            16.368             16.368          105.635   105.635      0.000            Setup              Extension   344.256      118.853  48397.107
psi      boolean_gmw  3          0              25000            100         0               53129.235             61.16                10606         563        41.049                          44.223                          658596            658596         32.741               111.300           15.094             15.094          127.951   127.951      0.000            Setup              Extension   330.229      136.196  52626.090
psi      boolean_gmw  3          0              25000            100         0               50148.538             58.70                10582         544        41.049                          44.223                          658596            658596         33.465               93.768            16.354             16.354          105.485   105.485      0.000            Setup              Extension   358.133      109.577  49656.325
psi      boolean_gmw  3          0              25000            100         0               48529.838             57.02                10565         578        41.049                          44.223                          658596            658596         45.651               85.301            16.947             16.947          91.106    91.106       0.000            Setup              Extension   328.822      138.536  48038.950
psi      boolean_gmw  3          0              25000            100         0               47380.560             55.50                10731         606        41.049                          44.223                          658596            658596         26.377               93.688            15.880             15.880          102.946   102.946      0.000            Setup              Extension   336.858      109.136  46923.009
psi      boolean_gmw  3          0              25000            100         0               52611.546             61.25                10592         555        41.049                          44.223                          658596            658596         46.977               78.548            17.712             17.712          94.850    94.850       0.000            Setup              Extension   341.303      139.527  52109.722
psi      boolean_gmw  3          0              25000            100         1               51921.942             60.73                10591         532        41.049                          44.223                          658596            658596         38.972               70.755            17.451             17.451          80.518    80.518       0.000            Setup              Extension   528.859      106.661  51261.543
psi      boolean_gmw  3          0              25000            100         1               53522.435             62.38                10884         560        41.049                          44.223                          658596            658596         41.920               95.226            16.660             16.660          149.800   149.800      0.000            Setup              Extension   753.424      138.302  52599.240
psi      boolean_gmw  3          0              25000            100         1               45165.820             50.46                10789         597        41.049                          44.223                          658596            658596         37.738               243.826           17.286             17.286          253.117   253.117      0.000            Setup              Extension   678.449      106.801  44361.256
psi      boolean_gmw  3          0              25000            100         1               53280.256             58.74                10763         601        41.049                          44.223                          658596            658596         27.688               117.879           16.023             16.023          127.178   127.178      0.000            Setup              Extension   543.752      109.687  52614.420
psi      boolean_gmw  3          0              25000            100         1               56737.493             65.35                10598         563        41.049                          44.223                          658596            658596         35.912               105.922           16.075             16.075          114.265   114.265      0.000            Setup              Extension   553.376      104.208  56067.696
psi      boolean_gmw  3          0              25000            100         1               52181.092             61.03                10796         554        41.049                          44.223                          658596            658596         26.761               97.616            15.752             15.752          116.484   116.484      0.000            Setup              Extension   550.792      108.901  51505.807
psi      boolean_gmw  3          0              25000            100         1               46691.662             55.55                10818         549        41.049                          44.223                          658596            658596         28.505               105.426           15.190             15.190          115.125   115.125      0.000            Setup              Extension   548.283      109.843  46013.651
psi      boolean_gmw  3          0              25000            100         1               50712.965             59.24                10587         548        41.049                          44.223                          658596            658596         37.588               113.136           16.464             16.464          131.561   131.561      0.000            Setup              Extension   731.642      107.424  49857.546
psi      boolean_gmw  3          0              25000            100         1               47170.805             53.79                10650         596        41.049                          44.223                          658596            658596         43.698               86.072            17.675             17.675          99.463    99.463       0.000            Setup              Extension   518.666      113.650  46505.126
psi      boolean_gmw  3          0              25000            100         1               54431.224             59.76                10787         604        41.049                          44.223                          658596            658596         28.537               105.825           16.389             16.389          125.918   125.918      0.000            Setup              Extension   547.349      108.506  53751.871
psi      boolean_gmw  3          0              25000            100         2               49886.239             58.51                10595         557        41.049                          44.223                          658596            658596         42.830               68.447            17.679             17.679          79.235    79.235       0.000            Setup              Extension   535.104      107.466  49229.303
psi      boolean_gmw  3          0              25000            100         2               54205.997             62.83                10829         543        41.049                          44.223                          658596            658596         28.331               77.360            16.362             16.362          85.421    85.421       0.000            Setup              Extension   737.493      110.813  53343.566
psi      boolean_gmw  3          0              25000            100         2               53468.623             62.15                10633         549        41.049                          44.223                          658596            658596         35.444               100.002           15.495             15.495          124.316   124.316      0.000            Setup              Extension   554.929      140.504  52757.631
psi      boolean_gmw  3          0              25000            100         2               52952.493             61.06                10699         525        41.049                          44.223                          658596            658596         27.294               101.941           15.072             15.072          120.052   120.052      0.000            Setup              Extension   745.531      111.831  52072.239
psi      boolean_gmw  3          0              25000            100         2               52130.768             57.48                10625         577        41.049                          44.223                          658596            658596         27.284               363.654           15.937             15.937          529.259   529.259      0.000            Setup              Extension   956.504      139.208  51017.492
psi      boolean_gmw  3          0              25000            100         2               51614.109             60.43                10794         571        41.049                          44.223                          658596            658596         50.488               99.231            16.770             16.770          119.089   119.089      0.000            Setup              Extension   554.210      137.771  50904.621
psi      boolean_gmw  3          0              25000            100         2               52551.996             61.20                10750         535        41.049                          44.223                          658596            658596         47.316               197.404           19.948             19.948          221.656   221.656      0.000            Setup              Extension   909.266      139.288  51491.655
psi      boolean_gmw  3          0              25000            100         2               51772.835             60.43                10848         563        41.049                          44.223                          658596            658596         26.638               94.534            16.348             16.348          112.614   112.614      0.000            Setup              Extension   559.344      137.704  51053.944
psi      boolean_gmw  3          0              25000            100         2               52987.969             61.69                10731         535        41.049                          44.223                          658596            658596         27.547               117.897           15.919             15.919          141.247   141.247      0.000            Setup              Extension   569.367      140.064  52262.069
psi      boolean_gmw  3          0              25000            100         2               54150.119             59.41                10624         583        41.049                          44.223                          658596            658596         28.102               42.273            15.279             15.279          101.658   101.658      0.000            Setup              Extension   995.626      106.368  53016.738
psi      boolean_gmw  3          0              25000            100         5               58462.126             67.14                10653         510        41.049                          44.223                          658596            658596         36.300               102.122           16.557             16.557          161.409   161.409      0.000            Setup              Extension   2658.110     129.409  55644.109
psi      boolean_gmw  3          0              25000            100         5               58031.831             66.62                10768         502        41.049                          44.223                          658596            658596         46.508               130.146           17.636             17.636          354.350   354.350      0.000            Setup              Extension   967.498      130.195  56924.891
psi      boolean_gmw  3          0              25000            100         5               56367.965             65.18                10653         524        41.049                          44.223                          658596            658596         28.505               186.539           15.953             15.953          212.997   212.997      0.000            Setup              Extension   1054.596     141.270  55147.065
psi      boolean_gmw  3          0              25000            100         5               55875.094             65.02                10735         537        41.049                          44.223                          658596            658596         44.291               398.268           18.104             18.104          396.174   396.174      0.000            Setup              Extension   1009.159     108.785  54743.021
psi      boolean_gmw  3          0              25000            100         5               56606.806             65.11                10620         540        41.049                          44.223                          658596            658596         32.268               97.283            16.820             16.820          316.045   316.045      0.000            Setup              Extension   950.607      106.751  55541.191
