program  c.domain  adv.model   protocol         partysize  comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  latencies(ms)  bandwidths(Mbs)  input_size  packetdrops(%)  runtime_internal(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)  System time (s)
63       RING      semihonest  replicated-ring  3          9.23          396                3                  0              25000            500         0               0.925078             1.06                 61            99%        ~1658         4.72114         14.1634          0.41
63       RING      semihonest  replicated-ring  3          NA            NA                 NA                 0              25000            500         0               0.582245             0.72                 62            80%        ~1658         4.72114         14.1634          0.18
63       RING      semihonest  replicated-ring  3          NA            NA                 NA                 0              25000            500         0               0.996021             1.12                 62            97%        ~1658         4.72114         14.1634          0.46
63       RING      semihonest  replicated-ring  3          NA            NA                 NA                 0              25000            500         0               0.729618             0.85                 60            76%        ~1658         4.72114         14.1634          0.21
63       RING      semihonest  replicated-ring  3          NA            NA                 NA                 0              25000            500         0               0.718953             0.84                 60            102%       ~1658         4.72114         14.1634          0.33
63       RING      semihonest  replicated-ring  3          NA            NA                 NA                 0              25000            500         0               0.896836             1.03                 59            99%        ~1658         4.72114         14.1634          0.45
63       RING      semihonest  replicated-ring  3          NA            NA                 NA                 0              25000            500         0               0.574337             0.70                 60            94%        ~1658         4.72114         14.1634          0.20
63       RING      semihonest  replicated-ring  3          NA            NA                 NA                 0              25000            500         0               1.0114               1.14                 60            91%        ~1658         4.72114         14.1634          0.48
63       RING      semihonest  replicated-ring  3          NA            NA                 NA                 0              25000            500         0               1.06282              1.19                 60            91%        ~1658         4.72114         14.1634          0.45
63       RING      semihonest  replicated-ring  3          NA            NA                 NA                 0              25000            500         0               1.03051              1.16                 63            91%        ~1658         4.72114         14.1634          0.41
63       RING      semihonest  replicated-ring  3          NA            NA                 NA                 25             25000            500         0               43.0257              45.07                65            3%         ~1658         4.72114         14.1634          0.54
63       RING      semihonest  replicated-ring  3          NA            NA                 NA                 25             25000            500         0               42.9292              44.98                60            3%         ~1658         4.72114         14.1634          0.48
63       RING      semihonest  replicated-ring  3          NA            NA                 NA                 25             25000            500         0               42.9357              44.98                62            3%         ~1658         4.72114         14.1634          0.51
63       RING      semihonest  replicated-ring  3          NA            NA                 NA                 25             25000            500         0               43                   45.05                64            3%         ~1658         4.72114         14.1634          0.51
63       RING      semihonest  replicated-ring  3          NA            NA                 NA                 25             25000            500         0               43.044               45.09                61            3%         ~1658         4.72114         14.1634          0.50
63       RING      semihonest  replicated-ring  3          NA            NA                 NA                 25             25000            500         0               43.0409              45.08                62            3%         ~1658         4.72114         14.1634          0.53
63       RING      semihonest  replicated-ring  3          NA            NA                 NA                 25             25000            500         0               42.9667              45.01                60            3%         ~1658         4.72114         14.1634          0.47
63       RING      semihonest  replicated-ring  3          NA            NA                 NA                 25             25000            500         0               42.9588              45.01                63            3%         ~1658         4.72114         14.1634          0.44
