comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  latencies(ms)  bandwidths(Mbs)  input_size  preprocess  splitroles  packetdrops(%)  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
2.40          281                1                  0    1        32        49        1         0         5         5000      5000      0              25000            1000        0           0           0               16            .006826      NA          .008790           .210587             .210576            .220000              4             6
2.39          283                1                  0    1        32        49        1         0         5         5000      5000      0              25000            1000        0           0           0               16            .006684      NA          .007581           .162602             .162598            .170000              4             6
2.37          281                1                  0    1        32        49        1         0         5         5000      5000      0              25000            1000        0           0           0               16            .006765      NA          .011229           .483476             .483458            .490000              4             3
2.38          281                1                  0    1        32        49        1         0         5         5000      5000      0              25000            1000        0           0           0               16            .013357      NA          .006741           .496226             .496223            .510000              4             2
2.64          281                1                  0    1        32        49        1         0         5         5000      5000      0              25000            1000        0           0           0               16            .004919      NA          .009180           .147617             .147606            .150000              4             9
2.39          283                1                  0    1        32        49        1         0         5         5000      5000      0              25000            1000        0           0           0               16            .012077      NA          .009610           .183609             .183605            .190000              4             7
2.60          281                1                  0    1        32        49        1         0         5         5000      5000      0              25000            1000        0           0           0               16            .012241      NA          .010720           .141549             .141540            .150000              4             10
2.40          282                1                  0    1        32        49        1         0         5         5000      5000      0              25000            1000        0           0           0               16            .006650      NA          .008702           .174428             .174424            .180000              4             6
2.40          282                1                  0    1        32        49        1         0         5         5000      5000      0              25000            1000        0           0           0               16            .012123      NA          .010747           .029644             .029633            .040000              4             31
2.36          282                1                  0    1        32        49        1         0         5         5000      5000      25             25000            1000        0           0           0               16            .079295      NA          .008341           16.854769           16.854757          16.930000            4             0
2.52          282                1                  0    1        32        49        1         0         5         5000      5000      25             25000            1000        0           0           0               16            .072076      NA          .014880           16.856514           16.856509          16.930000            4             0
