program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);latencies(ms);bandwidths(Mbs);input_size;packetdrops(%);runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB);System time (s)
66;RING;semihonest;replicated-ring;3;7.13;200;3;0;25000;100000;0;1.04444;2.18;4830;91%;~61;80;240;0.97
66;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;100000;0;0.555833;1.98;4832;102%;~61;80;240;1.19
66;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;100000;0;0.947837;2.21;4834;88%;~61;80;240;1.09
66;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;100000;0;0.721577;2.17;4833;97%;~61;80;240;1.27
66;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;100000;0;0.885054;2.18;4833;96%;~61;80;240;1.14
66;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;100000;0;0.702272;2.09;4832;97%;~61;80;240;1.17
66;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;100000;0;0.755812;2.17;4832;95%;~61;80;240;1.22
66;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;100000;0;0.727729;2.18;4832;96%;~61;80;240;1.21
66;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;100000;0;0.881603;2.16;4835;97%;~61;80;240;1.16
66;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;100000;0;0.712952;1.92;4831;97%;~61;80;240;1.08
