comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;latencies(ms);bandwidths(Mbs);input_size;preprocess;splitroles;packetdrops(%);verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
2.40;282;1;0;1;32;49;1;0;5;10000;10000;0;25000;1000;0;0;0;1;.007834;NA;.009833;.029624;.029613;.040000;4;40
2.38;281;1;0;1;32;49;1;0;5;10000;10000;0;25000;1000;0;0;0;1;.007443;NA;.008784;.166224;.166220;.170000;4;8
2.37;281;1;0;1;32;49;1;0;5;10000;10000;0;25000;1000;0;0;0;1;.007317;NA;.008665;.128319;.128309;.130000;4;10
2.50;282;1;0;1;32;49;1;0;5;10000;10000;0;25000;1000;0;0;0;1;.017499;NA;.008728;.180772;.180765;.200000;4;6
2.54;281;1;0;1;32;49;1;0;5;10000;10000;0;25000;1000;0;0;0;1;.006560;NA;.009673;.146534;.146524;.150000;4;8
2.40;283;1;0;1;32;49;1;0;5;10000;10000;0;25000;1000;0;0;0;1;.012288;NA;.009613;.146611;.146603;.160000;4;8
2.58;281;1;0;1;32;49;1;0;5;10000;10000;0;25000;1000;0;0;0;1;.004529;NA;.009744;.180536;.180525;.180000;4;8
2.29;282;1;0;1;32;49;1;0;5;10000;10000;0;25000;1000;0;0;0;1;.011997;NA;.006732;.026195;.026189;.040000;4;29
2.44;282;1;0;1;32;49;1;0;5;10000;10000;0;25000;1000;0;0;0;1;.005638;NA;.011097;.075385;.075373;.080000;4;18
2.39;282;1;0;1;32;49;1;0;5;10000;10000;0;25000;1000;0;0;0;1;.006866;NA;.010854;.210528;.210523;.220000;4;7
2.39;281;1;0;1;32;49;1;0;5;10000;10000;0;10000;1000;0;0;0;1;.006536;NA;.009215;.178563;.178551;.180000;4;6
2.54;281;1;0;1;32;49;1;0;5;10000;10000;0;10000;1000;0;0;0;1;.006825;NA;.008170;.178861;.178857;.180000;4;6
2.53;282;1;0;1;32;49;1;0;5;10000;10000;0;10000;1000;0;0;0;1;.017560;NA;.007130;.035504;.035497;.050000;4;20
2.70;281;1;0;1;32;49;1;0;5;10000;10000;0;10000;1000;0;0;0;1;.006838;NA;.009639;.155528;.155517;.160000;4;7
2.41;286;1;0;1;32;49;1;0;5;10000;10000;0;10000;1000;0;0;0;1;.006963;NA;.010368;.141626;.141614;.150000;4;10
2.45;281;1;0;1;32;49;1;0;5;10000;10000;0;10000;1000;0;0;0;1;.003815;NA;.008094;.182533;.182522;.180000;4;6
2.55;281;1;0;1;32;49;1;0;5;10000;10000;0;10000;1000;0;0;0;1;.007325;NA;.008548;.107828;.107818;.110000;4;12
2.37;282;1;0;1;32;49;1;0;5;10000;10000;0;10000;1000;0;0;0;1;.006748;NA;.008612;.230558;.230547;.240000;4;5
2.43;281;1;0;1;32;49;1;0;5;10000;10000;0;10000;1000;0;0;0;1;.006760;NA;.009478;.145282;.145270;.150000;4;9
2.58;283;1;0;1;32;49;1;0;5;10000;10000;0;10000;1000;0;0;0;1;.012205;NA;.010398;.223216;.223204;.230000;4;6
2.54;282;1;0;1;32;49;1;0;5;10000;10000;0;1000;1000;0;0;0;1;.005778;NA;.007708;.221118;.221106;.230000;4;5
2.41;283;1;0;1;32;49;1;0;5;10000;10000;0;1000;1000;0;0;0;1;.013208;NA;.007967;.493094;.493090;.510000;4;2
2.40;282;1;0;1;32;49;1;0;5;10000;10000;0;1000;1000;0;0;0;1;.012018;NA;.006178;.204130;.204122;.220000;4;5
2.56;281;1;0;1;32;49;1;0;5;10000;10000;0;1000;1000;0;0;0;1;.012061;NA;.008627;.178665;.178655;.190000;4;7
2.54;282;1;0;1;32;49;1;0;5;10000;10000;0;1000;1000;0;0;0;1;.006779;NA;.009909;.233631;.233627;.240000;4;6
