program  c.domain  adv.model   protocol         partysize  comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  latencies(ms)  bandwidths(Mbs)  input_size  packetdrops(%)  runtime_internal(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)  System time (s)
51       RING      semihonest  replicated-ring  3          17.51         1147               1                  0              25000            1000000     0               0.41376              0.59                 146           97%        ~2            16              48               0.10
51       RING      semihonest  replicated-ring  3          NA            NA                 NA                 0              25000            1000000     0               0.409488             0.59                 150           98%        ~2            16              48               0.11
51       RING      semihonest  replicated-ring  3          NA            NA                 NA                 0              25000            1000000     0               0.411687             0.59                 149           96%        ~2            16              48               0.08
51       RING      semihonest  replicated-ring  3          NA            NA                 NA                 0              25000            1000000     0               0.408138             0.59                 150           96%        ~2            16              48               0.12
51       RING      semihonest  replicated-ring  3          NA            NA                 NA                 0              25000            1000000     0               0.411724             0.59                 151           98%        ~2            16              48               0.09
51       RING      semihonest  replicated-ring  3          NA            NA                 NA                 0              25000            1000000     0               0.410179             0.59                 148           97%        ~2            16              48               0.10
51       RING      semihonest  replicated-ring  3          NA            NA                 NA                 0              25000            1000000     0               0.408864             0.59                 150           96%        ~2            16              48               0.10
51       RING      semihonest  replicated-ring  3          NA            NA                 NA                 0              25000            1000000     0               0.406752             0.59                 151           96%        ~2            16              48               0.09
51       RING      semihonest  replicated-ring  3          NA            NA                 NA                 0              25000            1000000     0               0.408083             0.59                 146           97%        ~2            16              48               0.07
51       RING      semihonest  replicated-ring  3          NA            NA                 NA                 0              25000            1000000     0               0.401464             0.59                 146           96%        ~2            16              48               0.11
