program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);latencies(ms);bandwidths(Mbs);input_size;packetdrops(%);runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB);System time (s)
52;RING;semihonest;replicated-ring;3;0.94;61;1;0;25000;10000;0;1.53416;1.63;87;74%;~240;15.3951;46.1853;0.11
52;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;10000;0;1.53615;1.63;87;81%;~240;15.3951;46.1853;0.12
52;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;10000;0;1.46111;1.56;85;86%;~240;15.3951;46.1853;0.18
52;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;10000;0;1.46583;1.56;87;85%;~240;15.3951;46.1853;0.09
52;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;10000;0;1.47335;1.57;87;82%;~240;15.3951;46.1853;0.12
52;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;10000;0;1.46736;1.56;85;84%;~240;15.3951;46.1853;0.12
52;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;10000;0;1.32493;1.42;87;92%;~240;15.3951;46.1853;0.09
52;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;10000;0;1.52401;1.62;87;81%;~240;15.3951;46.1853;0.12
52;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;10000;0;1.48947;1.59;89;83%;~240;15.3951;46.1853;0.13
52;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;10000;0;1.43437;1.53;89;65%;~240;15.3951;46.1853;0.10
52;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;10000;1;2.02874;3.36;87;43%;~240;15.3951;46.1853;0.13
52;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;10000;1;2.28383;2.60;89;57%;~240;15.3951;46.1853;0.13
52;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;10000;1;2.00771;2.55;89;58%;~240;15.3951;46.1853;0.18
52;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;10000;1;1.52968;1.84;87;74%;~240;15.3951;46.1853;0.11
52;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;10000;1;1.60659;2.96;87;50%;~240;15.3951;46.1853;0.14
52;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;10000;1;1.77761;1.87;87;77%;~240;15.3951;46.1853;0.12
52;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;10000;1;1.58038;2.91;89;48%;~240;15.3951;46.1853;0.12
52;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;10000;1;1.73199;2.87;87;47%;~240;15.3951;46.1853;0.12
52;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;10000;1;2.01616;2.12;89;68%;~240;15.3951;46.1853;0.12
52;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;10000;1;1.76985;2.88;89;50%;~240;15.3951;46.1853;0.14
52;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;10000;2;2.08624;3.22;87;45%;~240;15.3951;46.1853;0.10
52;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;10000;2;1.90671;2.22;87;67%;~240;15.3951;46.1853;0.16
52;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;10000;2;2.40327;3.14;87;48%;~240;15.3951;46.1853;0.13
52;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;10000;2;2.33627;5.92;89;25%;~240;15.3951;46.1853;0.13
52;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;10000;2;2.24881;2.79;87;53%;~240;15.3951;46.1853;0.10
52;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;10000;2;3.37758;4.52;85;34%;~240;15.3951;46.1853;0.14
52;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;10000;2;2.93129;7.53;89;20%;~240;15.3951;46.1853;0.16
52;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;10000;2;3.80601;5.16;87;31%;~240;15.3951;46.1853;0.12
52;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;10000;2;2.80101;2.91;87;52%;~240;15.3951;46.1853;0.10
52;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;10000;2;2.14408;3.70;87;40%;~240;15.3951;46.1853;0.14
52;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;10000;5;4.42344;7.03;85;24%;~240;15.3951;46.1853;0.16
52;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;10000;5;5.9202;9.72;87;17%;~240;15.3951;46.1853;0.11
52;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;10000;5;10.189;15.00;85;13%;~240;15.3951;46.1853;0.15
52;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;10000;5;4.71186;7.11;87;23%;~240;15.3951;46.1853;0.14
