comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;latencies(ms);bandwidths(Mbs);input_size;preprocess;splitroles;packetdrops(%);verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
0.02;3;1;0;4;512;46;1;0;5;10000;10000;0;25000;1;0;1;0;1;.000278;NA;.000073;.000123;.000181;.000416;3;563
0.02;3;1;0;4;512;46;1;0;5;10000;10000;0;25000;1;0;1;0;1;.000267;NA;.000073;.000122;.000205;.000416;3;557
0.02;3;1;0;4;512;46;1;0;5;10000;10000;0;25000;1;0;1;0;1;.000238;NA;.000112;.000190;.000268;.000833;3;675
0.02;3;1;0;4;512;46;1;0;5;10000;10000;0;25000;1;0;1;0;1;.000469;NA;.000065;.000098;.000223;.000416;3;510
0.02;3;1;0;4;512;46;1;0;5;10000;10000;0;25000;1;0;1;0;1;.000264;NA;.000075;.000082;.000106;.000416;3;652
0.02;3;1;0;4;512;46;1;0;5;10000;10000;0;25000;1;0;1;0;1;.000275;NA;.000103;.000166;.000214;.000833;3;640
0.02;3;1;0;4;512;46;1;0;5;10000;10000;0;25000;1;0;1;0;1;.000495;NA;.000117;.000249;.000351;.000833;3;516
0.03;3;1;0;4;512;46;1;0;5;10000;10000;0;25000;1;0;1;0;1;.000509;NA;.000091;.000153;.000348;.000833;3;540
0.02;3;1;0;4;512;46;1;0;5;10000;10000;0;25000;1;0;1;0;1;.000463;NA;.000065;.000102;.000184;.000833;3;463
0.02;3;1;0;4;512;46;1;0;5;10000;10000;0;25000;1;0;1;0;1;.000473;NA;.000054;.000125;.000219;.000833;3;385
0.02;3;1;0;4;512;46;1;0;5;10000;10000;0;25000;1;0;1;1;1;.125833;NA;.000280;.017575;.060169;.126666;3;7
0.02;3;1;0;4;512;46;1;0;5;10000;10000;0;25000;1;0;1;1;1;.042046;NA;.000119;.014776;.072203;.072500;3;7
0.02;3;1;0;4;512;46;1;0;5;10000;10000;0;25000;1;0;1;1;1;.042797;NA;.000173;.025600;.084753;.085000;3;8
0.02;3;1;0;4;512;46;1;0;5;10000;10000;0;25000;1;0;1;1;1;.041970;NA;.000206;.013146;.059874;.060416;3;12
0.02;3;1;0;4;512;46;1;0;5;10000;10000;0;25000;1;0;1;1;1;.042954;NA;.000284;.012294;.026402;.060833;3;15
0.02;3;1;0;4;512;46;1;0;5;10000;10000;0;25000;1;0;1;1;1;.000280;NA;.000203;.015467;.051581;.052083;3;15
0.02;3;1;0;4;512;46;1;0;5;10000;10000;0;25000;1;0;1;1;1;.043175;NA;.000237;.011416;.051724;.060000;3;14
0.02;3;1;0;4;512;46;1;0;5;10000;10000;0;25000;1;0;1;1;1;.042689;NA;.000245;.017114;.093058;.135833;3;6
0.02;3;1;0;4;512;46;1;0;5;10000;10000;0;25000;1;0;1;1;1;.042806;NA;.000272;.017795;.076846;.077500;3;11
0.02;3;1;0;4;512;46;1;0;5;10000;10000;0;25000;1;0;1;1;1;.042657;NA;.000145;.009848;.042833;.052083;3;11
0.02;3;1;0;4;512;46;1;0;5;10000;10000;0;25000;1;0;1;2;1;.043196;NA;.000225;.020498;.077134;.077916;3;10
