program  protocol     partysize  latencies(ms)  bandwidths(Mbs)  input_size  packetdrops(%)  runtime_internal(ms)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  ALLdataSent(MB),AllDataRec(MB)  ALLmessagesSent,AllMessagesRec  multTripPresetup  multTripSetup  sharedPowerPresetup  sharedPowerSetup  sharedBitPresetup  sharedBitSetup  baseOT  otExtension  kk13OtExtension  preprocessingTime  gatesSetup  gatesOnline           
mean     boolean_gmw  3          0              25000            10000       0               26784.733             29.86                190           42         0.186                           0.186                           2859              2859           0.128                0.884             0.000              0.000           0.000   0.000        0.000            Setup              Extension   78.692       51.082   26639.032
mean     boolean_gmw  3          0              25000            10000       0               26637.998             29.72                138           26         0.186                           0.186                           2859              2859           0.144                86.649            0.000              0.000           0.000   0.000        0.000            Setup              Extension   168.200      95.499   26360.905
mean     boolean_gmw  3          0              25000            10000       0               26388.291             29.47                202           40         0.186                           0.186                           2859              2859           0.145                0.642             0.000              0.000           0.000   0.000        0.000            Setup              Extension   80.091       16.691   26274.876
mean     boolean_gmw  3          0              25000            10000       0               27210.185             30.31                183           53         0.186                           0.186                           2859              2859           0.143                84.337            0.000              0.000           0.000   0.000        0.000            Setup              Extension   160.840      49.959   26980.544
mean     boolean_gmw  3          0              25000            10000       0               25765.865             28.86                171           28         0.186                           0.186                           2859              2859           0.141                0.575             0.000              0.000           0.000   0.000        0.000            Setup              Extension   73.956       52.005   25624.603
mean     boolean_gmw  3          0              25000            10000       0               27027.235             30.12                199           36         0.186                           0.186                           2859              2859           0.147                86.082            0.000              0.000           0.000   0.000        0.000            Setup              Extension   157.150      95.950   26756.593
mean     boolean_gmw  3          0              25000            10000       0               27005.174             30.09                175           38         0.186                           0.186                           2859              2859           0.141                1.449             0.000              0.000           0.000   0.000        0.000            Setup              Extension   76.838       96.963   26812.484
mean     boolean_gmw  3          0              25000            10000       0               24984.798             28.07                141           27         0.186                           0.186                           2859              2859           0.136                87.130            0.000              0.000           0.000   0.000        0.000            Setup              Extension   158.511      22.055   24793.224
mean     boolean_gmw  3          0              25000            10000       0               26515.443             26.60                144           29         0.186                           0.186                           2859              2859           0.128                0.687             0.000              0.000           0.000   0.000        0.000            Setup              Extension   78.369       56.810   26365.354
mean     boolean_gmw  3          0              25000            10000       0               26947.107             30.04                201           33         0.186                           0.186                           2859              2859           0.154                1.000             0.000              0.000           0.000   0.000        0.000            Setup              Extension   80.846       104.384  26744.760
