comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;latencies(ms);bandwidths(Mbs);input_size;preprocess;splitroles;packetdrops(%);verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
2.17;266;1;0;1;32;59;1;0;5;5000;5000;0;25000;300;0;0;0;16;.004974;NA;.009403;.072022;.072011;.080000;4;17
2.27;264;1;0;1;32;59;1;0;5;5000;5000;0;25000;300;0;0;0;16;.011918;NA;.008020;3.091324;3.091316;3.100000;4;0
2.26;265;1;0;1;32;59;1;0;5;5000;5000;0;25000;300;0;0;0;16;.006283;NA;.009513;.077496;.077483;.080000;4;18
2.40;267;1;0;1;32;59;1;0;5;5000;5000;0;25000;300;0;0;0;16;.006450;NA;.008531;.016555;.016537;.020000;4;51
2.18;266;1;0;1;32;59;1;0;5;5000;5000;0;25000;300;0;0;0;16;.007331;NA;.009371;.017007;.017003;.020000;4;55
2.32;266;1;0;1;32;59;1;0;5;5000;5000;0;25000;300;0;0;0;16;.007357;NA;.008955;.086739;.086734;.090000;4;16
2.31;265;1;0;1;32;59;1;0;5;5000;5000;0;25000;300;0;0;0;16;.007372;NA;.009565;2.872091;2.872080;2.880000;4;0
2.27;266;1;0;1;32;59;1;0;5;5000;5000;0;25000;300;0;0;0;16;.005866;NA;.009700;1.886073;1.886068;1.890000;4;0
2.32;266;1;0;1;32;59;1;0;5;5000;5000;0;25000;300;0;0;0;16;.006803;NA;.009444;.032335;.032323;.040000;4;35
2.29;265;1;0;1;32;59;1;0;5;5000;5000;0;25000;300;0;0;0;16;.006455;NA;.009501;.032130;.032125;.040000;4;37
2.24;266;1;0;1;32;59;1;0;5;5000;5000;0;10000;300;0;0;0;16;.006635;NA;.010182;.017178;.017159;.020000;4;57
2.24;265;1;0;1;32;59;1;0;5;5000;5000;0;10000;300;0;0;0;16;.006609;NA;.009004;.444110;.444099;.450000;4;3
2.11;266;1;0;1;32;59;1;0;5;5000;5000;0;10000;300;0;0;0;16;.011888;NA;.007516;1.886743;1.886740;1.900000;4;0
2.10;265;1;0;1;32;59;1;0;5;5000;5000;0;10000;300;0;0;0;16;.006672;NA;.009738;1.707702;1.707697;1.710000;4;0
2.11;265;1;0;1;32;59;1;0;5;5000;5000;0;10000;300;0;0;0;16;.006909;NA;.008623;.014830;.014820;.020000;4;53
2.32;266;1;0;1;32;59;1;0;5;5000;5000;0;10000;300;0;0;0;16;.007056;NA;.009532;.067727;.067717;.070000;4;17
2.30;265;1;0;1;32;59;1;0;5;5000;5000;0;10000;300;0;0;0;16;.006541;NA;.009325;.026829;.026818;.030000;4;39
2.12;266;1;0;1;32;59;1;0;5;5000;5000;0;10000;300;0;0;0;16;.017295;NA;.008133;1.557454;1.557446;1.570000;4;0
2.02;266;1;0;1;32;59;1;0;5;5000;5000;0;10000;300;0;0;0;16;.006545;NA;.008914;.019233;.019222;.020000;4;46
2.37;266;1;0;1;32;59;1;0;5;5000;5000;0;10000;300;0;0;0;16;.006333;NA;.010077;1.276962;1.276943;1.280000;4;1
2.15;265;1;0;1;32;59;1;0;5;5000;5000;0;1000;300;0;0;0;16;.006854;NA;.010013;2.833390;2.833385;2.840000;4;0
2.14;266;1;0;1;32;59;1;0;5;5000;5000;0;1000;300;0;0;0;16;.005268;NA;.010047;1.153131;1.153110;1.160000;4;1
2.31;266;1;0;1;32;59;1;0;5;5000;5000;0;1000;300;0;0;0;16;.006952;NA;.008368;.060283;.060280;.070000;4;19
2.26;266;1;0;1;32;59;1;0;5;5000;5000;0;1000;300;0;0;0;16;.005916;NA;.010652;2.830614;2.830603;2.840000;4;0
2.27;266;1;0;1;32;59;1;0;5;5000;5000;0;1000;300;0;0;0;16;.005708;NA;.009205;2.957692;2.957688;2.960000;3;0
2.38;266;1;0;1;32;59;1;0;5;5000;5000;0;1000;300;0;0;0;16;.006387;NA;.009501;.083888;.083878;.090000;4;14
2.11;266;1;0;1;32;59;1;0;5;5000;5000;0;1000;300;0;0;0;16;.007253;NA;.009230;.088102;.088092;.090000;4;15
2.18;267;1;0;1;32;59;1;0;5;5000;5000;0;1000;300;0;0;0;16;.004269;NA;.009714;.085713;.085701;.090000;4;16
