comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;latencies(ms);bandwidths(Mbs);input_size;preprocess;splitroles;packetdrops(%);verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
8.23;508;1;0;4;512;82;1;0;12;10000;10000;0;25000;1;0;0;0;1;.004669;NA;.019589;.100912;.109904;.115000;17;74
8.16;509;1;0;4;512;82;1;0;12;10000;10000;0;25000;1;0;0;0;1;.001868;NA;.021382;.080809;.119452;.122500;16;74
8.32;508;1;0;4;512;82;1;0;12;10000;10000;0;25000;1;0;0;0;1;.001943;NA;.023229;.027754;.030146;.032500;16;295
8.35;508;1;0;4;512;82;1;0;12;10000;10000;0;25000;1;0;0;0;1;.003188;NA;.021587;.087786;.112794;.117500;16;79
8.27;508;1;0;4;512;82;1;0;12;10000;10000;0;25000;1;0;0;0;1;.001963;NA;.025731;.105664;.114796;.117500;16;93
8.33;508;1;0;4;512;82;1;0;12;10000;10000;0;25000;1;0;0;0;1;.001900;NA;.020368;.108178;.115463;.117500;16;73
8.04;508;1;0;4;512;82;1;0;12;10000;10000;0;25000;1;0;0;0;1;.001685;NA;.023927;.050451;.108893;.110000;16;90
8.21;507;1;0;4;512;82;1;0;12;10000;10000;0;25000;1;0;0;0;1;.001752;NA;.020055;.103313;.103743;.105000;16;80
8.25;509;1;0;4;512;82;1;0;12;10000;10000;0;25000;1;0;0;0;1;.001843;NA;.019339;.086412;.116286;.120000;16;69
8.34;507;1;0;4;512;82;1;0;12;10000;10000;0;25000;1;0;0;0;1;.001965;NA;.021707;.098882;.099453;.102500;17;91
8.04;509;1;0;4;512;82;1;0;12;10000;10000;0;10000;1;0;0;0;1;.001980;NA;.025214;.108398;.114406;.117500;16;91
8.31;507;1;0;4;512;82;1;0;12;10000;10000;0;10000;1;0;0;0;1;.001746;NA;.017437;.104677;.110445;.112500;16;67
8.10;507;1;0;4;512;82;1;0;12;10000;10000;0;10000;1;0;0;0;1;.001860;NA;.026215;.111330;.117481;.120000;16;91
8.05;508;1;0;4;512;82;1;0;12;10000;10000;0;10000;1;0;0;0;1;.001981;NA;.024174;.101714;.104045;.107500;16;96
8.14;508;1;0;4;512;82;1;0;12;10000;10000;0;10000;1;0;0;0;1;.001808;NA;.021348;.104243;.113726;.115000;16;78
8.34;509;1;0;4;512;82;1;0;12;10000;10000;0;10000;1;0;0;0;1;.001805;NA;.018037;.102084;.109753;.112500;16;69
8.33;508;1;0;4;512;82;1;0;12;10000;10000;0;10000;1;0;0;0;1;.001894;NA;.017407;.102124;.111198;.112500;16;66
8.08;512;1;0;4;512;82;1;0;12;10000;10000;0;10000;1;0;0;0;1;.001883;NA;.022328;.090356;.117213;.120000;16;79
8.34;508;1;0;4;512;82;1;0;12;10000;10000;0;10000;1;0;0;0;1;.001874;NA;.029593;.089589;.109435;.112500;16;110
8.07;508;1;0;4;512;82;1;0;12;10000;10000;0;10000;1;0;0;0;1;.001911;NA;.021251;.075762;.115813;.117500;16;76
8.20;507;1;0;4;512;82;1;0;12;10000;10000;0;1000;1;0;0;0;1;.001728;NA;.025369;.071223;.132024;.135000;16;79
8.04;508;1;0;4;512;82;1;0;12;10000;10000;0;1000;1;0;0;0;1;.004564;NA;.026460;.097237;.132746;.137500;16;81
