comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  latencies(ms)  bandwidths(Mbs)  input_size  preprocess  splitroles  packetdrops(%)  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     0              25000            2605        0           1           0               1             .000492      NA          .000090           .000124             .000202            .000416              3             615
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     0              25000            2605        0           1           1               1             .042839      NA          .000099           .003651             .042696            .042916              4             13
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     0              25000            2605        0           1           2               1             .042679      NA          .000093           .007288             .042831            .043333              4             11
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     0              25000            2605        0           1           5               1             .126829      NA          .000138           .014566             .157324            .157916              4             4
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     0              25000            2605        1           1           0               1             .000702      .000211     .000042           .000048             .000059            .000833              4             453
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     0              25000            2605        1           1           1               1             .085423      .042598     .000059           .005747             .042483            .085833              4             8
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     0              25000            2605        1           1           2               1             .091580      .042156     .000095           .004150             .042416            .093750              4             9
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     0              25000            2605        1           1           5               1             .346466      .001164     .000104           .012430             .084230            .346666              4             2
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     0              10000            2605        0           1           0               1             .000254      NA          .000076           .000076             .000098            .000416              3             726
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     0              10000            2605        0           1           1               1             .042659      NA          .000065           .000196             .000258            .042916              3             10
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     0              10000            2605        0           1           2               1             .043127      NA          .000109           .003930             .041850            .050833              3             11
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     0              10000            2605        0           1           5               1             .043158      NA          .000145           .015907             .051528            .052083              4             12
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     0              10000            2605        1           1           0               1             .000506      .000053     .000048           .000065             .000083            .000833              4             659
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     0              10000            2605        1           1           1               1             .073442      .000077     .000055           .004138             .042689            .116250              4             5
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     0              10000            2605        1           1           2               1             .084955      .042168     .000075           .005781             .042132            .085416              9             8
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     0              10000            2605        1           1           5               1             .297943      .085470     .000099           .022411             .160223            .330000              4             2
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     0              1000             2605        0           1           0               1             .000269      NA          .000110           .000846             .000956            .001250              4             380
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     0              1000             2605        0           1           1               1             .085317      NA          .000107           .002216             .042536            .085416              4             6
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     0              1000             2605        0           1           2               1             .085645      NA          .000128           .005010             .042883            .094583              3             6
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     0              1000             2605        0           1           5               1             .043071      NA          .000109           .018459             .104002            .127083              4             4
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     0              1000             2605        1           1           0               1             .000774      .000254     .000034           .000315             .000423            .001250              4             314
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     0              1000             2605        1           1           1               1             .128233      .041644     .000061           .001942             .042355            .128750              4             5
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     0              1000             2605        1           1           2               1             .084621      .042134     .000057           .003782             .043003            .085000              4             6
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     0              1000             2605        1           1           5               1             .258393      .042655     .000108           .015735             .143025            .258750              4             3
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     0              100              2605        0           1           0               1             .002947      NA          .000111           .006813             .007356            .007916              4             69
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     0              100              2605        0           1           1               1             .042484      NA          .000113           .005969             .041045            .044166              4             12
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     0              100              2605        0           1           2               1             .043107      NA          .000137           .012544             .084548            .127500              3             5
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     0              100              2605        0           1           5               1             .126500      NA          .000154           .013668             .084946            .127500              4             5
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     0              100              2605        1           1           0               1             .005389      .002336     .000113           .003651             .005042            .008333              4             90
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     0              100              2605        1           1           1               1             .211959      .042720     .000103           .004825             .042623            .212500              4             3
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     0              100              2605        1           1           2               1             .127605      .042874     .000109           .005109             .043606            .128750              4             6
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     0              100              2605        1           1           5               1             .127379      .043155     .000113           .010441             .168498            .170833              4             5
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     25             25000            2605        0           1           0               1             .003240      NA          .000135           .007580             .008491            .012083              3             53
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     25             25000            2605        0           1           1               1             .044600      NA          .000121           .013473             .052333            .055416              4             10
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     25             25000            2605        0           1           2               1             .045764      NA          .000124           .011822             .050056            .074583              6             8
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     25             25000            2605        0           1           5               1             .045996      NA          .000158           .024794             .096010            .099166              5             6
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     25             25000            2605        1           1           0               1             .013717      .007382     .000110           .007484             .008495            .022500              4             38
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     25             25000            2605        1           1           1               1             .052010      .009406     .000110           .009649             .050236            .064166              4             13
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     25             25000            2605        1           1           2               1             .128574      .048749     .000111           .016920             .054300            .143750              4             6
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     25             25000            2605        1           1           5               1             .139034      .050270     .000117           .020096             .142676            .158750              4             6
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     25             10000            2605        0           1           0               1             .003266      NA          .000147           .007147             .008508            .011666              4             55
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     25             10000            2605        0           1           1               1             .045705      NA          .000149           .008437             .011956            .055000              4             12
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     25             10000            2605        0           1           2               1             .128293      NA          .000137           .009432             .024015            .137083              6             4
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     25             10000            2605        0           1           5               1             .046424      NA          .000147           .025034             .053289            .058750              4             11
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     25             10000            2605        1           1           0               1             .013868      .007396     .000106           .007284             .008492            .022916              4             35
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     25             10000            2605        1           1           1               1             .054549      .008436     .000094           .011252             .051177            .065000              4             13
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     25             10000            2605        1           1           2               1             .097382      .048829     .000112           .019563             .058634            .110000              4             8
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     25             10000            2605        1           1           5               1             .416856      .063910     .000109           .011328             .046865            .463750              4             2
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     25             1000             2605        0           1           0               1             .003589      NA          .000136           .006680             .008669            .012500              4             48
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     25             1000             2605        0           1           1               1             .045907      NA          .000156           .008917             .050034            .053333              4             13
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     25             1000             2605        0           1           2               1             .046035      NA          .000133           .010187             .050020            .055416              4             11
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     25             1000             2605        0           1           5               1             .045997      NA          .000160           .024110             .128090            .131666              9             5
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     25             1000             2605        1           1           0               1             .014300      .007445     .000107           .006194             .008494            .022916              6             37
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     25             1000             2605        1           1           1               1             .061734      .048855     .000120           .008574             .046828            .070416              4             13
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     25             1000             2605        1           1           2               1             .138828      .047774     .000116           .010782             .047651            .147500              4             6
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     25             1000             2605        1           1           5               1             .131994      .086516     .000121           .018987             .056762            .190000              4             5
0.03          3                  1                  0    4        512       41        1         0         5         10000     10000     25             100              2605        0           1           0               1             .003401      NA          .000154           .011119             .012651            .016250              4             40
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     25             100              2605        0           1           1               1             .045686      NA          .000167           .012518             .050366            .053750              4             13
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     25             100              2605        0           1           2               1             .045189      NA          .000180           .016013             .054823            .065416              4             11
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     25             100              2605        0           1           5               1             .129750      NA          .000163           .022792             .057589            .134583              4             5
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     25             100              2605        1           1           0               1             .014799      .007761     .000122           .008227             .009829            .024166              4             39
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     25             100              2605        1           1           1               1             .054534      .042205     .000124           .012077             .045578            .100000              4             9
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     25             100              2605        1           1           2               1             .146316      .062709     .000130           .010007             .051422            .157500              4             6
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     25             100              2605        1           1           5               1             .097858      .049428     .000132           .020838             .100083            .200833              4             4
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     50             25000            2605        0           1           0               1             .006321      NA          .000134           .014891             .016853            .023333              4             27
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     50             25000            2605        0           1           1               1             .048776      NA          .000160           .019985             .057138            .065833              4             10
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     50             25000            2605        0           1           2               1             .049536      NA          .000154           .021000             .057430            .066250              4             10
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     50             25000            2605        0           1           5               1             .132334      NA          .000157           .026910             .062762            .149166              4             4
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     50             25000            2605        1           1           0               1             .027296      .014679     .000113           .014543             .016811            .044166              4             20
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     50             25000            2605        1           1           1               1             .092456      .057215     .000118           .019921             .058855            .116250              4             8
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     50             25000            2605        1           1           2               1             .104074      .044940     .000106           .025861             .142553            .170000              4             4
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     50             25000            2605        1           1           5               1             .325603      .059609     .000110           .024943             .066929            .362083              4             2
0.03          3                  1                  0    4        512       41        1         0         5         10000     10000     50             10000            2605        0           1           0               1             .006356      NA          .000162           .014721             .016853            .023333              4             31
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     50             10000            2605        0           1           1               1             .048500      NA          .000133           .015721             .026316            .067916              4             9
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     50             10000            2605        0           1           2               1             .048356      NA          .000139           .020966             .057284            .065416              3             10
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     50             10000            2605        0           1           5               1             .049065      NA          .000132           .030570             .100842            .147500              3             4
0.03          3                  1                  0    4        512       41        1         0         5         10000     10000     50             10000            2605        1           1           0               1             .027410      .014672     .000120           .014892             .016829            .044583              4             19
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     50             10000            2605        1           1           1               1             .069378      .042452     .000122           .024350             .142970            .170416              4             5
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     50             10000            2605        1           1           2               1             .111282      .057011     .000111           .019660             .049552            .128333              4             6
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     50             10000            2605        1           1           5               1             .143791      .095372     .000114           .028048             .093991            .165000              4             5
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     50             1000             2605        0           1           0               1             .006348      NA          .000152           .013946             .016964            .023333              4             29
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     50             1000             2605        0           1           1               1             .048258      NA          .000158           .015164             .057108            .065833              3             10
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     50             1000             2605        0           1           2               1             .047847      NA          .000126           .015357             .020391            .065416              4             9
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     50             1000             2605        0           1           5               1             .175847      NA          .000162           .028357             .100019            .197083              4             3
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     50             1000             2605        1           1           0               1             .027225      .014853     .000128           .013170             .016853            .044166              4             21
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     50             1000             2605        1           1           1               1             .070062      .042567     .000120           .017435             .062766            .098750              4             9
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     50             1000             2605        1           1           2               1             .063450      .059124     .000124           .022277             .057176            .127500              4             7
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     50             1000             2605        1           1           5               1             .348920      .073980     .000117           .019981             .046745            .397500              4             2
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     50             100              2605        0           1           0               1             .006413      NA          .000182           .016124             .018978            .025416              3             29
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     50             100              2605        0           1           1               1             .091272      NA          .000166           .019537             .058888            .112916              4             6
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     50             100              2605        0           1           2               1             .046080      NA          .000164           .022679             .061961            .068333              4             10
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     50             100              2605        0           1           5               1             .132659      NA          .000139           .026592             .093422            .145416              4             4
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     50             100              2605        1           1           0               1             .028015      .015657     .000121           .014136             .017343            .045416              6             20
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     50             100              2605        1           1           1               1             .067532      .044563     .000128           .017940             .051608            .122083              4             7
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     50             100              2605        1           1           2               1             .108936      .043030     .000124           .020280             .051263            .124166              4             7
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     50             100              2605        1           1           5               1             .190609      .126088     .000127           .026820             .086552            .253750              4             3
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     75             25000            2605        0           1           0               1             .009624      NA          .000133           .022245             .025184            .035000              4             17
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     75             25000            2605        0           1           1               1             .051611      NA          .000147           .025769             .078195            .087916              4             7
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     75             25000            2605        0           1           2               1             .051615      NA          .000158           .029712             .070708            .084583              4             8
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     75             25000            2605        0           1           5               1             .051182      NA          .000154           .041121             .068692            .097916              4             7
0.02          3                  1                  0    4        512       41        1         0         5         10000     10000     75             25000            2605        1           1           0               1             .040911      .021994     .000118           .022384             .025163            .066250              4             13
