program  c.domain  adv.model      protocol         partysize  comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  latencies(ms)  bandwidths(Mbs)  input_size  packetdrops(%)  runtime_internal(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)  System time (s)
61       RING      semidishonest  semi2k           3          0.58          32                 1                  0              25000            10000       0               0.443541             0.59                 27            227%       ~608          0.7028          2.10523          0.67
61       RING      semidishonest  semi2k           3          NA            NA                 NA                 0              25000            10000       0               0.417432             0.56                 29            206%       ~608          0.7028          2.10523          0.67
61       RING      semidishonest  semi2k           3          NA            NA                 NA                 0              25000            10000       0               0.452487             0.59                 29            229%       ~608          0.7028          2.10523          0.80
61       RING      semidishonest  semi2k           3          NA            NA                 NA                 0              25000            10000       0               0.44281              0.58                 29            244%       ~608          0.7028          2.10523          0.83
61       RING      semidishonest  semi2k           3          NA            NA                 NA                 0              25000            10000       0               0.443546             0.57                 28            251%       ~608          0.7028          2.10523          0.88
61       RING      semidishonest  semi2k           3          NA            NA                 NA                 0              25000            10000       0               0.423962             0.56                 29            172%       ~608          0.7028          2.10523          0.61
61       RING      semidishonest  semi2k           3          NA            NA                 NA                 0              25000            10000       0               0.467898             0.60                 29            233%       ~608          0.7028          2.10523          0.92
61       RING      semidishonest  semi2k           3          NA            NA                 NA                 0              25000            10000       0               0.407956             0.54                 31            225%       ~608          0.7028          2.10523          0.74
61       RING      semidishonest  semi2k           3          NA            NA                 NA                 0              25000            10000       0               0.449833             0.58                 29            242%       ~608          0.7028          2.10523          0.80
61       RING      semidishonest  semi2k           3          NA            NA                 NA                 0              25000            10000       0               0.437348             0.58                 25            221%       ~608          0.7028          2.10523          0.77
61       RING      semidishonest  semi2k           3          NA            NA                 NA                 0              25000            10000       1               1.00268              1.14                 29            122%       ~608          0.7028          2.10523          0.79
61       RING      semidishonest  semi2k           3          NA            NA                 NA                 0              25000            10000       1               0.893996             3.08                 29            41%        ~608          0.7028          2.10523          0.77
