program;protocol;partysize;latencies(ms);bandwidths(Mbs);input_size;packetdrops(%);runtime_internal(ms);runtime_external(s);peakRAM(MiB);jobCPU(%);ALLdataSent(MB),AllDataRec(MB);ALLmessagesSent,AllMessagesRec
auction;boolean_gmw;3;0;25000;100;0;56505.901;74.36;14903;993;211.259;243.632;1885582;1885582
auction;boolean_gmw;3;0;25000;100;0;55260.028;69.64;14135;1032;211.259;243.632;1885582;1885582
auction;boolean_gmw;3;0;25000;100;0;53649.708;71.21;13882;1075;211.259;243.632;1885582;1885582
auction;boolean_gmw;3;0;25000;100;0;52227.644;69.63;13896;1041;211.259;243.632;1885582;1885582
auction;boolean_gmw;3;0;25000;100;0;53677.312;67.39;13804;1107;211.259;243.632;1885582;1885582
auction;boolean_gmw;3;0;25000;100;0;47715.076;65.67;13835;1081;211.259;243.632;1885582;1885582
auction;boolean_gmw;3;0;25000;100;0;54430.871;70.86;13737;1054;211.259;243.632;1885582;1885582
auction;boolean_gmw;3;0;25000;100;0;55685.383;72.78;13826;1034;211.259;243.632;1885582;1885582
auction;boolean_gmw;3;0;25000;100;0;52868.565;70.42;13894;1064;211.259;243.632;1885582;1885582
auction;boolean_gmw;3;0;25000;100;0;52873.754;70.43;13991;1034;211.259;243.632;1885582;1885582
auction;boolean_gmw;3;0;25000;100;1;59197.686;76.57;14834;962;211.259;243.632;1885582;1885582
auction;boolean_gmw;3;0;25000;100;1;53120.980;69.96;14964;1050;211.259;243.632;1885582;1885582
auction;boolean_gmw;3;0;25000;100;1;47802.149;64.45;14939;1164;211.259;243.632;1885582;1885582
auction;boolean_gmw;3;0;25000;100;1;58051.127;76.20;15037;1011;211.259;243.632;1885582;1885582
auction;boolean_gmw;3;0;25000;100;1;61094.969;78.78;14933;966;211.259;243.632;1885582;1885582
auction;boolean_gmw;3;0;25000;100;1;54714.843;71.70;14885;1071;211.259;243.632;1885582;1885582
auction;boolean_gmw;3;0;25000;100;1;50779.028;67.58;14949;1111;211.259;243.632;1885582;1885582
auction;boolean_gmw;3;0;25000;100;1;50962.281;64.71;15546;1097;211.259;243.632;1885582;1885582
auction;boolean_gmw;3;0;25000;100;1;50903.649;68.18;15531;1112;211.259;243.632;1885582;1885582
auction;boolean_gmw;3;0;25000;100;1;52748.421;66.62;15072;1093;211.259;243.632;1885582;1885582
auction;boolean_gmw;3;0;25000;100;2;49447.218;66.71;15744;1105;211.259;243.632;1885582;1885582
auction;boolean_gmw;3;0;25000;100;2;58810.352;75.53;16212;1003;211.259;243.632;1885582;1885582
auction;boolean_gmw;3;0;25000;100;2;56788.379;73.30;15851;1028;211.259;243.632;1885582;1885582
auction;boolean_gmw;3;0;25000;100;2;64263.574;82.22;18343;925;211.259;243.632;1885582;1885582
auction;boolean_gmw;3;0;25000;100;2;52831.837;70.00;15525;1072;211.259;243.632;1885582;1885582
auction;boolean_gmw;3;0;25000;100;2;58194.346;75.70;15809;977;211.259;243.632;1885582;1885582
auction;boolean_gmw;3;0;25000;100;2;57315.935;74.92;16224;989;211.259;243.632;1885582;1885582
auction;boolean_gmw;3;0;25000;100;2;55731.264;72.73;16324;1025;211.259;243.632;1885582;1885582
auction;boolean_gmw;3;0;25000;100;2;59607.382;73.62;16071;1036;211.259;243.632;1885582;1885582
auction;boolean_gmw;3;0;25000;100;2;55747.709;73.43;15983;979;211.259;243.632;1885582;1885582
auction;boolean_gmw;3;0;25000;100;5;101499.404;119.28;22725;706;211.259;243.632;1885582;1885582
auction;boolean_gmw;3;0;25000;100;5;88670.933;106.47;21844;755;211.259;243.632;1885582;1885582
auction;boolean_gmw;3;0;25000;100;5;106072.649;123.77;23450;686;211.259;243.632;1885582;1885582
auction;boolean_gmw;3;0;25000;100;5;99039.203;116.89;22172;732;211.259;243.632;1885582;1885582
auction;boolean_gmw;3;0;25000;100;5;102432.363;119.96;23168;703;211.259;243.632;1885582;1885582
auction;boolean_gmw;3;0;25000;100;5;107219.646;123.02;23317;713;211.259;243.632;1885582;1885582
auction;boolean_gmw;3;0;25000;100;5;103770.567;121.22;23128;680;211.259;243.632;1885582;1885582
auction;boolean_gmw;3;0;25000;100;5;98698.488;116.68;22423;723;211.259;243.632;1885582;1885582
auction;boolean_gmw;3;0;25000;100;5;93394.642;111.14;21833;734;211.259;243.632;1885582;1885582
auction;boolean_gmw;3;0;25000;100;5;76887.997;94.44;20271;814;211.259;243.632;1885582;1885582
