program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);latencies(ms);bandwidths(Mbs);input_size;packetdrops(%);runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB);System time (s)
62;RING;semidishonest;semi2k;3;0.37;30;1;0;25000;100;0;49.4327;49.59;77;203%;~148268;249.78;745.937;60.29
62;RING;semidishonest;semi2k;3;NA;NA;NA;0;25000;100;0;49.0786;49.22;78;206%;~148268;249.78;745.937;59.54
62;RING;semidishonest;semi2k;3;NA;NA;NA;0;25000;100;0;48.9499;49.08;76;206%;~148268;249.78;745.937;59.64
62;RING;semidishonest;semi2k;3;NA;NA;NA;0;25000;100;0;49.2029;49.33;76;203%;~148268;249.78;745.937;59.52
62;RING;semidishonest;semi2k;3;NA;NA;NA;0;25000;100;0;49.2809;49.42;80;205%;~148268;249.78;745.937;59.88
62;RING;semidishonest;semi2k;3;NA;NA;NA;0;25000;100;0;49.1107;49.24;81;206%;~148268;249.78;745.937;60.24
62;RING;semidishonest;semi2k;3;NA;NA;NA;0;25000;100;0;49.1946;49.33;86;207%;~148268;249.78;745.937;61.13
62;RING;semidishonest;semi2k;3;NA;NA;NA;0;25000;100;0;49.3097;49.45;80;206%;~148268;249.78;745.937;60.40
62;RING;semidishonest;semi2k;3;NA;NA;NA;0;25000;100;0;49.1771;49.31;79;206%;~148268;249.78;745.937;60.70
62;RING;semidishonest;semi2k;3;NA;NA;NA;0;25000;100;0;49.1757;49.31;78;206%;~148268;249.78;745.937;61.34
62;RING;semidishonest;semi2k;3;NA;NA;NA;25;25000;100;0;1981.59;1983.24;82;5%;~148268;249.78;745.937;62.27
62;RING;semihonest;replicated-ring;3;0.37;30;1;0;25000;100;0;12.7376;12.81;14;93%;~28005;0.697884;2.09365;7.37
62;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;100;0;12.8172;12.89;14;95%;~28005;0.697884;2.09365;7.83
62;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;100;0;9.74683;9.82;14;75%;~28005;0.697884;2.09365;4.86
62;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;100;0;11.431;11.50;12;98%;~28005;0.697884;2.09365;7.23
62;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;100;0;12.4241;12.50;16;92%;~28005;0.697884;2.09365;7.36
62;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;100;0;12.1986;12.27;14;91%;~28005;0.697884;2.09365;7.27
62;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;100;0;11.7452;11.81;14;89%;~28005;0.697884;2.09365;6.64
62;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;100;0;12.9387;13.01;14;94%;~28005;0.697884;2.09365;8.14
62;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;100;0;12.6484;12.72;14;99%;~28005;0.697884;2.09365;8.40
62;RING;semihonest;replicated-ring;3;NA;NA;NA;0;25000;100;0;12.6121;12.68;14;93%;~28005;0.697884;2.09365;7.50
62;RING;semihonest;replicated-ring;3;NA;NA;NA;25;25000;100;0;714.977;716.92;14;2%;~28005;0.697884;2.09365;9.60
