program                    partysize  latencies(ms)  bandwidths(Mbs)  input_size  packetdrops(%)  runtime_internal(s)  Bytes Send  runtime_external(s)  peakRAM(MiB)  System Time(s)  jobCPU(%)
UseCases/NeuralNetworkVGG  3          0              25000            1           0               0:03:03.499          621464039   183.81               2582          14.64           
UseCases/NeuralNetworkVGG  3          0              25000            1           0               0:03:02.064          621464687   182.32               2565          14.94           
UseCases/NeuralNetworkVGG  3          0              25000            1           0               0:03:04.850          621464902   185.04               2607          14.58           
UseCases/NeuralNetworkVGG  3          0              25000            1           0               0:03:04.322          621466016   184.61               2638          14.17           
UseCases/NeuralNetworkVGG  3          0              25000            1           0               0:02:59.762          621464839   180.05               2573          14.40           
UseCases/NeuralNetworkVGG  3          0              25000            1           0               0:02:58.899          621465683   179.19               2578          14.71           
UseCases/NeuralNetworkVGG  3          0              25000            1           0               0:03:06.888          621464534   187.08               2625          14.99           
UseCases/NeuralNetworkVGG  3          0              25000            1           0               0:03:02.361          621465114   182.56               2607          14.91           
UseCases/NeuralNetworkVGG  3          0              25000            1           0               0:02:56.405          621464970   176.60               2592          14.57           
UseCases/NeuralNetworkVGG  3          0              25000            1           0               0:03:02.942          621464960   183.12               2641          14.83           
UseCases/NeuralNetworkVGG  3          0              25000            1           1               0:03:11.061          621465818   191.28               2635          14.70           
UseCases/NeuralNetworkVGG  3          0              25000            1           1               0:03:10.684          621465127   190.99               2615          14.60           
UseCases/NeuralNetworkVGG  3          0              25000            1           1               0:03:10.578          621464546   190.78               2549          14.74           
UseCases/NeuralNetworkVGG  3          0              25000            1           1               0:02:55.902          621464572   176.19               2593          14.84           
UseCases/NeuralNetworkVGG  3          0              25000            1           1               0:03:05.151          621464793   186.43               2573          14.39           
UseCases/NeuralNetworkVGG  3          0              25000            1           1               0:03:08.355          621464678   188.62               2583          14.76           
UseCases/NeuralNetworkVGG  3          0              25000            1           1               0:03:03.312          621464848   183.59               2653          14.65           
UseCases/NeuralNetworkVGG  3          0              25000            1           1               0:03:03.845          621463729   184.04               2565          14.49           
UseCases/NeuralNetworkVGG  3          0              25000            1           1               0:03:04.382          621463224   184.68               2550          14.66           
UseCases/NeuralNetworkVGG  3          0              25000            1           1               0:02:58.464          621464649   179.76               2588          14.59           
UseCases/NeuralNetworkVGG  3          0              25000            1           2               0:03:06.125          621465415   186.42               2619          14.36           
UseCases/NeuralNetworkVGG  3          0              25000            1           2               0:03:11.163          621464050   191.45               2598          14.42           
UseCases/NeuralNetworkVGG  3          0              25000            1           2               0:03:13.082          621464748   193.37               2607          14.57           
UseCases/NeuralNetworkVGG  3          0              25000            1           2               0:03:10.815          621465424   191.25               2610          14.67           
UseCases/NeuralNetworkVGG  3          0              25000            1           2               0:03:02.457          621466347   182.65               2591          14.66           
UseCases/NeuralNetworkVGG  3          0              25000            1           2               0:03:03.727          621465662   183.92               2587          14.50           
UseCases/NeuralNetworkVGG  3          0              25000            1           2               0:03:13.571          621465387   193.86               2588          15.20           
UseCases/NeuralNetworkVGG  3          0              25000            1           2               0:03:17.382          621465228   197.87               2640          14.87           
UseCases/NeuralNetworkVGG  3          0              25000            1           2               0:02:57.111          621466315   177.32               2612          14.63           
UseCases/NeuralNetworkVGG  3          0              25000            1           2               0:03:14.152          621464615   195.37               2594          14.62           
UseCases/NeuralNetworkVGG  3          0              25000            1           5               0:03:19.481          621464301   199.81               2606          14.84           
UseCases/NeuralNetworkVGG  3          0              25000            1           5               0:03:29.177          621465390   209.47               2621          14.83           
UseCases/NeuralNetworkVGG  3          0              25000            1           5               0:03:28.909          621464636   209.24               2610          15.16           
UseCases/NeuralNetworkVGG  3          0              25000            1           5               0:03:19.474          621464739   200.71               2561          14.91           
UseCases/NeuralNetworkVGG  3          0              25000            1           5               0:03:34.901          621464883   218.13               2609          14.86           
UseCases/NeuralNetworkVGG  3          0              25000            1           5               0:03:31.829          621464164   213.05               2579          14.88           
UseCases/NeuralNetworkVGG  3          0              25000            1           5               0:03:29.018          621465357   209.26               2541          14.80           
UseCases/NeuralNetworkVGG  3          0              25000            1           5               0:03:18.390          621464611   198.58               2580          14.79           
UseCases/NeuralNetworkVGG  3          0              25000            1           5               0:03:28.445          621465265   209.68               2588          15.12           
UseCases/NeuralNetworkVGG  3          0              25000            1           5               0:03:17.561          621464844   197.79               2602          14.81           
