program  c.domain  adv.model      protocol  partysize  comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  latencies(ms)  bandwidths(Mbs)  input_size  packetdrops(%)  runtime_internal(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)  System time (s)
61       RING      semidishonest  semi2k    3          0.35          30                 1                  0              25000            100         0               1.16043              1.30                 29            171%       ~3998         13.9738         41.779           1.16
61       RING      semidishonest  semi2k    3          NA            NA                 NA                 0              25000            100         0               1.11213              1.24                 32            183%       ~3998         13.9738         41.779           1.23
61       RING      semidishonest  semi2k    3          NA            NA                 NA                 0              25000            100         0               1.00462              1.14                 30            175%       ~3998         13.9738         41.779           1.07
61       RING      semidishonest  semi2k    3          NA            NA                 NA                 0              25000            100         0               1.08368              1.21                 34            195%       ~3998         13.9738         41.779           1.25
61       RING      semidishonest  semi2k    3          NA            NA                 NA                 0              25000            100         0               1.07016              1.21                 32            193%       ~3998         13.9738         41.779           1.26
61       RING      semidishonest  semi2k    3          NA            NA                 NA                 0              25000            100         0               1.14313              1.27                 30            182%       ~3998         13.9738         41.779           1.12
61       RING      semidishonest  semi2k    3          NA            NA                 NA                 0              25000            100         0               1.09624              1.23                 34            185%       ~3998         13.9738         41.779           1.30
61       RING      semidishonest  semi2k    3          NA            NA                 NA                 0              25000            100         0               1.12092              1.26                 34            188%       ~3998         13.9738         41.779           1.32
61       RING      semidishonest  semi2k    3          NA            NA                 NA                 0              25000            100         0               1.02301              1.15                 30            205%       ~3998         13.9738         41.779           1.19
61       RING      semidishonest  semi2k    3          NA            NA                 NA                 0              25000            100         0               1.10953              1.25                 34            191%       ~3998         13.9738         41.779           1.33
61       RING      semidishonest  semi2k    3          NA            NA                 NA                 25             25000            100         0               50.6481              52.29                34            5%         ~3998         13.9738         41.779           1.51
61       RING      semidishonest  semi2k    3          NA            NA                 NA                 25             25000            100         0               50.5746              52.22                37            4%         ~3998         13.9738         41.779           1.43
61       RING      semidishonest  semi2k    3          NA            NA                 NA                 25             25000            100         0               50.5933              52.24                30            5%         ~3998         13.9738         41.779           1.39
61       RING      semidishonest  semi2k    3          NA            NA                 NA                 25             25000            100         0               50.6237              52.27                36            5%         ~3998         13.9738         41.779           1.48
61       RING      semidishonest  semi2k    3          NA            NA                 NA                 25             25000            100         0               50.6487              52.29                34            5%         ~3998         13.9738         41.779           1.53
61       RING      semidishonest  semi2k    3          NA            NA                 NA                 25             25000            100         0               50.5837              52.23                34            5%         ~3998         13.9738         41.779           1.46
61       RING      semidishonest  semi2k    3          NA            NA                 NA                 25             25000            100         0               50.649               52.30                30            4%         ~3998         13.9738         41.779           1.23
61       RING      semidishonest  semi2k    3          NA            NA                 NA                 25             25000            100         0               50.5963              52.26                35            5%         ~3998         13.9738         41.779           1.57
61       RING      semidishonest  semi2k    3          NA            NA                 NA                 25             25000            100         0               50.598               52.25                34            4%         ~3998         13.9738         41.779           1.42
61       RING      semidishonest  semi2k    3          NA            NA                 NA                 25             25000            100         0               50.6629              52.32                32            5%         ~3998         13.9738         41.779           1.42
61       RING      semidishonest  semi2k    3          NA            NA                 NA                 50             25000            100         0               100.404              103.56               37            2%         ~3998         13.9738         41.779           1.62
61       RING      semidishonest  semi2k    3          NA            NA                 NA                 50             25000            100         0               100.425              103.59               37            2%         ~3998         13.9738         41.779           1.40
61       RING      semidishonest  semi2k    3          NA            NA                 NA                 50             25000            100         0               100.304              103.47               34            2%         ~3998         13.9738         41.779           1.51
61       RING      semidishonest  semi2k    3          NA            NA                 NA                 50             25000            100         0               100.473              103.62               33            2%         ~3998         13.9738         41.779           1.63
61       RING      semidishonest  semi2k    3          NA            NA                 NA                 50             25000            100         0               100.48               103.64               34            2%         ~3998         13.9738         41.779           1.58
61       RING      semidishonest  semi2k    3          NA            NA                 NA                 50             25000            100         0               100.422              103.59               32            2%         ~3998         13.9738         41.779           1.43
61       RING      semidishonest  semi2k    3          NA            NA                 NA                 50             25000            100         0               100.454              103.61               32            2%         ~3998         13.9738         41.779           1.44
61       RING      semidishonest  semi2k    3          NA            NA                 NA                 50             25000            100         0               100.477              103.63               39            2%         ~3998         13.9738         41.779           1.53
61       RING      semidishonest  semi2k    3          NA            NA                 NA                 50             25000            100         0               100.475              103.64               34            2%         ~3998         13.9738         41.779           1.56
61       RING      semidishonest  semi2k    3          NA            NA                 NA                 50             25000            100         0               100.449              103.61               36            2%         ~3998         13.9738         41.779           1.63
61       RING      semidishonest  semi2k    3          NA            NA                 NA                 75             25000            100         0               150.111              154.77               34            1%         ~3998         13.9738         41.779           1.79
61       RING      semidishonest  semi2k    3          NA            NA                 NA                 75             25000            100         0               150.114              154.79               34            1%         ~3998         13.9738         41.779           1.71
61       RING      semidishonest  semi2k    3          NA            NA                 NA                 75             25000            100         0               150.127              154.80               37            1%         ~3998         13.9738         41.779           1.58
61       RING      semidishonest  semi2k    3          NA            NA                 NA                 75             25000            100         0               150.101              154.76               37            1%         ~3998         13.9738         41.779           1.60
61       RING      semidishonest  semi2k    3          NA            NA                 NA                 75             25000            100         0               150.111              154.79               32            1%         ~3998         13.9738         41.779           1.49
61       RING      semidishonest  semi2k    3          NA            NA                 NA                 75             25000            100         0               150.118              154.78               33            1%         ~3998         13.9738         41.779           1.55
61       RING      semidishonest  semi2k    3          NA            NA                 NA                 75             25000            100         0               150.128              154.80               37            1%         ~3998         13.9738         41.779           1.61
61       RING      semidishonest  semi2k    3          NA            NA                 NA                 75             25000            100         0               150.125              154.79               35            1%         ~3998         13.9738         41.779           1.66
61       RING      semidishonest  semi2k    3          NA            NA                 NA                 75             25000            100         0               150.128              154.80               37            1%         ~3998         13.9738         41.779           1.66
61       RING      semidishonest  semi2k    3          NA            NA                 NA                 75             25000            100         0               150.126              154.80               35            1%         ~3998         13.9738         41.779           1.63
