comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;latencies(ms);bandwidths(Mbs);input_size;preprocess;splitroles;packetdrops(%);verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
2.41;282;1;0;1;32;49;1;0;5;1000;1000;0;25000;1000;0;0;0;16;.004395;NA;.011543;.166872;.166860;.170000;4;9
2.57;281;1;0;1;32;49;1;0;5;1000;1000;0;25000;1000;0;0;0;16;.004094;NA;.011282;.213249;.213245;.220000;4;7
2.50;282;1;0;1;32;49;1;0;5;1000;1000;0;25000;1000;0;0;0;16;.006994;NA;.010041;.479361;.479350;.490000;4;3
2.54;281;1;0;1;32;49;1;0;5;1000;1000;0;25000;1000;0;0;0;16;.006787;NA;.009977;.201612;.201601;.210000;4;6
2.36;281;1;0;1;32;49;1;0;5;1000;1000;0;25000;1000;0;0;0;16;.005263;NA;.009075;.515213;.515209;.520000;4;2
2.38;282;1;0;1;32;49;1;0;5;1000;1000;0;25000;1000;0;0;0;16;.005263;NA;.011169;.527075;.527064;.530000;4;2
2.40;282;1;0;1;32;49;1;0;5;1000;1000;0;25000;1000;0;0;0;16;.007437;NA;.010351;.178457;.178446;.190000;4;8
2.40;283;1;0;1;32;49;1;0;5;1000;1000;0;25000;1000;0;0;0;16;.007705;NA;.010014;.124102;.124098;.130000;4;13
2.39;281;1;0;1;32;49;1;0;5;1000;1000;0;25000;1000;0;0;0;16;.005921;NA;.010911;.172826;.172822;.180000;4;9
2.39;282;1;0;1;32;49;1;0;5;1000;1000;0;25000;1000;0;0;0;16;.004901;NA;.011334;.095274;.095262;.100000;4;17
2.29;282;1;0;1;32;49;1;0;5;1000;1000;0;10000;1000;0;0;0;16;.005781;NA;.011326;.123449;.123438;.130000;4;12
2.40;281;1;0;1;32;49;1;0;5;1000;1000;0;10000;1000;0;0;0;16;.007614;NA;.010555;.081347;.081335;.090000;4;18
2.45;282;1;0;1;32;49;1;0;5;1000;1000;0;10000;1000;0;0;0;16;.006736;NA;.008168;.134860;.134857;.140000;4;8
2.30;282;1;0;1;32;49;1;0;5;1000;1000;0;10000;1000;0;0;0;16;.002669;NA;.011096;.202850;.202846;.210000;4;8
2.54;282;1;0;1;32;49;1;0;5;1000;1000;0;10000;1000;0;0;0;16;.006522;NA;.010943;.146191;.146159;.150000;4;9
2.57;282;1;0;1;32;49;1;0;5;1000;1000;0;10000;1000;0;0;0;16;.006904;NA;.012168;.215400;.215389;.220000;4;7
2.57;281;1;0;1;32;49;1;0;5;1000;1000;0;10000;1000;0;0;0;16;.006781;NA;.008755;.176650;.176644;.180000;4;7
2.67;281;1;0;1;32;49;1;0;5;1000;1000;0;10000;1000;0;0;0;16;.011928;NA;.009715;.082110;.082102;.090000;4;13
2.38;281;1;0;1;32;49;1;0;5;1000;1000;0;10000;1000;0;0;0;16;.006734;NA;.011358;.229620;.229607;.240000;4;7
2.57;281;1;0;1;32;49;1;0;5;1000;1000;0;10000;1000;0;0;0;16;.008025;NA;.009959;.155121;.155110;.160000;4;10
2.39;282;1;0;1;32;49;1;0;5;1000;1000;0;1000;1000;0;0;0;16;.007436;NA;.009982;.230301;.230290;.240000;4;6
2.41;282;1;0;1;32;49;1;0;5;1000;1000;0;1000;1000;0;0;0;16;.006870;NA;.010353;.090518;.090507;.100000;4;16
2.78;281;1;0;1;32;49;1;0;5;1000;1000;0;1000;1000;0;0;0;16;.006067;NA;.010555;.227178;.227173;.230000;4;6
2.40;281;1;0;1;32;49;1;0;5;1000;1000;0;1000;1000;0;0;0;16;.007496;NA;.008054;.160172;.160167;.170000;4;7
2.61;282;1;0;1;32;49;1;0;5;1000;1000;0;1000;1000;0;0;0;16;.006874;NA;.009191;.120339;.120326;.120000;4;10
2.66;283;1;0;1;32;49;1;0;5;1000;1000;0;1000;1000;0;0;0;16;.006842;NA;.009582;.033768;.033763;.040000;4;34
2.55;282;1;0;1;32;49;1;0;5;1000;1000;0;1000;1000;0;0;0;16;.006778;NA;.011493;.152543;.152533;.160000;4;11
2.67;283;1;0;1;32;49;1;0;5;1000;1000;0;1000;1000;0;0;0;16;.012132;NA;.009906;.159452;.159444;.170000;4;8
2.54;281;1;0;1;32;49;1;0;5;1000;1000;0;1000;1000;0;0;0;16;.005950;NA;.010412;.172887;.172875;.180000;4;7
2.73;281;1;0;1;32;49;1;0;5;1000;1000;0;1000;1000;0;0;0;16;.012036;NA;.007872;.147169;.147165;.160000;4;6
2.39;282;1;0;1;32;49;1;0;5;1000;1000;0;100;1000;0;0;0;16;.007207;NA;.008119;.564113;.564108;.570000;4;2
2.45;282;1;0;1;32;49;1;0;5;1000;1000;0;100;1000;0;0;0;16;.006031;NA;.008369;.564683;.564674;.570000;4;2
2.60;283;1;0;1;32;49;1;0;5;1000;1000;0;100;1000;0;0;0;16;.017514;NA;.007146;.565346;.565338;.580000;4;2
2.38;282;1;0;1;32;49;1;0;5;1000;1000;0;100;1000;0;0;0;16;.012815;NA;.007941;.534245;.534242;.550000;4;2
2.42;282;1;0;1;32;49;1;0;5;1000;1000;0;100;1000;0;0;0;16;.007218;NA;.008168;.526315;.526304;.530000;4;2
2.59;285;1;0;1;32;49;1;0;5;1000;1000;0;100;1000;0;0;0;16;.012904;NA;.007592;.471685;.471677;.480000;4;2
2.72;282;1;0;1;32;49;1;0;5;1000;1000;0;100;1000;0;0;0;16;.017446;NA;.007879;.530658;.530654;.550000;4;2
2.43;281;1;0;1;32;49;1;0;5;1000;1000;0;100;1000;0;0;0;16;.008047;NA;.008642;.490373;.490363;.500000;4;2
2.71;281;1;0;1;32;49;1;0;5;1000;1000;0;100;1000;0;0;0;16;.006326;NA;.009586;.547134;.547122;.550000;4;2
2.43;282;1;0;1;32;49;1;0;5;1000;1000;0;100;1000;0;0;0;16;.004165;NA;.008434;.214418;.214413;.220000;4;5
2.45;283;1;0;1;32;50;1;0;5;1000;1000;0;25000;1000;0;0;0;16;.005420;NA;.010799;.105927;.105915;.110000;4;14
2.45;282;1;0;1;32;50;1;0;5;1000;1000;0;25000;1000;0;0;0;16;.004643;NA;.010448;.153777;.153765;.160000;4;9
2.34;282;1;0;1;32;50;1;0;5;1000;1000;0;25000;1000;0;0;0;16;.013187;NA;.010347;.162615;.162606;.180000;4;9
2.61;282;1;0;1;32;50;1;0;5;1000;1000;0;25000;1000;0;0;0;16;.007495;NA;.012378;.155577;.155566;.160000;4;10
2.62;284;1;0;1;32;50;1;0;5;1000;1000;0;25000;1000;0;0;0;16;.012419;NA;.008927;.165280;.165272;.180000;4;7
2.59;282;1;0;1;32;50;1;0;5;1000;1000;0;25000;1000;0;0;0;16;.004680;NA;.009842;.196500;.196496;.200000;4;7
2.44;282;1;0;1;32;50;1;0;5;1000;1000;0;25000;1000;0;0;0;16;.004065;NA;.008991;.204000;.203994;.210000;4;6
2.70;283;1;0;1;32;50;1;0;5;1000;1000;0;25000;1000;0;0;0;16;.012462;NA;.009848;.161318;.161309;.170000;4;8
2.43;283;1;0;1;32;50;1;0;5;1000;1000;0;25000;1000;0;0;0;16;.007020;NA;.009144;.167475;.167464;.170000;4;7
2.60;282;1;0;1;32;50;1;0;5;1000;1000;0;25000;1000;0;0;0;16;.012513;NA;.011229;.158070;.158065;.170000;4;9
2.71;283;1;0;1;32;50;1;0;5;1000;1000;0;10000;1000;0;0;0;16;.007120;NA;.011078;.125948;.125937;.130000;4;12
2.60;283;1;0;1;32;50;1;0;5;1000;1000;0;10000;1000;0;0;0;16;.006411;NA;.012028;.116907;.116902;.120000;4;13
2.49;282;1;0;1;32;50;1;0;5;1000;1000;0;10000;1000;0;0;0;16;.003815;NA;.010246;.158933;.158922;.160000;4;9
2.43;283;1;0;1;32;50;1;0;5;1000;1000;0;10000;1000;0;0;0;16;.004881;NA;.011920;.111006;.110995;.120000;4;16
2.62;283;1;0;1;32;50;1;0;5;1000;1000;0;10000;1000;0;0;0;16;.007434;NA;.011776;.105071;.105067;.110000;4;14
2.64;282;1;0;1;32;50;1;0;5;1000;1000;0;10000;1000;0;0;0;16;.006757;NA;.010923;.194406;.194395;.200000;4;7
2.59;284;1;0;1;32;50;1;0;5;1000;1000;0;10000;1000;0;0;0;16;.018554;NA;.010164;.161275;.161267;.180000;4;9
2.59;282;1;0;1;32;50;1;0;5;1000;1000;0;10000;1000;0;0;0;16;.008052;NA;.010247;.154202;.154198;.160000;4;9
2.71;282;1;0;1;32;50;1;0;5;1000;1000;0;10000;1000;0;0;0;16;.012150;NA;.009063;.122508;.122500;.130000;4;10
2.47;283;1;0;1;32;50;1;0;5;1000;1000;0;10000;1000;0;0;0;16;.006979;NA;.010871;.167478;.167467;.170000;4;8
2.44;283;1;0;1;32;50;1;0;5;1000;1000;0;1000;1000;0;0;0;16;.006889;NA;.010112;.165812;.165806;.170000;4;9
2.31;283;1;0;1;32;50;1;0;5;1000;1000;0;1000;1000;0;0;0;16;.007450;NA;.008735;.152700;.152696;.160000;4;9
2.45;283;1;0;1;32;50;1;0;5;1000;1000;0;1000;1000;0;0;0;16;.003862;NA;.009815;.207490;.207485;.210000;4;6
2.42;283;1;0;1;32;50;1;0;5;1000;1000;0;1000;1000;0;0;0;16;.007565;NA;.012809;.202901;.202890;.210000;6;9
2.74;282;1;0;1;32;50;1;0;5;1000;1000;0;1000;1000;0;0;0;16;.006933;NA;.011357;.172525;.172514;.180000;4;8
2.66;283;1;0;1;32;50;1;0;5;1000;1000;0;1000;1000;0;0;0;16;.017767;NA;.009679;.173200;.173182;.190000;4;7
2.53;283;1;0;1;32;50;1;0;5;1000;1000;0;1000;1000;0;0;0;16;.013343;NA;.008448;.164448;.164440;.180000;4;8
2.48;284;1;0;1;32;50;1;0;5;1000;1000;0;1000;1000;0;0;0;16;.012478;NA;.011455;.218863;.218852;.230000;4;6
2.48;284;1;0;1;32;50;1;0;5;1000;1000;0;1000;1000;0;0;0;16;.007809;NA;.009069;.168322;.168314;.170000;4;8
2.58;284;1;0;1;32;50;1;0;5;1000;1000;0;1000;1000;0;0;0;16;.012479;NA;.009854;.158248;.158244;.170000;4;8
2.73;283;1;0;1;32;50;1;0;5;1000;1000;0;100;1000;0;0;0;16;.004809;NA;.010092;.227866;.227861;.230000;4;6
2.64;282;1;0;1;32;50;1;0;5;1000;1000;0;100;1000;0;0;0;16;.005920;NA;.009256;.218045;.218041;.220000;4;6
2.56;282;1;0;1;32;50;1;0;5;1000;1000;0;100;1000;0;0;0;16;.012292;NA;.008182;.217788;.217780;.230000;4;5
2.63;282;1;0;1;32;50;1;0;5;1000;1000;0;100;1000;0;0;0;16;.007592;NA;.008825;.238987;.238976;.250000;4;6
2.67;282;1;0;1;32;50;1;0;5;1000;1000;0;100;1000;0;0;0;16;.007110;NA;.009939;.277166;.277155;.280000;4;5
2.69;283;1;0;1;32;50;1;0;5;1000;1000;0;100;1000;0;0;0;16;.012444;NA;.009119;.271229;.271219;.280000;4;5
2.64;283;1;0;1;32;50;1;0;5;1000;1000;0;100;1000;0;0;0;16;.003781;NA;.009451;.219923;.219918;.220000;4;6
2.48;283;1;0;1;32;50;1;0;5;1000;1000;0;100;1000;0;0;0;16;.012490;NA;.009396;.230425;.230415;.240000;4;5
2.53;283;1;0;1;32;50;1;0;5;1000;1000;0;100;1000;0;0;0;16;.013112;NA;.008508;.226738;.226730;.240000;4;6
2.44;282;1;0;1;32;50;1;0;5;1000;1000;0;100;1000;0;0;0;16;.017914;NA;.009367;.262919;.262911;.280000;4;4
2.90;304;1;0;1;32;51;1;0;5;1000;1000;0;25000;1000;0;0;0;16;.007559;NA;.015540;.104853;.104842;.110000;4;18
2.95;304;1;0;1;32;51;1;0;5;1000;1000;0;25000;1000;0;0;0;16;.007355;NA;.012529;.156935;.156932;.160000;4;10
3.20;305;1;0;1;32;51;1;0;5;1000;1000;0;25000;1000;0;0;0;16;.007513;NA;.015120;.200532;.200520;.210000;4;9
3.16;304;1;0;1;32;51;1;0;5;1000;1000;0;25000;1000;0;0;0;16;.012776;NA;.012673;.195088;.195080;.210000;4;8
2.91;303;1;0;1;32;51;1;0;5;1000;1000;0;25000;1000;0;0;0;16;.008185;NA;.014054;.099649;.099638;.110000;4;18
2.92;304;1;0;1;32;51;1;0;5;1000;1000;0;25000;1000;0;0;0;16;.007634;NA;.014343;.153497;.153486;.160000;4;12
2.95;303;1;0;1;32;51;1;0;5;1000;1000;0;25000;1000;0;0;0;16;.005060;NA;.014785;.055581;.055569;.060000;4;32
3.16;304;1;0;1;32;51;1;0;5;1000;1000;0;25000;1000;0;0;0;16;.005764;NA;.014505;.205696;.205692;.210000;4;9
2.99;305;1;0;1;32;51;1;0;5;1000;1000;0;25000;1000;0;0;0;16;.007568;NA;.014922;.146601;.146597;.150000;4;12
3.09;304;1;0;1;32;51;1;0;5;1000;1000;0;25000;1000;0;0;0;16;.006259;NA;.015574;.188341;.188330;.190000;4;10
2.99;304;1;0;1;32;51;1;0;5;1000;1000;0;10000;1000;0;0;0;16;.007461;NA;.014889;.196490;.196479;.200000;4;10
3.04;304;1;0;1;32;51;1;0;5;1000;1000;0;10000;1000;0;0;0;16;.007519;NA;.014285;.149241;.149236;.160000;4;12
3.07;305;1;0;1;32;51;1;0;5;1000;1000;0;10000;1000;0;0;0;16;.007862;NA;.014014;.112661;.112647;.120000;4;16
3.17;304;1;0;1;32;51;1;0;5;1000;1000;0;10000;1000;0;0;0;16;.005415;NA;.015095;.111610;.111606;.120000;4;16
3.13;304;1;0;1;32;51;1;0;5;1000;1000;0;10000;1000;0;0;0;16;.007556;NA;.014757;.194290;.194286;.200000;4;9
3.06;303;1;0;1;32;51;1;0;5;1000;1000;0;10000;1000;0;0;0;16;.005214;NA;.015805;.199679;.199668;.200000;4;10
3.06;304;1;0;1;32;51;1;0;5;1000;1000;0;10000;1000;0;0;0;16;.007341;NA;.008931;.151797;.151793;.160000;5;8
3.20;305;1;0;1;32;51;1;0;5;1000;1000;0;10000;1000;0;0;0;16;.007993;NA;.012479;.159529;.159523;.170000;4;11
3.16;304;1;0;1;32;51;1;0;5;1000;1000;0;10000;1000;0;0;0;16;.007308;NA;.010217;.148059;.148051;.150000;4;10
3.09;305;1;0;1;32;51;1;0;5;1000;1000;0;10000;1000;0;0;0;16;.008262;NA;.015335;.160410;.160398;.170000;5;12
2.98;304;1;0;1;32;51;1;0;5;1000;1000;0;1000;1000;0;0;0;16;.014365;NA;.011995;.158575;.158572;.170000;4;11
2.91;305;1;0;1;32;51;1;0;5;1000;1000;0;1000;1000;0;0;0;16;.006178;NA;.012247;.210429;.210408;.220000;4;8
2.80;305;1;0;1;32;51;1;0;5;1000;1000;0;1000;1000;0;0;0;16;.006423;NA;.014221;.146034;.146022;.150000;4;13
3.02;305;1;0;1;32;51;1;0;5;1000;1000;0;1000;1000;0;0;0;16;.008987;NA;.014027;.157054;.157047;.160000;4;11
3.16;304;1;0;1;32;51;1;0;5;1000;1000;0;1000;1000;0;0;0;16;.012347;NA;.009502;.204912;.204898;.220000;4;6
2.95;305;1;0;1;32;51;1;0;5;1000;1000;0;1000;1000;0;0;0;16;.018261;NA;.009938;.160342;.160335;.180000;4;8
3.05;305;1;0;1;32;51;1;0;5;1000;1000;0;1000;1000;0;0;0;16;.007509;NA;.014467;.207476;.207469;.210000;4;9
2.93;304;1;0;1;32;51;1;0;5;1000;1000;0;1000;1000;0;0;0;16;.005692;NA;.013558;.160572;.160560;.160000;4;10
3.01;305;1;0;1;32;51;1;0;5;1000;1000;0;1000;1000;0;0;0;16;.006048;NA;.013037;.162567;.162556;.170000;4;11
3.12;305;1;0;1;32;51;1;0;5;1000;1000;0;1000;1000;0;0;0;16;.012962;NA;.011853;.155338;.155327;.170000;5;10
3.07;304;1;0;1;32;51;1;0;5;1000;1000;0;100;1000;0;0;0;16;.017479;NA;.007480;.287898;.287892;.300000;5;3
3.06;305;1;0;1;32;51;1;0;5;1000;1000;0;100;1000;0;0;0;16;.007487;NA;.010517;.212986;.212975;.220000;5;7
2.80;304;1;0;1;32;51;1;0;5;1000;1000;0;100;1000;0;0;0;16;.007593;NA;.012818;.208852;.208842;.220000;5;9
2.89;305;1;0;1;32;51;1;0;5;1000;1000;0;100;1000;0;0;0;16;.007397;NA;.011169;.210217;.210212;.220000;5;7
2.90;305;1;0;1;32;51;1;0;5;1000;1000;0;100;1000;0;0;0;16;.007103;NA;.010878;.214719;.214708;.220000;5;7
2.98;304;1;0;1;32;51;1;0;5;1000;1000;0;100;1000;0;0;0;16;.012918;NA;.009396;.244348;.244345;.260000;5;6
2.92;304;1;0;1;32;51;1;0;5;1000;1000;0;100;1000;0;0;0;16;.008261;NA;.011821;.241541;.241529;.250000;5;7
3.50;305;1;0;1;32;51;1;0;5;1000;1000;0;100;1000;0;0;0;16;.012921;NA;.010804;.206336;.206328;.220000;5;7
2.90;305;1;0;1;32;51;1;0;5;1000;1000;0;100;1000;0;0;0;16;.012969;NA;.011603;.251106;.251095;.260000;5;6
2.92;306;1;0;1;32;51;1;0;5;1000;1000;0;100;1000;0;0;0;16;.006245;NA;.011564;.251740;.251728;.260000;5;6
