program  protocol     partysize  latencies(ms)  bandwidths(Mbs)  input_size  packetdrops(%)  runtime_internal(ms)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  ALLdataSent(MB)  AllDataRec(MB)  ALLmessagesSent  AllMessagesRec
auction  boolean_gmw  3          0              25000            50          0               275157.633            344.00               68550         1043       1071.333         1236.372        9542229          9542229
auction  boolean_gmw  3          0              25000            50          0               263956.688            333.29               68478         1085       1071.333         1236.372        9542229          9542229
auction  boolean_gmw  3          0              25000            50          0               277308.504            346.63               68885         1083       1071.333         1236.372        9542229          9542229
auction  boolean_gmw  3          0              25000            50          0               256973.076            326.13               69237         1136       1071.333         1236.372        9542229          9542229
auction  boolean_gmw  3          0              25000            50          0               271448.769            337.77               69124         1125       1071.333         1236.372        9542229          9542229
auction  boolean_gmw  3          0              25000            50          0               267258.248            333.66               69020         1100       1071.333         1236.372        9542229          9542229
auction  boolean_gmw  3          0              25000            50          0               259912.391            330.17               69091         1130       1071.333         1236.372        9542229          9542229
auction  boolean_gmw  3          0              25000            50          0               273232.689            343.07               69327         1056       1071.333         1236.372        9542229          9542229
auction  boolean_gmw  3          0              25000            50          0               278958.150            348.54               69072         1033       1071.333         1236.372        9542229          9542229
auction  boolean_gmw  3          0              25000            50          0               247993.521            317.96               69258         1145       1071.333         1236.372        9542229          9542229
auction  boolean_gmw  3          0              25000            50          1               257820.976            328.22               72669         1079       1071.333         1236.372        9542229          9542229
auction  boolean_gmw  3          0              25000            50          1               270112.876            336.69               73265         1066       1071.333         1236.372        9542229          9542229
auction  boolean_gmw  3          0              25000            50          1               266263.959            336.31               74733         1026       1071.333         1236.372        9542229          9542229
auction  boolean_gmw  3          0              25000            50          1               274695.246            345.88               74726         1007       1071.333         1236.372        9542229          9542229
auction  boolean_gmw  3          0              25000            50          1               281356.831            351.20               72912         1068       1071.333         1236.372        9542229          9542229
auction  boolean_gmw  3          0              25000            50          1               273138.076            342.87               72061         1068       1071.333         1236.372        9542229          9542229
auction  boolean_gmw  3          0              25000            50          1               262301.383            332.39               72256         1078       1071.333         1236.372        9542229          9542229
auction  boolean_gmw  3          0              25000            50          1               258185.541            328.45               74278         1084       1071.333         1236.372        9542229          9542229
auction  boolean_gmw  3          0              25000            50          1               271599.819            341.43               72218         1109       1071.333         1236.372        9542229          9542229
auction  boolean_gmw  3          0              25000            50          1               265228.893            334.51               72322         1103       1071.333         1236.372        9542229          9542229
auction  boolean_gmw  3          0              25000            50          2               373461.145            446.13               95243         855        1071.333         1236.372        9542229          9542229
auction  boolean_gmw  3          0              25000            50          2               399352.848            471.61               96597         854        1071.333         1236.372        9542229          9542229
auction  boolean_gmw  3          0              25000            50          2               336767.257            408.92               89623         966        1071.333         1236.372        9542229          9542229
auction  boolean_gmw  3          0              25000            50          2               335094.126            407.69               91126         933        1071.333         1236.372        9542229          9542229
auction  boolean_gmw  3          0              25000            50          2               299187.004            370.39               84223         959        1071.333         1236.372        9542229          9542229
auction  boolean_gmw  3          0              25000            50          2               385235.084            457.35               97608         871        1071.333         1236.372        9542229          9542229
auction  boolean_gmw  3          0              25000            50          2               391540.596            463.89               97327         878        1071.333         1236.372        9542229          9542229
auction  boolean_gmw  3          0              25000            50          2               376862.927            449.53               96622         856        1071.333         1236.372        9542229          9542229
auction  boolean_gmw  3          0              25000            50          2               367410.455            439.46               93205         848        1071.333         1236.372        9542229          9542229
auction  boolean_gmw  3          0              25000            50          2               342155.287            413.74               88839         905        1071.333         1236.372        9542229          9542229
auction  boolean_gmw  3          0              25000            50          5               576481.456            651.60               118439        652        1071.333         1236.372        9542229          9542229
auction  boolean_gmw  3          0              25000            50          5               621809.368            694.05               119771        616        1071.333         1236.372        9542229          9542229
auction  boolean_gmw  3          0              25000            50          5               590500.051            664.42               118588        645        1071.333         1236.372        9542229          9542229
auction  boolean_gmw  3          0              25000            50          5               568217.828            637.77               119030        666        1071.333         1236.372        9542229          9542229
auction  boolean_gmw  3          0              25000            50          5               582090.449            654.18               120021        649        1071.333         1236.372        9542229          9542229
auction  boolean_gmw  3          0              25000            50          5               596460.142            671.35               119400        640        1071.333         1236.372        9542229          9542229
auction  boolean_gmw  3          0              25000            50          5               576974.811            652.84               119329        649        1071.333         1236.372        9542229          9542229
auction  boolean_gmw  3          0              25000            50          5               592148.950            666.05               117375        641        1071.333         1236.372        9542229          9542229
auction  boolean_gmw  3          0              25000            50          5               582610.323            654.23               118906        647        1071.333         1236.372        9542229          9542229
auction  boolean_gmw  3          0              25000            50          5               583146.031            655.61               116966        639        1071.333         1236.372        9542229          9542229
