comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  latencies(ms)  bandwidths(Mbs)  input_size  preprocess  splitroles  packetdrops(%)  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
2.63          279                1                  0    1        32        59        1         0         5         10000     10000     0              25000            300         0           0           0               16            .007005      NA          .035678           5.415973            5.415966           5.420000             4             0
2.34          279                1                  0    1        32        59        1         0         5         10000     10000     0              25000            300         0           0           0               16            .007280      NA          .036513           5.469507            5.469494           5.480000             4             0
2.33          279                1                  0    1        32        59        1         0         5         10000     10000     0              25000            300         0           0           0               16            .007227      NA          .035749           4.978241            4.978235           4.980000             4             0
2.31          280                1                  0    1        32        59        1         0         5         10000     10000     0              25000            300         0           0           0               16            .007510      NA          .036857           5.632887            5.632874           5.640000             4             0
2.45          279                1                  0    1        32        59        1         0         5         10000     10000     0              25000            300         0           0           0               16            .007194      NA          .039877           4.902823            4.902818           4.910000             4             0
2.50          279                1                  0    1        32        59        1         0         5         10000     10000     0              25000            300         0           0           0               16            .006796      NA          .036834           5.249619            5.249606           5.260000             4             0
2.32          279                1                  0    1        32        59        1         0         5         10000     10000     0              25000            300         0           0           0               16            .007290      NA          .034771           5.339814            5.339802           5.350000             4             0
2.45          280                1                  0    1        32        59        1         0         5         10000     10000     0              25000            300         0           0           0               16            .007322      NA          .040146           5.412185            5.412171           5.420000             4             0
2.56          279                1                  0    1        32        59        1         0         5         10000     10000     0              25000            300         0           0           0               16            .017921      NA          .031383           5.285092            5.285084           5.300000             4             0
2.33          279                1                  0    1        32        59        1         0         5         10000     10000     0              25000            300         0           0           0               16            .005857      NA          .038713           5.320246            5.320233           5.330000             4             0
2.48          279                1                  0    1        32        59        1         0         5         10000     10000     0              10000            300         0           0           0               16            .007299      NA          .036339           5.076257            5.076236           5.080000             4             0
2.58          280                1                  0    1        32        59        1         0         5         10000     10000     0              10000            300         0           0           0               16            .023324      NA          .031717           5.091874            5.091865           5.110000             4             0
2.33          280                1                  0    1        32        59        1         0         5         10000     10000     0              10000            300         0           0           0               16            .007695      NA          .035472           5.096796            5.096791           5.100000             4             0
2.42          279                1                  0    1        32        59        1         0         5         10000     10000     0              10000            300         0           0           0               16            .017529      NA          .028699           5.468011            5.468001           5.480000             4             0
2.50          278                1                  0    1        32        59        1         0         5         10000     10000     0              10000            300         0           0           0               16            .007231      NA          .038904           5.155170            5.155159           5.160000             4             0
2.35          280                1                  0    1        32        59        1         0         5         10000     10000     0              10000            300         0           0           0               16            .007289      NA          .039610           5.258450            5.258445           5.270000             4             0
2.53          280                1                  0    1        32        59        1         0         5         10000     10000     0              10000            300         0           0           0               16            .007805      NA          .035501           5.357194            5.357182           5.360000             4             0
2.33          279                1                  0    1        32        59        1         0         5         10000     10000     0              10000            300         0           0           0               16            .008107      NA          .036238           5.491109            5.491097           5.500000             4             0
2.50          280                1                  0    1        32        59        1         0         5         10000     10000     0              10000            300         0           0           0               16            .007308      NA          .034461           5.234785            5.234774           5.240000             4             0
2.36          280                1                  0    1        32        59        1         0         5         10000     10000     0              10000            300         0           0           0               16            .005884      NA          .036113           5.357132            5.357127           5.360000             4             0
2.45          280                1                  0    1        32        59        1         0         5         10000     10000     0              1000             300         0           0           0               16            .008225      NA          .036676           5.656391            5.656378           5.660000             4             0
2.34          283                1                  0    1        32        59        1         0         5         10000     10000     0              1000             300         0           0           0               16            .007725      NA          .035472           5.336622            5.336617           5.340000             4             0
2.32          279                1                  0    1        32        59        1         0         5         10000     10000     0              1000             300         0           0           0               16            .023459      NA          .035246           5.704311            5.704292           5.730000             4             0
2.34          279                1                  0    1        32        59        1         0         5         10000     10000     0              1000             300         0           0           0               16            .006227      NA          .037952           5.437754            5.437749           5.440000             4             0
2.35          279                1                  0    1        32        59        1         0         5         10000     10000     0              1000             300         0           0           0               16            .017927      NA          .030249           5.226866            5.226858           5.240000             4             0
2.36          278                1                  0    1        32        59        1         0         5         10000     10000     0              1000             300         0           0           0               16            .007178      NA          .039189           5.670238            5.670227           5.680000             4             0
2.34          280                1                  0    1        32        59        1         0         5         10000     10000     0              1000             300         0           0           0               16            .007301      NA          .035539           5.105542            5.105530           5.110000             4             0
2.55          279                1                  0    1        32        59        1         0         5         10000     10000     0              1000             300         0           0           0               16            .018325      NA          .031332           5.451443            5.451434           5.470000             4             0
2.58          279                1                  0    1        32        59        1         0         5         10000     10000     0              1000             300         0           0           0               16            .005564      NA          .039972           5.832507            5.832496           5.840000             4             0
2.55          280                1                  0    1        32        59        1         0         5         10000     10000     0              1000             300         0           0           0               16            .008376      NA          .034613           5.557659            5.557648           5.570000             4             0
2.32          279                1                  0    1        32        59        1         0         5         10000     10000     0              100              300         0           0           0               16            .006151      NA          .032045           5.457891            5.457880           5.460000             4             0
2.52          281                1                  0    1        32        59        1         0         5         10000     10000     0              100              300         0           0           0               16            .006027      NA          .029810           5.185816            5.185795           5.190000             4             0
2.59          282                1                  0    1        32        59        1         0         5         10000     10000     0              100              300         0           0           0               16            .005672      NA          .029597           4.961828            4.961821           4.970000             4             0
2.50          280                1                  0    1        32        59        1         0         5         10000     10000     0              100              300         0           0           0               16            .018008      NA          .026250           5.550434            5.550426           5.570000             4             0
2.34          280                1                  0    1        32        59        1         0         5         10000     10000     0              100              300         0           0           0               16            .012885      NA          .030261           5.021320            5.021299           5.030000             4             0
2.34          279                1                  0    1        32        59        1         0         5         10000     10000     0              100              300         0           0           0               16            .007781      NA          .023852           5.164745            5.164737           5.170000             4             0
2.48          278                1                  0    1        32        59        1         0         5         10000     10000     0              100              300         0           0           0               16            .007042      NA          .029025           5.249460            5.249453           5.260000             4             0
2.43          279                1                  0    1        32        59        1         0         5         10000     10000     0              100              300         0           0           0               16            .008870      NA          .028957           5.650018            5.650006           5.660000             4             0
2.33          280                1                  0    1        32        59        1         0         5         10000     10000     0              100              300         0           0           0               16            .007926      NA          .027544           5.377254            5.377249           5.390000             4             0
2.58          279                1                  0    1        32        59        1         0         5         10000     10000     0              100              300         0           0           0               16            .018044      NA          .024054           5.299378            5.299370           5.320000             4             0
2.38          279                1                  0    1        32        60        1         0         5         10000     10000     0              25000            300         0           0           0               16            .008463      NA          .029592           4.600356            4.600351           4.610000             4             0
2.54          280                1                  0    1        32        60        1         0         5         10000     10000     0              25000            300         0           0           0               16            .007437      NA          .030017           4.557670            4.557657           4.560000             4             0
2.36          281                1                  0    1        32        60        1         0         5         10000     10000     0              25000            300         0           0           0               16            .008504      NA          .028166           4.616514            4.616503           4.630000             4             0
2.64          281                1                  0    1        32        60        1         0         5         10000     10000     0              25000            300         0           0           0               16            .013045      NA          .029718           4.521065            4.521060           4.530000             4             0
2.39          280                1                  0    1        32        60        1         0         5         10000     10000     0              25000            300         0           0           0               16            .006535      NA          .028240           4.563989            4.563984           4.570000             4             0
2.82          282                1                  0    1        32        60        1         0         5         10000     10000     0              25000            300         0           0           0               16            .008163      NA          .021203           4.644097            4.644093           4.650000             4             0
2.37          280                1                  0    1        32        60        1         0         5         10000     10000     0              25000            300         0           0           0               16            .004644      NA          .030780           4.583522            4.583518           4.590000             4             0
2.38          280                1                  0    1        32        60        1         0         5         10000     10000     0              25000            300         0           0           0               16            .004263      NA          .027641           4.601582            4.601570           4.610000             4             0
2.62          280                1                  0    1        32        60        1         0         5         10000     10000     0              25000            300         0           0           0               16            .007066      NA          .028171           4.698466            4.698455           4.710000             4             0
