program  protocol     partysize  latencies(ms)  bandwidths(Mbs)  input_size  packetdrops(%)  runtime_internal(ms)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  ALLdataSent(MB)  AllDataRec(MB)  ALLmessagesSent  AllMessagesRec  multTripPresetup  multTripSetup  sharedPowerPresetup  sharedPowerSetup  sharedBitPresetup  sharedBitSetup  baseOT  otExtension  kk13OtExtension  preprocessingTime  gatesSetup  gatesOnline
psi      boolean_gmw  3          25             25000            100         0               12676.277             13.47                1219          258        10.705           13.879          44796            44796           59.566            235.781        18.183               18.183            364.988            364.988         0.000   Setup        Extension        1242.173           19.913      11400.131
psi      boolean_gmw  3          25             25000            100         0               12989.990             13.76                1221          214        10.705           13.879          44796            44796           56.704            297.387        18.087               18.087            425.388            425.388         0.000   Setup        Extension        1282.817           21.759      11672.559
psi      boolean_gmw  3          25             25000            100         0               14332.247             15.12                1225          232        10.705           13.879          44796            44796           57.909            246.426        19.560               19.560            378.849            378.849         0.000   Setup        Extension        1239.046           21.869      13053.258
psi      boolean_gmw  3          25             25000            100         0               12862.671             13.65                1231          234        10.705           13.879          44796            44796           57.335            234.129        17.630               17.630            364.038            364.038         0.000   Setup        Extension        1248.970           21.806      11576.942
psi      boolean_gmw  3          25             25000            100         0               15694.572             16.49                1233          210        10.705           13.879          44796            44796           57.527            275.814        18.796               18.796            414.023            414.023         0.000   Setup        Extension        1262.338           22.139      14394.653
psi      boolean_gmw  3          25             25000            100         0               14186.532             14.97                1222          254        10.705           13.879          44796            44796           58.671            344.130        18.241               18.241            481.818            481.818         0.000   Setup        Extension        1290.269           21.867      12859.828
psi      boolean_gmw  3          50             25000            100         0               22091.784             23.05                1222          162        10.705           13.879          44796            44796           57.933            436.997        19.058               19.058            693.157            693.157         0.000   Setup        Extension        2113.038           21.847      19945.116
psi      boolean_gmw  3          50             25000            100         0               23464.646             24.43                1230          169        10.705           13.879          44796            44796           55.026            407.623        18.045               18.045            680.298            680.298         0.000   Setup        Extension        2095.106           21.822      21330.246
psi      boolean_gmw  3          50             25000            100         0               22148.188             23.11                1219          160        10.705           13.879          44796            44796           54.684            423.789        17.973               17.973            686.251            686.251         0.000   Setup        Extension        2103.801           21.666      20010.877
psi      boolean_gmw  3          50             25000            100         0               21443.980             22.42                1224          148        10.705           13.879          44796            44796           57.278            433.121        18.539               18.539            689.161            689.161         0.000   Setup        Extension        2078.589           21.179      19330.406
psi      boolean_gmw  3          50             25000            100         0               22260.402             23.25                1223          142        10.705           13.879          44796            44796           58.243            440.944        18.187               18.187            697.768            697.768         0.000   Setup        Extension        2099.245           21.748      20127.452
psi      boolean_gmw  3          50             25000            100         0               23242.204             24.21                1219          141        10.705           13.879          44796            44796           57.295            452.028        18.542               18.542            709.459            709.459         0.000   Setup        Extension        2091.517           21.619      21113.429
psi      boolean_gmw  3          50             25000            100         0               24019.702             24.97                1230          132        10.705           13.879          44796            44796           58.217            485.230        19.609               19.609            741.462            741.462         0.000   Setup        Extension        2162.995           21.444      21816.889
psi      boolean_gmw  3          50             25000            100         0               21918.920             22.89                1233          156        10.705           13.879          44796            44796           56.606            414.021        18.256               18.256            673.410            673.410         0.000   Setup        Extension        2123.847           21.809      19760.461
psi      boolean_gmw  3          50             25000            100         0               21738.200             22.70                1221          134        10.705           13.879          44796            44796           56.423            413.723        17.533               17.533            669.815            669.815         0.000   Setup        Extension        2085.285           21.229      19618.365
psi      boolean_gmw  3          50             25000            100         0               22377.169             23.37                1224          148        10.705           13.879          44796            44796           57.117            312.686        19.351               19.351            583.701            583.701         0.000   Setup        Extension        2101.393           21.712      20241.001
psi      boolean_gmw  3          75             25000            100         0               31205.914             32.33                1224          108        10.705           13.879          44796            44796           35.039            585.053        15.906               15.906            993.493            993.493         0.000   Setup        Extension        3004.755           21.858      28166.358
psi      boolean_gmw  3          75             25000            100         0               30208.242             31.35                1221          111        10.705           13.879          44796            44796           47.131            625.524        17.497               17.497            1007.046           1007.046        0.000   Setup        Extension        3016.672           20.479      27159.173
psi      boolean_gmw  3          75             25000            100         0               32466.922             33.61                1231          90         10.705           13.879          44796            44796           57.911            581.074        20.924               20.924            1000.389           1000.389        0.000   Setup        Extension        2978.302           21.655      29452.039
psi      boolean_gmw  3          75             25000            100         0               30513.083             31.66                1222          101        10.705           13.879          44796            44796           56.483            553.284        16.961               16.961            955.883            955.883         0.000   Setup        Extension        2974.650           22.016      27500.098
psi      boolean_gmw  3          75             25000            100         0               30331.297             31.47                1228          121        10.705           13.879          44796            44796           57.858            647.032        18.570               18.570            1028.048           1028.048        0.000   Setup        Extension        3046.788           21.636      27246.408
psi      boolean_gmw  3          75             25000            100         0               31335.693             32.51                1225          105        10.705           13.879          44796            44796           58.871            595.799        18.688               18.688            980.881            980.881         0.000   Setup        Extension        2957.001           21.828      28343.161
psi      boolean_gmw  3          75             25000            100         0               31138.752             32.28                1225          110        10.705           13.879          44796            44796           58.687            584.541        18.825               18.825            966.361            966.361         0.000   Setup        Extension        2943.438           21.105      28159.960
psi      boolean_gmw  3          75             25000            100         0               29890.571             31.03                1218          95         10.705           13.879          44796            44796           58.899            464.781        17.268               17.268            881.180            881.180         0.000   Setup        Extension        2975.369           21.686      26883.054
psi      boolean_gmw  3          75             25000            100         0               31305.795             32.44                1218          102        10.705           13.879          44796            44796           58.317            642.380        17.443               17.443            1021.559           1021.559        0.000   Setup        Extension        3046.062           20.136      28228.857
psi      boolean_gmw  3          75             25000            100         0               31039.468             32.16                1225          110        10.705           13.879          44796            44796           58.741            623.760        17.559               17.559            1008.144           1008.144        0.000   Setup        Extension        3035.538           21.810      27966.386
