comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;latencies(ms);bandwidths(Mbs);input_size;preprocess;splitroles;packetdrops(%);verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
0.02;3;1;0;4;512;46;1;0;5;10000;10000;0;25000;1;0;1;0;1;.000492;NA;.000094;.000177;.000263;.000833;3;487
0.02;3;1;0;4;512;46;1;0;5;10000;10000;0;25000;1;1;1;0;1;.000691;.000184;.000050;.000113;.000235;.000833;3;434
0.02;3;1;0;4;512;46;1;0;5;10000;10000;0;25000;1;0;1;0;1;.000251;NA;.000064;.000089;.000155;.000416;3;538
0.02;3;1;0;4;512;46;1;0;5;10000;10000;0;25000;1;1;1;0;1;.000935;.000032;.000038;.000100;.000229;.001250;3;336
0.02;3;1;0;4;512;46;1;0;5;10000;10000;0;25000;1;0;1;0;1;.000265;NA;.000071;.000123;.000195;.000416;3;568
0.02;3;1;0;4;512;46;1;0;5;10000;10000;0;25000;1;1;1;0;1;.000492;.000161;.000049;.000114;.000197;.000833;3;476
0.02;3;1;0;4;512;46;1;0;5;10000;10000;0;25000;1;0;1;0;1;.000261;NA;.000060;.000211;.000317;.000833;3;457
0.02;3;1;0;4;512;46;1;0;5;10000;10000;0;25000;1;1;1;0;1;.000464;.000025;.000046;.000082;.000289;.000833;3;454
0.02;3;1;0;4;512;46;1;0;5;10000;10000;0;25000;1;0;1;0;1;.000285;NA;.000084;.000120;.000200;.000833;3;635
0.02;3;1;0;4;512;46;1;0;5;10000;10000;0;25000;1;1;1;0;1;.000472;.000015;.000052;.000090;.000164;.000833;3;518
0.02;3;1;0;4;512;46;1;0;5;10000;10000;0;25000;1;0;1;0;1;.000260;NA;.000068;.000144;.000217;.000416;3;566
0.02;3;1;0;4;512;46;1;0;5;10000;10000;0;25000;1;1;1;0;1;.000390;.000017;.000058;.000089;.000173;.000833;3;609
0.02;3;1;0;4;512;46;1;0;5;10000;10000;0;25000;1;0;1;0;1;.000479;NA;.000059;.000152;.000286;.000833;3;440
0.02;3;1;0;4;512;46;1;0;5;10000;10000;0;25000;1;1;1;0;1;.000485;.000019;.000054;.000082;.000168;.000833;3;541
0.02;3;1;0;4;512;46;1;0;5;10000;10000;0;25000;1;0;1;0;1;.000493;NA;.000075;.000147;.000249;.000833;3;463
