program  c.domain  adv.model   protocol   partysize  comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  latencies(ms)  bandwidths(Mbs)  input_size  packetdrops(%)  runtime_internal(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)  System time (s)
65       RING      semihonest  rep4-ring  4          34.84         802                1                  0              25000            64          0               1.07306              1.74                 582           1566%      ~17302        183.763         512.646          1.51
65       RING      semihonest  rep4-ring  4          NA            NA                 NA                 0              25000            64          0               1.19259              1.87                 579           1503%      ~17302        183.763         512.646          1.23
65       RING      semihonest  rep4-ring  4          NA            NA                 NA                 0              25000            64          0               1.18537              1.87                 581           1507%      ~17302        183.763         512.646          1.27
65       RING      semihonest  rep4-ring  4          NA            NA                 NA                 0              25000            64          0               1.27693              2.01                 580           1526%      ~17302        183.763         512.646          2.58
65       RING      semihonest  rep4-ring  4          NA            NA                 NA                 0              25000            64          0               1.15716              1.81                 579           1614%      ~17302        183.763         512.646          2.24
65       RING      semihonest  rep4-ring  4          NA            NA                 NA                 0              25000            64          0               1.14635              1.84                 582           1559%      ~17302        183.763         512.646          2.21
65       RING      semihonest  rep4-ring  4          NA            NA                 NA                 0              25000            64          0               1.11361              1.77                 585           1526%      ~17302        183.763         512.646          1.55
65       RING      semihonest  rep4-ring  4          NA            NA                 NA                 0              25000            64          0               1.30436              2.02                 579           1420%      ~17302        183.763         512.646          1.96
65       RING      semihonest  rep4-ring  4          NA            NA                 NA                 0              25000            64          0               1.26598              1.99                 585           1445%      ~17302        183.763         512.646          1.86
65       RING      semihonest  rep4-ring  4          NA            NA                 NA                 0              25000            64          0               1.09928              1.76                 583           1572%      ~17302        183.763         512.646          1.63
