program;protocol;partysize;latencies(ms);bandwidths(Mbs);input_size;packetdrops(%);runtime_internal(ms);runtime_external(s);peakRAM(MiB);jobCPU(%);ALLdataSent(MB);AllDataRec(MB);ALLmessagesSent;AllMessagesRec
psi;boolean_gmw;3;0;25000;100;0;5602.041;9.22;1216;409;10.705;13.879;44796;44796
psi;boolean_gmw;3;0;25000;100;0;4603.137;8.22;1213;324;10.705;13.879;44796;44796
psi;boolean_gmw;3;0;25000;100;0;6679.338;7.29;1219;518;10.705;13.879;44796;44796
psi;boolean_gmw;3;0;25000;100;0;4062.674;7.71;1210;357;10.705;13.879;44796;44796
psi;boolean_gmw;3;0;25000;100;0;6969.871;10.58;1216;273;10.705;13.879;44796;44796
psi;boolean_gmw;3;0;25000;100;0;4673.031;8.30;1213;381;10.705;13.879;44796;44796
psi;boolean_gmw;3;0;25000;100;0;4920.884;8.54;1219;368;10.705;13.879;44796;44796
psi;boolean_gmw;3;0;25000;100;0;4666.608;8.28;1210;348;10.705;13.879;44796;44796
psi;boolean_gmw;3;0;25000;100;0;4721.120;8.32;1210;361;10.705;13.879;44796;44796
psi;boolean_gmw;3;0;25000;100;0;5360.715;8.99;1219;357;10.705;13.879;44796;44796
psi;boolean_gmw;3;0;25000;100;1;5551.622;9.39;1215;324;10.705;13.879;44796;44796
psi;boolean_gmw;3;0;25000;100;1;5636.063;9.24;1224;326;10.705;13.879;44796;44796
psi;boolean_gmw;3;0;25000;100;1;5927.947;6.56;1223;433;10.705;13.879;44796;44796
psi;boolean_gmw;3;0;25000;100;1;7268.116;8.88;1212;359;10.705;13.879;44796;44796
psi;boolean_gmw;3;0;25000;100;1;7938.431;11.54;1211;309;10.705;13.879;44796;44796
psi;boolean_gmw;3;0;25000;100;1;8092.276;11.70;1217;250;10.705;13.879;44796;44796
psi;boolean_gmw;3;0;25000;100;1;6250.909;9.86;1220;316;10.705;13.879;44796;44796
psi;boolean_gmw;3;0;25000;100;1;5885.718;9.49;1218;417;10.705;13.879;44796;44796
psi;boolean_gmw;3;0;25000;100;1;6683.799;8.32;1216;377;10.705;13.879;44796;44796
psi;boolean_gmw;3;0;25000;100;1;6510.480;10.33;1221;303;10.705;13.879;44796;44796
psi;boolean_gmw;3;0;25000;100;2;7079.235;11.05;1215;290;10.705;13.879;44796;44796
psi;boolean_gmw;3;0;25000;100;2;7411.931;11.02;1209;263;10.705;13.879;44796;44796
psi;boolean_gmw;3;0;25000;100;2;11185.187;14.81;1220;240;10.705;13.879;44796;44796
psi;boolean_gmw;3;0;25000;100;2;5982.967;6.60;1220;457;10.705;13.879;44796;44796
psi;boolean_gmw;3;0;25000;100;2;6639.284;10.29;1218;321;10.705;13.879;44796;44796
psi;boolean_gmw;3;0;25000;100;2;8206.845;12.03;1220;284;10.705;13.879;44796;44796
psi;boolean_gmw;3;0;25000;100;2;8080.594;11.91;1207;307;10.705;13.879;44796;44796
psi;boolean_gmw;3;0;25000;100;2;6730.389;10.34;1215;262;10.705;13.879;44796;44796
psi;boolean_gmw;3;0;25000;100;2;10290.143;13.94;1218;193;10.705;13.879;44796;44796
psi;boolean_gmw;3;0;25000;100;2;7392.389;11.00;1211;272;10.705;13.879;44796;44796
psi;boolean_gmw;3;0;25000;100;5;14381.289;16.06;1218;232;10.705;13.879;44796;44796
psi;boolean_gmw;3;0;25000;100;5;12937.269;16.79;1217;214;10.705;13.879;44796;44796
psi;boolean_gmw;3;0;25000;100;5;11685.355;15.29;1222;199;10.705;13.879;44796;44796
psi;boolean_gmw;3;0;25000;100;5;9478.957;10.53;1218;290;10.705;13.879;44796;44796
psi;boolean_gmw;3;0;25000;100;5;14312.447;17.94;1220;162;10.705;13.879;44796;44796
psi;boolean_gmw;3;0;25000;100;5;12496.979;16.18;1220;186;10.705;13.879;44796;44796
psi;boolean_gmw;3;0;25000;100;5;17938.157;21.59;1210;163;10.705;13.879;44796;44796
psi;boolean_gmw;3;0;25000;100;5;11226.428;14.88;1218;214;10.705;13.879;44796;44796
psi;boolean_gmw;3;0;25000;100;5;11660.945;16.49;1224;161;10.705;13.879;44796;44796
psi;boolean_gmw;3;0;25000;100;5;10372.176;11.19;1213;288;10.705;13.879;44796;44796
