program  protocol     partysize  latencies(ms)  bandwidths(Mbs)  input_size  packetdrops(%)  runtime_internal(ms)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  ALLdataSent(MB)  AllDataRec(MB)  ALLmessagesSent  AllMessagesRec  multTripPresetup  multTripSetup  sharedPowerPresetup  sharedPowerSetup  sharedBitPresetup  sharedBitSetup  baseOT  otExtension  kk13OtExtension  preprocessingTime  gatesSetup  gatesOnline
psi      boolean_gmw  4          0              25000            100         1               48436.726             57.87                10904         539        41.049           44.223          658596           658596          45.935            150.085        16.493               16.493            156.340            156.340         0.000   Setup        Extension        680.479            110.774     47634.298
psi      boolean_gmw  4          0              25000            100         1               54867.424             64.22                10907         471        41.049           44.223          658596           658596          64.390            246.950        19.711               19.711            261.030            261.030         0.000   Setup        Extension        779.737            122.616     53955.666
psi      boolean_gmw  4          0              25000            100         1               48670.465             57.99                10914         531        41.049           44.223          658596           658596          52.907            238.731        17.759               17.759            242.784            242.784         0.000   Setup        Extension        865.823            110.654     47677.507
psi      boolean_gmw  4          0              25000            100         1               54346.794             63.79                10935         469        41.049           44.223          658596           658596          58.748            180.625        18.612               18.612            206.574            206.574         0.000   Setup        Extension        771.360            111.367     53451.634
psi      boolean_gmw  4          0              25000            100         1               51082.152             60.37                10908         527        41.049           44.223          658596           658596          68.650            167.131        19.845               19.845            177.288            177.288         0.000   Setup        Extension        920.938            144.061     49999.789
psi      boolean_gmw  4          0              25000            100         1               48810.653             58.06                10918         493        41.049           44.223          658596           658596          55.649            169.014        18.620               18.620            167.572            167.572         0.000   Setup        Extension        703.893            141.521     47954.807
psi      boolean_gmw  4          0              25000            100         1               49203.347             58.61                10929         491        41.049           44.223          658596           658596          57.803            306.108        17.954               17.954            314.452            314.452         0.000   Setup        Extension        1009.168           123.208     48043.686
psi      boolean_gmw  4          0              25000            100         2               51715.424             61.03                10928         502        41.049           44.223          658596           658596          63.163            122.919        19.331               19.331            153.604            153.604         0.000   Setup        Extension        675.871            114.928     50912.195
psi      boolean_gmw  4          0              25000            100         2               54001.330             63.36                10928         490        41.049           44.223          658596           658596          40.700            65.129         17.692               17.692            112.072            112.072         0.000   Setup        Extension        659.447            142.793     53179.586
psi      boolean_gmw  4          0              25000            100         2               48759.422             58.16                10946         514        41.049           44.223          658596           658596          65.968            115.866        18.431               18.431            138.870            138.870         0.000   Setup        Extension        585.603            145.042     48014.767
psi      boolean_gmw  4          0              25000            100         2               52466.223             61.76                10963         525        41.049           44.223          658596           658596          63.688            164.246        18.267               18.267            184.205            184.205         0.000   Setup        Extension        1065.931           110.818     51281.508
psi      boolean_gmw  4          0              25000            100         2               48489.937             58.91                10927         534        41.049           44.223          658596           658596          75.179            219.262        20.097               20.097            399.186            399.186         0.000   Setup        Extension        934.171            110.223     47424.211
psi      boolean_gmw  4          0              25000            100         2               55697.195             65.31                10975         450        41.049           44.223          658596           658596          62.746            189.534        18.808               18.808            196.912            196.912         0.000   Setup        Extension        680.861            109.776     54892.759
psi      boolean_gmw  4          0              25000            100         2               52458.035             62.07                10932         482        41.049           44.223          658596           658596          62.208            351.917        18.374               18.374            374.884            374.884         0.000   Setup        Extension        870.716            142.150     51420.034
psi      boolean_gmw  4          0              25000            100         2               54415.069             63.82                10938         493        41.049           44.223          658596           658596          58.078            299.128        17.841               17.841            299.675            299.675         0.000   Setup        Extension        863.808            111.221     53428.002
psi      boolean_gmw  4          0              25000            100         2               54232.172             63.75                10920         456        41.049           44.223          658596           658596          62.420            629.737        19.762               19.762            698.343            698.343         0.000   Setup        Extension        1277.830           113.080     52827.983
psi      boolean_gmw  4          0              25000            100         2               51993.916             61.51                10990         472        41.049           44.223          658596           658596          56.373            153.665        18.593               18.593            171.104            171.104         0.000   Setup        Extension        674.901            110.128     51193.821
psi      boolean_gmw  4          0              25000            100         5               64487.997             73.98                11057         412        41.049           44.223          658596           658596          56.314            484.373        19.561               19.561            663.936            663.936         0.000   Setup        Extension        1590.576           143.012     62725.589
psi      boolean_gmw  4          0              25000            100         5               58067.041             67.29                10935         453        41.049           44.223          658596           658596          49.804            110.424        17.699               17.699            350.143            350.143         0.000   Setup        Extension        1219.476           142.507     56691.156
psi      boolean_gmw  4          0              25000            100         5               61442.624             71.78                10939         453        41.049           44.223          658596           658596          71.574            95.269         21.330               21.330            259.570            259.570         0.000   Setup        Extension        983.609            141.209     60299.632
psi      boolean_gmw  4          0              25000            100         5               63740.772             73.41                10975         438        41.049           44.223          658596           658596          56.863            481.794        18.047               18.047            501.851            501.851         0.000   Setup        Extension        1888.409           102.058     61722.228
psi      boolean_gmw  4          0              25000            100         5               61778.922             71.27                10974         441        41.049           44.223          658596           658596          62.903            484.588        18.803               18.803            547.609            547.609         0.000   Setup        Extension        1811.878           112.470     59810.532
psi      boolean_gmw  4          0              25000            100         5               58287.437             67.92                10997         442        41.049           44.223          658596           658596          49.974            446.558        16.616               16.616            636.232            636.232         0.000   Setup        Extension        1671.840           106.317     56495.905
psi      boolean_gmw  4          0              25000            100         5               61825.130             71.01                10973         434        41.049           44.223          658596           658596          58.737            60.463         17.699               17.699            26.966             26.966          0.000   Setup        Extension        1726.288           112.227     59962.305
psi      boolean_gmw  4          0              25000            100         5               63894.725             73.12                10964         406        41.049           44.223          658596           658596          60.248            486.008        19.085               19.085            555.830            555.830         0.000   Setup        Extension        1431.999           142.972     62303.843
psi      boolean_gmw  4          0              25000            100         5               63320.402             72.59                10971         437        41.049           44.223          658596           658596          56.924            639.599        18.765               18.765            688.099            688.099         0.000   Setup        Extension        1603.545           111.957     61592.208
psi      boolean_gmw  4          0              25000            100         5               70061.550             79.30                10937         421        41.049           44.223          658596           658596          56.745            3730.454       18.857               18.857            3954.247           3954.247        0.000   Setup        Extension        4920.011           140.505     64979.504
