program  protocol     partysize  latencies(ms)  bandwidths(Mbs)  input_size  packetdrops(%)  runtime_internal(ms)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  ALLdataSent(MB)  AllDataRec(MB)  ALLmessagesSent  AllMessagesRec
psi      boolean_gmw  4          0              25000            100         0               52368.097             61.69                10947         478        41.049           44.223          658596           658596
psi      boolean_gmw  4          0              25000            100         0               47830.095             57.13                10910         515        41.049           44.223          658596           658596
psi      boolean_gmw  4          0              25000            100         0               48425.364             57.68                10898         539        41.049           44.223          658596           658596
psi      boolean_gmw  4          0              25000            100         0               44596.396             53.99                10889         590        41.049           44.223          658596           658596
psi      boolean_gmw  4          0              25000            100         0               47625.438             56.91                10908         497        41.049           44.223          658596           658596
psi      boolean_gmw  4          0              25000            100         0               47900.496             57.21                10888         529        41.049           44.223          658596           658596
psi      boolean_gmw  4          0              25000            100         0               50263.806             59.47                10915         498        41.049           44.223          658596           658596
psi      boolean_gmw  4          0              25000            100         0               48896.060             58.23                10901         518        41.049           44.223          658596           658596
psi      boolean_gmw  4          0              25000            100         0               47107.795             56.34                10907         517        41.049           44.223          658596           658596
psi      boolean_gmw  4          0              25000            100         0               45753.159             55.15                10920         566        41.049           44.223          658596           658596
psi      boolean_gmw  4          0              25000            100         1               51589.817             61.01                10929         519        41.049           44.223          658596           658596
psi      boolean_gmw  4          0              25000            100         1               45977.278             55.42                10907         564        41.049           44.223          658596           658596
psi      boolean_gmw  4          0              25000            100         1               51938.694             61.43                10917         494        41.049           44.223          658596           658596
psi      boolean_gmw  4          0              25000            100         1               48436.726             57.87                10904         539        41.049           44.223          658596           658596
psi      boolean_gmw  4          0              25000            100         1               54867.424             64.22                10907         471        41.049           44.223          658596           658596
psi      boolean_gmw  4          0              25000            100         1               48670.465             57.99                10914         531        41.049           44.223          658596           658596
psi      boolean_gmw  4          0              25000            100         1               54346.794             63.79                10935         469        41.049           44.223          658596           658596
psi      boolean_gmw  4          0              25000            100         1               51082.152             60.37                10908         527        41.049           44.223          658596           658596
psi      boolean_gmw  4          0              25000            100         1               48810.653             58.06                10918         493        41.049           44.223          658596           658596
psi      boolean_gmw  4          0              25000            100         1               49203.347             58.61                10929         491        41.049           44.223          658596           658596
psi      boolean_gmw  4          0              25000            100         2               51715.424             61.03                10928         502        41.049           44.223          658596           658596
psi      boolean_gmw  4          0              25000            100         2               54001.330             63.36                10928         490        41.049           44.223          658596           658596
psi      boolean_gmw  4          0              25000            100         2               48759.422             58.16                10946         514        41.049           44.223          658596           658596
psi      boolean_gmw  4          0              25000            100         2               52466.223             61.76                10963         525        41.049           44.223          658596           658596
psi      boolean_gmw  4          0              25000            100         2               48489.937             58.91                10927         534        41.049           44.223          658596           658596
psi      boolean_gmw  4          0              25000            100         2               55697.195             65.31                10975         450        41.049           44.223          658596           658596
psi      boolean_gmw  4          0              25000            100         2               52458.035             62.07                10932         482        41.049           44.223          658596           658596
psi      boolean_gmw  4          0              25000            100         2               54415.069             63.82                10938         493        41.049           44.223          658596           658596
psi      boolean_gmw  4          0              25000            100         2               54232.172             63.75                10920         456        41.049           44.223          658596           658596
psi      boolean_gmw  4          0              25000            100         2               51993.916             61.51                10990         472        41.049           44.223          658596           658596
psi      boolean_gmw  4          0              25000            100         5               64487.997             73.98                11057         412        41.049           44.223          658596           658596
psi      boolean_gmw  4          0              25000            100         5               58067.041             67.29                10935         453        41.049           44.223          658596           658596
psi      boolean_gmw  4          0              25000            100         5               61442.624             71.78                10939         453        41.049           44.223          658596           658596
psi      boolean_gmw  4          0              25000            100         5               63740.772             73.41                10975         438        41.049           44.223          658596           658596
psi      boolean_gmw  4          0              25000            100         5               61778.922             71.27                10974         441        41.049           44.223          658596           658596
psi      boolean_gmw  4          0              25000            100         5               58287.437             67.92                10997         442        41.049           44.223          658596           658596
psi      boolean_gmw  4          0              25000            100         5               61825.130             71.01                10973         434        41.049           44.223          658596           658596
psi      boolean_gmw  4          0              25000            100         5               63894.725             73.12                10964         406        41.049           44.223          658596           658596
psi      boolean_gmw  4          0              25000            100         5               63320.402             72.59                10971         437        41.049           44.223          658596           658596
psi      boolean_gmw  4          0              25000            100         5               70061.550             79.30                10937         421        41.049           44.223          658596           658596
