comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  latencies(ms)  bandwidths(Mbs)  input_size  preprocess  splitroles  packetdrops(%)  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
2.15          266                1                  0    1        32        59        1         0         5         10000     10000     0              25000            300         0           0           0               16            .007372      NA          .009330           .032740             .032735            .040000              4             36
2.12          266                1                  0    1        32        59        1         0         5         10000     10000     0              25000            300         0           0           1               16            .006644      NA          .009585           3.702320            3.702316           3.710000             4             0
2.33          266                1                  0    1        32        59        1         0         5         10000     10000     0              25000            300         0           0           2               16            .007299      NA          .009884           4.693031            4.693026           4.700000             4             0
2.21          265                1                  0    1        32        59        1         0         5         10000     10000     0              25000            300         0           0           5               16            1.030925     NA          .016176           14.035222           14.035201          15.060000            4             0
2.13          266                1                  0    1        32        59        1         0         5         10000     10000     0              25000            300         1           0           0               16            .023916      .003074     .002247           .029074             .029071            .050000              4             22
2.14          267                1                  0    1        32        59        1         0         5         10000     10000     0              25000            300         1           0           1               16            1.044397     .003568     .002519           2.254845            2.254841           3.300000             4             0
2.15          267                1                  0    1        32        59        1         0         5         10000     10000     0              25000            300         1           0           2               16            1.016963     .003837     .002564           4.525578            4.525574           5.550000             4             0
2.16          267                1                  0    1        32        59        1         0         5         10000     10000     0              25000            300         1           0           5               16            2.036312     .007453     .003177           12.294920           12.294914          14.340000            3             0
2.29          266                1                  0    1        32        59        1         0         5         10000     10000     0              25000            1000        0           0           0               16            .012454      NA          .015687           3.128722            3.128700           3.140000             4             0
2.23          266                1                  0    1        32        59        1         0         5         10000     10000     0              25000            1000        0           0           1               16            .007438      NA          .012817           2.537296            2.537274           2.540000             4             0
2.24          266                1                  0    1        32        59        1         0         5         10000     10000     0              25000            1000        0           0           2               16            .003925      NA          .016498           8.257541            8.257527           8.260000             4             0
2.28          266                1                  0    1        32        59        1         0         5         10000     10000     0              25000            1000        0           0           5               16            3.031919     NA          .040374           15.709804           15.709783          18.740000            4             0
2.33          266                1                  0    1        32        59        1         0         5         10000     10000     0              25000            1000        1           0           0               16            .019380      .008156     .002151           2.525924            2.525921           2.550000             4             0
2.31          267                1                  0    1        32        59        1         0         5         10000     10000     0              25000            1000        1           0           1               16            .019393      .008521     .003070           2.435601            2.435598           2.460000             4             0
2.29          266                1                  0    1        32        59        1         0         5         10000     10000     0              25000            1000        1           0           2               16            .014611      1.029321    .004296           6.804020            6.804015           7.850000             4             0
2.13          267                1                  0    1        32        59        1         0         5         10000     10000     0              25000            1000        1           0           5               16            .012948      .008483     .002269           14.640019           14.640017          14.660000            4             0
2.23          265                1                  0    1        32        59        1         0         5         10000     10000     0              25000            10000       0           0           0               16            .028110      NA          .107661           .092936             .092925            .120000              4             99
2.12          266                1                  0    1        32        59        1         0         5         10000     10000     0              25000            10000       0           0           1               16            1.047132     NA          .097034           .309223             .309211            1.360000             4             8
2.22          265                1                  0    1        32        59        1         0         5         10000     10000     0              25000            10000       0           0           2               16            1.011771     NA          .099417           .452190             .452170            1.460000             4             7
2.12          266                1                  0    1        32        59        1         0         5         10000     10000     0              25000            10000       0           0           5               16            1.031567     NA          .108757           2.117920            2.117902           3.150000             15            3
2.36          266                1                  0    1        32        59        1         0         5         10000     10000     0              25000            10000       1           0           0               16            .028309      .085042     .006736           .285778             .285775            .400000              15            25
2.13          267                1                  0    1        32        59        1         0         5         10000     10000     0              25000            10000       1           0           1               16            .028722      1.032524    .017804           .382853             .382848            1.440000             15            7
2.29          266                1                  0    1        32        59        1         0         5         10000     10000     0              25000            10000       1           0           2               16            2.053010     .090202     .014049           1.171903            1.171900           3.310000             15            3
2.14          267                1                  0    1        32        59        1         0         5         10000     10000     0              25000            10000       1           0           5               16            1.047082     1.382550    .015405           1.926650            1.926645           4.360000             15            2
2.18          266                1                  0    1        32        59        1         0         5         10000     10000     0              10000            300         0           0           0               16            .006371      NA          .007220           .129779             .129769            .140000              4             8
2.18          266                1                  0    1        32        59        1         0         5         10000     10000     0              10000            300         0           0           1               16            .006993      NA          .009202           2.073233            2.073229           2.080000             4             0
2.13          265                1                  0    1        32        59        1         0         5         10000     10000     0              10000            300         0           0           2               16            .007299      NA          .009453           5.872063            5.872058           5.880000             4             0
2.31          266                1                  0    1        32        59        1         0         5         10000     10000     0              10000            300         0           0           5               16            .006600      NA          .008640           17.317471           17.317461          17.320000            4             0
2.10          266                1                  0    1        32        59        1         0         5         10000     10000     0              10000            300         1           0           0               16            .012712      .003967     .001883           .131400             .131397            .150000              4             7
2.38          266                1                  0    1        32        59        1         0         5         10000     10000     0              10000            300         1           0           1               16            .012750      .003337     .001739           5.783035            5.783032           5.800000             4             0
2.13          267                1                  0    1        32        59        1         0         5         10000     10000     0              10000            300         1           0           2               16            .013419      .003010     .001615           4.627614            4.627611           4.640000             4             0
2.18          266                1                  0    1        32        59        1         0         5         10000     10000     0              10000            300         1           0           5               16            2.018104     .003200     .003488           14.445384           14.445380          16.470000            4             0
2.25          266                1                  0    1        32        59        1         0         5         10000     10000     0              10000            1000        0           0           0               16            .007242      NA          .015720           .078272             .078260            .080000              7             24
2.30          265                1                  0    1        32        59        1         0         5         10000     10000     0              10000            1000        0           0           1               16            .018060      NA          .017473           3.906966            3.906958           3.920000             4             0
2.43          265                1                  0    1        32        59        1         0         5         10000     10000     0              10000            1000        0           0           2               16            .007309      NA          .016884           5.517276            5.517265           5.520000             4             0
2.18          265                1                  0    1        32        59        1         0         5         10000     10000     0              10000            1000        0           0           5               16            .008245      NA          .022072           11.177417           11.177409          11.190000            4             0
2.16          266                1                  0    1        32        59        1         0         5         10000     10000     0              10000            1000        1           0           0               16            .014384      .008999     .001610           .034071             .034069            .060000              4             30
2.33          266                1                  0    1        32        59        1         0         5         10000     10000     0              10000            1000        1           0           1               16            1.024073     .011647     .003164           4.925979            4.925975           5.960000             4             0
2.30          267                1                  0    1        32        59        1         0         5         10000     10000     0              10000            1000        1           0           2               16            .013422      .009026     .002698           5.636551            5.636547           5.660000             4             0
2.14          267                1                  0    1        32        59        1         0         5         10000     10000     0              10000            1000        1           0           5               16            1.038069     .018005     .004375           10.844395           10.844390          11.900000            4             0
2.11          266                1                  0    1        32        59        1         0         5         10000     10000     0              10000            10000       0           0           0               16            .032857      NA          .078586           .212612             .212604            .240000              4             37
2.01          266                1                  0    1        32        59        1         0         5         10000     10000     0              10000            10000       0           0           1               16            .022168      NA          .094926           1.299222            1.299210           1.320000             18            8
2.36          265                1                  0    1        32        59        1         0         5         10000     10000     0              10000            10000       0           0           2               16            1.029113     NA          .089430           3.538208            3.538187           4.570000             8             2
2.28          266                1                  0    1        32        59        1         0         5         10000     10000     0              10000            10000       0           0           5               16            1.032445     NA          .090668           3.309163            3.309141           4.340000             18            2
2.30          267                1                  0    1        32        59        1         0         5         10000     10000     0              10000            10000       1           0           0               16            .033935      .080898     .006154           .305219             .305217            .420000              15            23
2.16          267                1                  0    1        32        59        1         0         5         10000     10000     0              10000            10000       1           0           1               16            .039056      .085112     .005474           .297304             .297300            .420000              15            22
2.12          267                1                  0    1        32        59        1         0         5         10000     10000     0              10000            10000       1           0           2               16            .996017      .149981     .007432           1.189232            1.189227           2.340000             15            4
2.26          267                1                  0    1        32        59        1         0         5         10000     10000     0              10000            10000       1           0           5               16            3.071398     .088650     .015229           2.886923            2.886917           6.050000             15            1
2.13          265                1                  0    1        32        59        1         0         5         10000     10000     0              1000             300         0           0           0               16            .005847      NA          .009172           .425830             .425819            .430000              4             3
2.12          265                1                  0    1        32        59        1         0         5         10000     10000     0              1000             300         0           0           1               16            .006633      NA          .009515           3.265632            3.265621           3.270000             4             0
2.11          265                1                  0    1        32        59        1         0         5         10000     10000     0              1000             300         0           0           2               16            .012048      NA          .006975           5.093741            5.093733           5.100000             4             0
2.00          265                1                  0    1        32        59        1         0         5         10000     10000     0              1000             300         0           0           5               16            1.019285     NA          .017214           11.334717           11.334697          12.350000            4             0
2.36          266                1                  0    1        32        59        1         0         5         10000     10000     0              1000             300         1           0           0               16            .013436      .003597     .001849           3.129972            3.129968           3.150000             4             0
2.17          266                1                  0    1        32        59        1         0         5         10000     10000     0              1000             300         1           0           1               16            1.036410     .005015     .002075           3.829631            3.829627           4.870000             3             0
2.15          266                1                  0    1        32        59        1         0         5         10000     10000     0              1000             300         1           0           2               16            .013402      .004859     .001901           4.932294            4.932289           4.950000             4             0
2.30          266                1                  0    1        32        59        1         0         5         10000     10000     0              1000             300         1           0           5               16            2.049060     .004038     .003022           10.125225           10.125219          12.180000            4             0
2.22          266                1                  0    1        32        59        1         0         5         10000     10000     0              1000             1000        0           0           0               16            .007280      NA          .017403           .117128             .117117            .120000              4             17
2.16          266                1                  0    1        32        59        1         0         5         10000     10000     0              1000             1000        0           0           1               16            .007360      NA          .014227           1.544131            1.544127           1.550000             4             1
2.13          266                1                  0    1        32        59        1         0         5         10000     10000     0              1000             1000        0           0           2               16            .007263      NA          .015253           4.378955            4.378944           4.390000             4             0
2.14          266                1                  0    1        32        59        1         0         5         10000     10000     0              1000             1000        0           0           5               16            1.017174     NA          .025510           13.248881           13.248859          14.260000            4             0
2.13          267                1                  0    1        32        59        1         0         5         10000     10000     0              1000             1000        1           0           0               16            .014509      .013065     .002386           .131833             .131830            .160000              5             10
2.11          266                1                  0    1        32        59        1         0         5         10000     10000     0              1000             1000        1           0           1               16            1.019244     .013521     .002402           4.874010            4.874005           5.910000             4             0
2.15          266                1                  0    1        32        59        1         0         5         10000     10000     0              1000             1000        1           0           2               16            .015005      .013444     .002092           7.259989            7.259986           7.290000             4             0
2.14          267                1                  0    1        32        59        1         0         5         10000     10000     0              1000             1000        1           0           5               16            1.011845     .019905     .002615           13.383405           13.383402          14.410000            4             0
2.37          265                1                  0    1        32        59        1         0         5         10000     10000     0              1000             10000       0           0           0               16            .016748      NA          .074056           .297543             .297531            .310000              7             28
2.11          265                1                  0    1        32        59        1         0         5         10000     10000     0              1000             10000       0           0           1               16            .022807      NA          .095352           .355105             .355100            .380000              7             29
2.10          266                1                  0    1        32        59        1         0         5         10000     10000     0              1000             10000       0           0           2               16            1.029412     NA          .086737           .618803             .618791            1.650000             7             6
2.12          266                1                  0    1        32        59        1         0         5         10000     10000     0              1000             10000       0           0           5               16            1.029625     NA          .101316           4.232887            4.232882           5.260000             18            2
2.28          267                1                  0    1        32        59        1         0         5         10000     10000     0              1000             10000       1           0           0               16            .061518      .153715     .010616           .413022             .413019            .630000              15            16
2.03          266                1                  0    1        32        59        1         0         5         10000     10000     0              1000             10000       1           0           1               16            2.016649     .159694     .008669           .480141             .480137            2.660000             15            4
2.15          267                1                  0    1        32        59        1         0         5         10000     10000     0              1000             10000       1           0           2               16            1.053747     .161466     .019112           .645930             .645926            1.860000             15            5
2.12          267                1                  0    1        32        59        1         0         5         10000     10000     0              1000             10000       1           0           5               16            2.002654     .184445     .012358           3.203968            3.203965           5.390000             15            2
2.13          267                1                  0    1        32        59        1         0         5         10000     10000     0              100              300         0           0           0               16            .004016      NA          .009615           .057863             .057852            .060000              4             21
2.33          265                1                  0    1        32        59        1         0         5         10000     10000     0              100              300         0           0           1               16            .007407      NA          .009341           3.122388            3.122384           3.130000             4             0
2.11          266                1                  0    1        32        59        1         0         5         10000     10000     0              100              300         0           0           2               16            .006570      NA          .008266           5.066099            5.066088           5.070000             4             0
2.33          266                1                  0    1        32        59        1         0         5         10000     10000     0              100              300         0           0           5               16            .006589      NA          .009026           14.365957           14.365946          14.370000            4             0
2.13          266                1                  0    1        32        59        1         0         5         10000     10000     0              100              300         1           0           0               16            .032595      .011192     .001699           .055577             .055573            .100000              3             10
2.13          266                1                  0    1        32        59        1         0         5         10000     10000     0              100              300         1           0           1               16            1.038346     .013788     .003257           2.401706            2.401702           3.450000             3             0
2.21          267                1                  0    1        32        59        1         0         5         10000     10000     0              100              300         1           0           2               16            .032537      .011346     .001889           7.543708            7.543705           7.590000             4             0
2.18          267                1                  0    1        32        59        1         0         5         10000     10000     0              100              300         1           0           5               16            1.054765     .010990     .002056           11.283494           11.283491          12.350000            4             0
2.13          265                1                  0    1        32        59        1         0         5         10000     10000     0              100              1000        0           0           0               16            .007290      NA          .012956           .241474             .241469            .250000              4             6
2.29          265                1                  0    1        32        59        1         0         5         10000     10000     0              100              1000        0           0           1               16            .007330      NA          .014140           4.389013            4.389009           4.400000             4             0
2.32          265                1                  0    1        32        59        1         0         5         10000     10000     0              100              1000        0           0           2               16            .007958      NA          .014233           4.649343            4.649336           4.660000             4             0
2.20          266                1                  0    1        32        59        1         0         5         10000     10000     0              100              1000        0           0           5               16            1.006876     NA          .018378           10.926640           10.926618          11.930000            4             0
2.15          267                1                  0    1        32        59        1         0         5         10000     10000     0              100              1000        1           0           0               16            .096286      .025800     .002129           .172615             .172612            .290000              4             5
2.13          267                1                  0    1        32        59        1         0         5         10000     10000     0              100              1000        1           0           1               16            .087096      .026535     .002623           2.918287            2.918282           3.030000             4             0
2.13          267                1                  0    1        32        59        1         0         5         10000     10000     0              100              1000        1           0           2               16            3.047756     .084245     .002259           4.426658            4.426654           7.560000             4             0
2.14          266                1                  0    1        32        59        1         0         5         10000     10000     0              100              1000        1           0           5               16            1.115804     .028648     .002093           12.506302           12.506299          13.650000            4             0
2.13          265                1                  0    1        32        59        1         0         5         10000     10000     0              100              10000       0           0           0               16            .022138      NA          .088755           1.285286            1.285273           1.310000             17            8
2.28          264                1                  0    1        32        59        1         0         5         10000     10000     0              100              10000       0           0           1               16            .027725      NA          .086882           1.263001            1.262988           1.290000             16            7
2.02          265                1                  0    1        32        59        1         0         5         10000     10000     0              100              10000       0           0           2               16            .021675      NA          .065138           1.443658            1.443654           1.460000             17            5
2.35          266                1                  0    1        32        59        1         0         5         10000     10000     0              100              10000       0           0           5               16            1.043331     NA          .098648           2.937064            2.937044           3.980000             17            2
2.20          267                1                  0    1        32        59        1         0         5         10000     10000     0              100              10000       1           0           0               16            .188905      .880576     .012558           1.292150            1.292145           2.360000             15            4
2.15          267                1                  0    1        32        59        1         0         5         10000     10000     0              100              10000       1           0           1               16            .424061      .936021     .009255           1.339872            1.339868           2.700000             15            3
2.25          266                1                  0    1        32        59        1         0         5         10000     10000     0              100              10000       1           0           2               16            .158608      .993279     .016783           1.595947            1.595942           2.750000             15            4
2.30          266                1                  0    1        32        59        1         0         5         10000     10000     0              100              10000       1           0           5               16            7.196629     2.139216    .016880           2.809395            2.809390           12.140000            15            0
2.30          266                1                  0    1        32        59        1         0         5         10000     10000     25             25000            300         0           0           0               16            .087066      NA          .009581           15.114047           15.114038          15.200000            4             0
2.22          265                1                  0    1        32        59        1         0         5         10000     10000     25             25000            300         0           0           1               16            .080273      NA          .012844           17.466930           17.466919          17.550000            4             0
2.34          265                1                  0    1        32        59        1         0         5         10000     10000     25             25000            300         0           0           2               16            .076729      NA          .012156           21.366975           21.366963          21.440000            4             0
2.30          265                1                  0    1        32        59        1         0         5         10000     10000     25             25000            300         0           0           5               16            .079714      NA          .014709           31.246413           31.246409          31.320000            4             0
2.12          267                1                  0    1        32        59        1         0         5         10000     10000     25             25000            300         1           0           0               16            .323811      .053357     .002235           15.130973           15.130968          15.510000            3             0
2.13          266                1                  0    1        32        59        1         0         5         10000     10000     25             25000            300         1           0           1               16            .329745      .053224     .003566           16.893310           16.893304          17.270000            3             0
2.12          267                1                  0    1        32        59        1         0         5         10000     10000     25             25000            300         1           0           2               16            1.261714     .052823     .002883           20.587954           20.587949          21.900000            4             0
2.13          267                1                  0    1        32        59        1         0         5         10000     10000     25             25000            300         1           0           5               16            2.215804     .053496     .003628           35.124220           35.124215          37.390000            4             0
2.14          266                1                  0    1        32        59        1         0         5         10000     10000     25             25000            1000        0           0           0               16            .081660      NA          .032087           15.111909           15.111898          15.190000            5             0
2.14          266                1                  0    1        32        59        1         0         5         10000     10000     25             25000            1000        0           0           1               16            .091348      NA          .017606           18.449849           18.449840          18.540000            5             0
2.28          265                1                  0    1        32        59        1         0         5         10000     10000     25             25000            1000        0           0           2               16            .090525      NA          .020710           19.192946           19.192937          19.280000            4             0
2.14          266                1                  0    1        32        59        1         0         5         10000     10000     25             25000            1000        0           0           5               16            .077007      NA          .021738           31.614913           31.614902          31.690000            9             0
2.25          266                1                  0    1        32        59        1         0         5         10000     10000     25             25000            1000        1           0           0               16            .185248      .259396     .003851           15.134290           15.134286          15.580000            4             0
2.14          266                1                  0    1        32        59        1         0         5         10000     10000     25             25000            1000        1           0           1               16            3.261810     .210224     .004383           16.991003           16.990998          20.460000            4             0
2.19          266                1                  0    1        32        59        1         0         5         10000     10000     25             25000            1000        1           0           2               16            .710692      .666289     .005158           20.168308           20.168302          21.550000            4             0
2.11          266                1                  0    1        32        59        1         0         5         10000     10000     25             25000            1000        1           0           5               16            .688055      .612475     .003994           31.935030           31.935024          33.230000            5             0
2.29          266                1                  0    1        32        59        1         0         5         10000     10000     25             25000            10000       0           0           0               16            .101949      NA          .096469           15.134301           15.134290          15.230000            18            0
2.19          265                1                  0    1        32        59        1         0         5         10000     10000     25             25000            10000       0           0           1               16            .089486      NA          .097663           15.876615           15.876611          15.970000            18            0
2.24          266                1                  0    1        32        59        1         0         5         10000     10000     25             25000            10000       0           0           2               16            .100060      NA          .083364           17.550297           17.550286          17.650000            18            0
2.27          265                1                  0    1        32        59        1         0         5         10000     10000     25             25000            10000       0           0           5               16            .100249      NA          .097204           29.172686           29.172677          29.270000            22            0
2.33          266                1                  0    1        32        59        1         0         5         10000     10000     25             25000            10000       1           0           0               16            .222703      .575437     .015674           15.186441           15.186437          15.980000            15            0
2.10          266                1                  0    1        32        59        1         0         5         10000     10000     25             25000            10000       1           0           1               16            .937811      .676297     .010261           16.410489           16.410483          18.020000            15            0
2.22          266                1                  0    1        32        59        1         0         5         10000     10000     25             25000            10000       1           0           2               16            2.830553     1.033025    .009028           18.687681           18.687676          22.550000            15            0
2.14          267                1                  0    1        32        59        1         0         5         10000     10000     25             25000            10000       1           0           5               16            2.188944     10.903053   .012208           27.783809           27.783804          40.880000            15            0
