comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  latencies(ms)  bandwidths(Mbs)  input_size  preprocess  splitroles  packetdrops(%)  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.02          3                  1                  0    4        512       46        1         0         5         10000     10000     0              25000            1           0           1           0               1             .000471      NA          .000079           .000227             .000329            .000833              3             565
0.02          3                  1                  0    4        512       46        1         0         5         10000     10000     0              25000            1           0           1           1               1             .000238      NA          .000201           .014664             .051712            .052083              3             14
0.02          3                  1                  0    4        512       46        1         0         5         10000     10000     0              25000            1           0           1           2               1             .042469      NA          .000211           .034046             .097599            .097916              3             7
0.02          3                  1                  0    4        512       46        1         0         5         10000     10000     0              25000            1           0           1           5               1             .042886      NA          .000334           .065706             .314551            .356666              3             3
0.02          3                  1                  0    4        512       46        1         0         5         10000     10000     0              25000            1           1           1           0               1             .000490      .000022     .000056           .000093             .000270            .000833              3             565
0.02          3                  1                  0    4        512       46        1         0         5         10000     10000     0              25000            1           1           1           1               1             .084826      .042739     .000180           .011866             .037911            .122916              3             6
0.02          3                  1                  0    4        512       46        1         0         5         10000     10000     0              25000            1           1           1           2               1             .084516      .042926     .000270           .017241             .043673            .119583              3             9
0.03          3                  1                  0    4        512       46        1         0         5         10000     10000     0              25000            1           1           1           5               1             .169274      .344654     .000355           .079766             .633971            .761666              3             1
0.02          3                  1                  0    4        512       46        1         0         5         10000     10000     0              10000            1           0           1           0               1             .000283      NA          .000080           .000127             .000226            .000416              3             676
0.02          3                  1                  0    4        512       46        1         0         5         10000     10000     0              10000            1           0           1           1               1             .042286      NA          .000272           .013687             .051809            .078750              3             11
0.02          3                  1                  0    4        512       46        1         0         5         10000     10000     0              10000            1           0           1           2               1             .042302      NA          .000251           .036561             .086086            .088750              3             9
0.02          3                  1                  0    4        512       46        1         0         5         10000     10000     0              10000            1           0           1           5               1             .085000      NA          .000369           .088602             .500743            .501250              3             2
0.02          3                  1                  0    4        512       46        1         0         5         10000     10000     0              10000            1           1           1           0               1             .000949      .000039     .000036           .000074             .000161            .001250              3             387
0.02          3                  1                  0    4        512       46        1         0         5         10000     10000     0              10000            1           1           1           1               1             .044114      .000032     .000139           .014281             .051849            .085000              3             8
0.02          3                  1                  0    4        512       46        1         0         5         10000     10000     0              10000            1           1           1           2               1             .126254      .041943     .000210           .032169             .134681            .161250              3             6
0.02          3                  1                  0    4        512       46        1         0         5         10000     10000     0              10000            1           1           1           5               1             .252127      .083767     .000382           .079812             .388767            .474583              3             3
0.02          3                  1                  0    4        512       46        1         0         5         10000     10000     0              1000             1           0           1           0               1             .000279      NA          .000087           .000180             .000256            .000833              3             600
0.02          3                  1                  0    4        512       46        1         0         5         10000     10000     0              1000             1           0           1           1               1             .042158      NA          .000214           .010613             .050404            .060000              3             13
0.02          3                  1                  0    4        512       46        1         0         5         10000     10000     0              1000             1           0           1           2               1             .042177      NA          .000249           .021379             .070683            .071250              3             12
0.02          3                  1                  0    4        512       46        1         0         5         10000     10000     0              1000             1           0           1           5               1             .042459      NA          .000262           .066386             .214252            .214583              3             4
0.02          3                  1                  0    4        512       46        1         0         5         10000     10000     0              1000             1           1           1           0               1             .000484      .000022     .000056           .000087             .000162            .000833              3             568
0.02          3                  1                  0    4        512       46        1         0         5         10000     10000     0              1000             1           1           1           1               1             .084320      .041529     .000251           .015041             .050636            .100416              3             11
0.02          3                  1                  0    4        512       46        1         0         5         10000     10000     0              1000             1           1           1           2               1             .056139      .042321     .000257           .021221             .063447            .112083              3             9
0.02          3                  1                  0    4        512       46        1         0         5         10000     10000     0              1000             1           1           1           5               1             .169078      .084305     .000389           .067969             .153628            .239583              3             6
0.02          3                  1                  0    4        512       46        1         0         5         10000     10000     0              100              1           0           1           0               1             .000259      NA          .000063           .000248             .000331            .000833              3             470
0.02          3                  1                  0    4        512       46        1         0         5         10000     10000     0              100              1           0           1           1               1             .042328      NA          .000198           .009748             .026445            .069166              3             11
0.02          3                  1                  0    4        512       46        1         0         5         10000     10000     0              100              1           0           1           2               1             .042636      NA          .000287           .024104             .051315            .087916              6             11
0.02          3                  1                  0    4        512       46        1         0         5         10000     10000     0              100              1           0           1           5               1             .126297      NA          .000327           .059223             .152450            .178750              3             6
0.02          3                  1                  0    4        512       46        1         0         5         10000     10000     0              100              1           1           1           0               1             .000535      .000045     .000066           .000153             .000214            .000833              3             584
0.02          3                  1                  0    4        512       46        1         0         5         10000     10000     0              100              1           1           1           1               1             .050387      .041537     .000185           .010017             .059695            .061250              3             14
0.02          3                  1                  0    4        512       46        1         0         5         10000     10000     0              100              1           1           1           2               1             .169309      .084039     .000287           .033709             .118817            .202916              3             5
0.02          3                  1                  0    4        512       46        1         0         5         10000     10000     0              100              1           1           1           5               1             .169772      .042722     .000319           .065262             .239845            .283333              3             4
0.02          3                  1                  0    4        512       46        1         0         5         10000     10000     25             25000            1           0           1           0               1             .003150      NA          .000406           .064682             .065061            .068333              3             19
0.02          3                  1                  0    4        512       46        1         0         5         10000     10000     25             25000            1           0           1           1               1             .045940      NA          .000413           .079892             .128858            .132083              5             10
0.02          3                  1                  0    4        512       46        1         0         5         10000     10000     25             25000            1           0           1           2               1             .045106      NA          .000421           .083016             .119592            .135416              3             9
0.02          3                  1                  0    4        512       46        1         0         5         10000     10000     25             25000            1           0           1           5               1             .129891      NA          .000391           .161180             .357390            .403333              3             3
0.02          3                  1                  0    4        512       46        1         0         5         10000     10000     25             25000            1           1           1           0               1             .007521      .001169     .000448           .064478             .066042            .073750              3             21
0.02          3                  1                  0    4        512       46        1         0         5         10000     10000     25             25000            1           1           1           1               1             .049437      .001492     .000406           .080799             .215079            .265000              3             5
0.02          3                  1                  0    4        512       46        1         0         5         10000     10000     25             25000            1           1           1           2               1             .103563      .057381     .000404           .092896             .151346            .202083              3             7
0.02          3                  1                  0    4        512       46        1         0         5         10000     10000     25             25000            1           1           1           5               1             .133171      .041791     .000381           .129591             .287469            .337500              3             4
0.02          3                  1                  0    4        512       46        1         0         5         10000     10000     25             10000            1           0           1           0               1             .003350      NA          .000439           .064656             .065078            .068333              3             19
0.02          3                  1                  0    4        512       46        1         0         5         10000     10000     25             10000            1           0           1           1               1             .046213      NA          .000422           .077053             .102291            .143333              3             9
0.02          3                  1                  0    4        512       46        1         0         5         10000     10000     25             10000            1           0           1           2               1             .045081      NA          .000424           .100306             .246373            .250000              3             5
0.02          3                  1                  0    4        512       46        1         0         5         10000     10000     25             10000            1           0           1           5               1             .045165      NA          .000370           .134430             .208224            .253333              7             4
0.02          3                  1                  0    4        512       46        1         0         5         10000     10000     25             10000            1           1           1           0               1             .007634      .001167     .000407           .064390             .066028            .073750              3             20
