program  c.domain  adv.model      protocol         partysize  comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  latencies(ms)  bandwidths(Mbs)  input_size  packetdrops(%)  runtime_internal(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)  System time (s)
61       RING      semidishonest  semi2k           3          0.59          32                 1                  0              25000            10000       0               0.427374             0.57                 29            244%       ~608          0.7028          2.10523          0.82
61       RING      semidishonest  semi2k           3          NA            NA                 NA                 0              25000            10000       0               0.445027             0.58                 27            236%       ~608          0.7028          2.10523          0.75
61       RING      semidishonest  semi2k           3          NA            NA                 NA                 0              25000            10000       0               0.450917             0.59                 29            235%       ~608          0.7028          2.10523          0.79
61       RING      semidishonest  semi2k           3          NA            NA                 NA                 0              25000            10000       0               0.442515             0.58                 28            209%       ~608          0.7028          2.10523          0.69
61       RING      semidishonest  semi2k           3          NA            NA                 NA                 0              25000            10000       0               0.44233              0.57                 25            246%       ~608          0.7028          2.10523          0.86
61       RING      semidishonest  semi2k           3          NA            NA                 NA                 0              25000            10000       0               0.441792             0.58                 25            175%       ~608          0.7028          2.10523          0.54
61       RING      semidishonest  semi2k           3          NA            NA                 NA                 0              25000            10000       0               0.437276             0.58                 27            225%       ~608          0.7028          2.10523          0.81
61       RING      semidishonest  semi2k           3          NA            NA                 NA                 0              25000            10000       0               0.413015             0.55                 30            216%       ~608          0.7028          2.10523          0.66
61       RING      semidishonest  semi2k           3          NA            NA                 NA                 0              25000            10000       0               0.433617             0.57                 23            232%       ~608          0.7028          2.10523          0.72
61       RING      semidishonest  semi2k           3          NA            NA                 NA                 0              25000            10000       0               0.456792             0.59                 29            241%       ~608          0.7028          2.10523          0.86
61       RING      semidishonest  semi2k           3          NA            NA                 NA                 0              25000            10000       1               0.983566             1.32                 27            106%       ~608          0.7028          2.10523          0.81
61       RING      semidishonest  semi2k           3          NA            NA                 NA                 0              25000            10000       1               0.943915             1.29                 29            96%        ~608          0.7028          2.10523          0.71
61       RING      semidishonest  semi2k           3          NA            NA                 NA                 0              25000            10000       1               0.889759             1.05                 31            119%       ~608          0.7028          2.10523          0.74
61       RING      semidishonest  semi2k           3          NA            NA                 NA                 0              25000            10000       1               0.910608             1.06                 29            112%       ~608          0.7028          2.10523          0.69
61       RING      semidishonest  semi2k           3          NA            NA                 NA                 0              25000            10000       1               0.53303              0.67                 29            196%       ~608          0.7028          2.10523          0.76
61       RING      semidishonest  semi2k           3          NA            NA                 NA                 0              25000            10000       1               0.960378             1.09                 27            102%       ~608          0.7028          2.10523          0.60
61       RING      semidishonest  semi2k           3          NA            NA                 NA                 0              25000            10000       1               0.743129             1.30                 29            87%        ~608          0.7028          2.10523          0.62
61       RING      semidishonest  semi2k           3          NA            NA                 NA                 0              25000            10000       1               0.726358             0.86                 27            164%       ~608          0.7028          2.10523          0.79
61       RING      semidishonest  semi2k           3          NA            NA                 NA                 0              25000            10000       1               0.54199              0.68                 27            120%       ~608          0.7028          2.10523          0.47
61       RING      semidishonest  semi2k           3          NA            NA                 NA                 0              25000            10000       1               0.550571             1.71                 29            62%        ~608          0.7028          2.10523          0.61
61       RING      semidishonest  semi2k           3          NA            NA                 NA                 0              25000            10000       2               1.87557              4.49                 27            30%        ~608          0.7028          2.10523          0.70
61       RING      semidishonest  semi2k           3          NA            NA                 NA                 0              25000            10000       2               1.69684              2.90                 26            44%        ~608          0.7028          2.10523          0.79
61       RING      semidishonest  semi2k           3          NA            NA                 NA                 0              25000            10000       2               1.99237              2.15                 28            52%        ~608          0.7028          2.10523          0.60
61       RING      semidishonest  semi2k           3          NA            NA                 NA                 0              25000            10000       2               1.60437              1.81                 28            71%        ~608          0.7028          2.10523          0.74
61       RING      semidishonest  semi2k           3          NA            NA                 NA                 0              25000            10000       2               1.88189              2.23                 29            51%        ~608          0.7028          2.10523          0.67
61       RING      semidishonest  semi2k           3          NA            NA                 NA                 0              25000            10000       2               1.83873              2.00                 27            67%        ~608          0.7028          2.10523          0.68
61       RING      semidishonest  semi2k           3          NA            NA                 NA                 0              25000            10000       2               1.62741              1.99                 25            67%        ~608          0.7028          2.10523          0.74
