program  c.domain  adv.model      protocol          partysize  comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  latencies(ms)  bandwidths(Mbs)  input_size  packetdrops(%)  runtime_internal(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)  System time (s)
51       FIELD     semihonest     replicated-field  3          2.94          153                1                  0              25000            1000000     0               0.158171             0.46                 297           503%       ~30           16.0002         48.0007          0.40
51       FIELD     semihonest     replicated-field  3          NA            NA                 NA                 0              25000            1000000     0               0.165531             0.47                 299           418%       ~30           16.0002         48.0007          0.27
51       FIELD     semihonest     replicated-field  3          NA            NA                 NA                 0              25000            1000000     0               0.156573             0.45                 297           454%       ~30           16.0002         48.0007          0.30
51       FIELD     semihonest     replicated-field  3          NA            NA                 NA                 0              25000            1000000     0               0.152126             0.49                 299           462%       ~30           16.0002         48.0007          0.29
51       FIELD     semihonest     replicated-field  3          NA            NA                 NA                 0              25000            1000000     0               0.165685             0.50                 299           430%       ~30           16.0002         48.0007          0.34
51       FIELD     semihonest     replicated-field  3          NA            NA                 NA                 0              25000            1000000     0               0.162635             0.49                 298           467%       ~30           16.0002         48.0007          0.41
51       FIELD     semihonest     replicated-field  3          NA            NA                 NA                 0              25000            1000000     0               0.161066             0.47                 309           499%       ~30           16.0002         48.0007          0.46
51       FIELD     semihonest     replicated-field  3          NA            NA                 NA                 0              25000            1000000     0               0.164433             0.51                 298           458%       ~30           16.0002         48.0007          0.43
51       FIELD     semihonest     replicated-field  3          NA            NA                 NA                 0              25000            1000000     0               0.157784             0.47                 296           444%       ~30           16.0002         48.0007          0.33
51       FIELD     semihonest     replicated-field  3          NA            NA                 NA                 0              25000            1000000     0               0.174099             0.49                 300           451%       ~30           16.0002         48.0007          0.36
51       FIELD     semihonest     replicated-field  3          NA            NA                 NA                 0              25000            1000000     1               0.200442             2.54                 306           107%       ~30           16.0002         48.0007          0.43
51       FIELD     semihonest     replicated-field  3          NA            NA                 NA                 0              25000            1000000     1               0.196018             1.90                 305           147%       ~30           16.0002         48.0007          0.39
51       FIELD     semihonest     replicated-field  3          NA            NA                 NA                 0              25000            1000000     1               0.215747             1.76                 300           150%       ~30           16.0002         48.0007          0.49
51       FIELD     semihonest     replicated-field  3          NA            NA                 NA                 0              25000            1000000     1               0.196474             2.52                 299           108%       ~30           16.0002         48.0007          0.41
51       FIELD     semihonest     replicated-field  3          NA            NA                 NA                 0              25000            1000000     1               0.390434             1.72                 301           147%       ~30           16.0002         48.0007          0.43
51       FIELD     semihonest     replicated-field  3          NA            NA                 NA                 0              25000            1000000     1               0.427026             2.97                 306           90%        ~30           16.0002         48.0007          0.47
51       FIELD     semihonest     replicated-field  3          NA            NA                 NA                 0              25000            1000000     1               0.195741             0.94                 300           290%       ~30           16.0002         48.0007          0.38
51       FIELD     semihonest     replicated-field  3          NA            NA                 NA                 0              25000            1000000     1               0.19459              1.73                 301           154%       ~30           16.0002         48.0007          0.38
51       FIELD     semihonest     replicated-field  3          NA            NA                 NA                 0              25000            1000000     1               0.197295             1.31                 303           212%       ~30           16.0002         48.0007          0.40
51       FIELD     semihonest     replicated-field  3          NA            NA                 NA                 0              25000            1000000     1               0.216482             3.00                 300           90%        ~30           16.0002         48.0007          0.38
51       FIELD     semihonest     replicated-field  3          NA            NA                 NA                 0              25000            1000000     2               0.211838             3.56                 309           80%        ~30           16.0002         48.0007          0.45
51       FIELD     semihonest     replicated-field  3          NA            NA                 NA                 0              25000            1000000     2               0.392226             1.88                 303           149%       ~30           16.0002         48.0007          0.49
51       FIELD     semihonest     replicated-field  3          NA            NA                 NA                 0              25000            1000000     2               0.400206             3.13                 302           89%        ~30           16.0002         48.0007          0.52
