program;protocol;partysize;latencies(ms);bandwidths(Mbs);input_size;packetdrops(%);runtime_internal(ms);runtime_external(s);peakRAM(MiB);jobCPU(%);ALLdataSent(MB);AllDataRec(MB);ALLmessagesSent;AllMessagesRec
psi;boolean_gmw;4;0;25000;100;0;47516.435;56.82;10891;581;41.049;44.223;658596;658596
psi;boolean_gmw;4;0;25000;100;0;45274.027;54.52;10888;545;41.049;44.223;658596;658596
psi;boolean_gmw;4;0;25000;100;0;46297.620;55.61;10913;561;41.049;44.223;658596;658596
psi;boolean_gmw;4;0;25000;100;0;46109.018;55.47;10895;527;41.049;44.223;658596;658596
psi;boolean_gmw;4;0;25000;100;0;46696.685;56.06;10892;556;41.049;44.223;658596;658596
psi;boolean_gmw;4;0;25000;100;0;46908.326;56.27;10886;531;41.049;44.223;658596;658596
psi;boolean_gmw;4;0;25000;100;0;46086.985;55.38;10894;561;41.049;44.223;658596;658596
psi;boolean_gmw;4;0;25000;100;0;48736.903;58.08;10901;524;41.049;44.223;658596;658596
psi;boolean_gmw;4;0;25000;100;0;46960.644;56.39;10919;534;41.049;44.223;658596;658596
psi;boolean_gmw;4;0;25000;100;0;44022.019;53.39;10890;548;41.049;44.223;658596;658596
psi;boolean_gmw;4;25;25000;100;0;56059.034;62.56;10959;465;41.049;44.223;658596;658596
psi;boolean_gmw;4;25;25000;100;0;54999.101;61.34;10966;493;41.049;44.223;658596;658596
psi;boolean_gmw;4;25;25000;100;0;59676.081;66.14;10949;464;41.049;44.223;658596;658596
psi;boolean_gmw;4;25;25000;100;0;59043.186;65.53;10941;454;41.049;44.223;658596;658596
psi;boolean_gmw;4;25;25000;100;0;54627.457;61.06;10936;499;41.049;44.223;658596;658596
psi;boolean_gmw;4;25;25000;100;0;57022.513;63.41;10950;480;41.049;44.223;658596;658596
psi;boolean_gmw;4;25;25000;100;0;51885.325;58.31;10998;515;41.049;44.223;658596;658596
psi;boolean_gmw;4;25;25000;100;0;57051.298;63.48;10933;469;41.049;44.223;658596;658596
psi;boolean_gmw;4;25;25000;100;0;59938.025;66.40;10951;444;41.049;44.223;658596;658596
psi;boolean_gmw;4;25;25000;100;0;56190.699;62.69;10945;515;41.049;44.223;658596;658596
psi;boolean_gmw;4;50;25000;100;0;60659.984;67.29;10940;432;41.049;44.223;658596;658596
psi;boolean_gmw;4;50;25000;100;0;61558.357;68.16;10970;463;41.049;44.223;658596;658596
psi;boolean_gmw;4;50;25000;100;0;68359.075;74.95;10952;422;41.049;44.223;658596;658596
psi;boolean_gmw;4;50;25000;100;0;63729.553;70.34;10930;446;41.049;44.223;658596;658596
psi;boolean_gmw;4;50;25000;100;0;64499.531;70.98;10960;424;41.049;44.223;658596;658596
psi;boolean_gmw;4;50;25000;100;0;65429.477;72.04;10937;416;41.049;44.223;658596;658596
psi;boolean_gmw;4;50;25000;100;0;64322.999;71.06;10931;407;41.049;44.223;658596;658596
psi;boolean_gmw;4;50;25000;100;0;66976.752;73.51;10960;413;41.049;44.223;658596;658596
psi;boolean_gmw;4;50;25000;100;0;64287.835;70.87;10951;424;41.049;44.223;658596;658596
psi;boolean_gmw;4;50;25000;100;0;57744.888;64.30;10932;454;41.049;44.223;658596;658596
psi;boolean_gmw;4;75;25000;100;0;71655.409;78.46;10934;383;41.049;44.223;658596;658596
psi;boolean_gmw;4;75;25000;100;0;70518.171;77.19;10931;388;41.049;44.223;658596;658596
psi;boolean_gmw;4;75;25000;100;0;74547.052;81.30;10936;371;41.049;44.223;658596;658596
psi;boolean_gmw;4;75;25000;100;0;77678.721;84.37;10944;356;41.049;44.223;658596;658596
psi;boolean_gmw;4;75;25000;100;0;73384.284;80.21;10942;383;41.049;44.223;658596;658596
psi;boolean_gmw;4;75;25000;100;0;73162.464;79.92;10935;397;41.049;44.223;658596;658596
psi;boolean_gmw;4;75;25000;100;0;76352.079;83.12;10927;382;41.049;44.223;658596;658596
psi;boolean_gmw;4;75;25000;100;0;71957.466;78.72;10937;393;41.049;44.223;658596;658596
psi;boolean_gmw;4;75;25000;100;0;72695.259;79.45;10943;397;41.049;44.223;658596;658596
psi;boolean_gmw;4;75;25000;100;0;74643.816;81.33;10974;400;41.049;44.223;658596;658596
